
Valores Confirmados

Fecha;CAPITAL;;CUPRUM;;HABITAT;;PLANVITAL;;PROVIDA
;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio
2010-07-21;21.699,71;2839580915128;22.060,52;2560842706743;21.981,95;3564169874185;21.678,98;301007743333;21.467,42;3663346545458
2010-07-22;21.703,66;2840008536238;22.086,10;2564172781331;21.986,46;3565068071667;21.702,72;301359450525;21.481,71;3666248805780
2010-07-23;21.810,19;2854603087167;22.177,19;2575029193953;22.098,08;3583457536570;21.817,20;302869580917;21.571,16;3681768040073
2010-07-24;21.810,19;2854603087167;22.177,19;2575029193953;22.098,08;3583457536570;21.817,20;302869580917;21.571,16;3681768040073
2010-07-25;21.810,19;2854603087167;22.177,19;2575029193953;22.098,08;3583457536570;21.817,20;302869580917;21.571,16;3681768040073
2010-07-26;21.915,33;2868995340342;22.297,53;2588735142434;22.201,82;3600585255013;21.920,30;304342824384;21.680,06;3700704123058
2010-07-27;22.003,41;2881147939550;22.383,59;2599054902033;22.299,28;3617104205892;22.019,48;305754487203;21.763,62;3714956321261
2010-07-28;22.066,37;2890969417346;22.461,17;2608373394403;22.368,53;3627970471562;22.086,82;306711221817;21.837,89;3727870197143
2010-07-29;22.074,69;2892316970874;22.487,97;2611978728808;22.372,23;3631922456000;22.094,50;306876126276;21.858,56;3731518549524
2010-07-30;22.099,73;2886937753740;22.503,35;2615847475418;22.405,38;3627066611616;22.122,85;305961600748;21.882,66;3736311052541
2010-07-31;22.099,73;2886937753740;22.503,35;2615847475418;22.405,38;3627066611616;22.122,85;305961600748;21.882,66;3736311052541
2010-08-01;22.099,73;2886937753740;22.503,35;2615847475418;22.405,38;3627066611616;22.122,85;305961600748;21.882,66;3736311052541
2010-08-02;22.122,55;2888523505748;22.518,03;2623906256900;22.421,83;3630709061278;22.124,56;304020547415;21.905,99;3736468029741
2010-08-03;22.273,35;2910282341630;22.657,01;2640701566570;22.591,55;3659213925273;22.264,58;308593234596;22.025,71;3740775366627
2010-08-04;22.279,27;2911631181441;22.670,42;2643511186937;22.578,99;3658180590133;22.285,71;308839049269;22.057,93;3745847049186
2010-08-05;22.291,44;2914011650826;22.679,74;2645890499101;22.588,31;3660025332036;22.314,47;309295726203;22.066,17;3747693759424
2010-08-06;22.306,42;2917997548099;22.703,19;2650584516716;22.611,71;3664614646164;22.333,14;309569649425;22.086,69;3751414025579
2010-08-07;22.306,42;2917997548099;22.703,19;2650584516716;22.611,71;3664614646164;22.333,14;309569649425;22.086,69;3751414025579
2010-08-08;22.306,42;2917997548099;22.703,19;2650584516716;22.611,71;3664614646164;22.333,14;309569649425;22.086,69;3751414025579
2010-08-09;22.296,81;2918398447964;22.693,94;2650743724753;22.606,85;3664955763812;22.336,59;309643408575;22.079,05;3750695552266
2010-08-10;22.332,87;2923124200316;22.735,35;2656699227096;22.638,40;3670674421804;22.365,52;310106770606;22.115,07;3757468741116
2010-08-11;22.233,58;2910679864726;22.638,04;2646523898165;22.544,26;3656232279376;22.272,89;308853930263;22.008,36;3740486235558
2010-08-12;21.979,19;2879376124987;22.394,08;2618460061706;22.286,37;3618674224728;22.009,30;305330583194;21.760,25;3701283283259
2010-08-13;21.841,53;2864863623795;22.252,43;2605467619134;22.149,56;3601262174018;21.867,95;303484584157;21.607,36;3679859888508
2010-08-14;21.841,53;2864863623795;22.252,43;2605467619134;22.149,56;3601262174018;21.867,95;303484584157;21.607,36;3679859888508
2010-08-15;21.841,53;2864863623795;22.252,43;2605467619134;22.149,56;3601262174018;21.867,95;303484584157;21.607,36;3679859888508
2010-08-16;21.919,58;2880844542941;22.320,66;2622608824221;22.234,69;3621861205129;21.931,19;302306161050;21.684,10;3694588701624
2010-08-17;21.984,84;2892601216802;22.366,16;2627693326981;22.303,53;3636054633502;21.966,23;304589724555;21.744,93;3705627293704
2010-08-18;22.054,91;2902660789836;22.442,58;2636994217044;22.382,46;3651102428700;22.054,22;306034572782;21.817,37;3722061679823
2010-08-19;22.050,77;2902241489971;22.453,61;2638969687238;22.380,06;3650158086645;22.044,34;305982423326;21.825,36;3723605661675
2010-08-20;22.112,97;2910977382685;22.519,26;2646628877274;22.438,48;3660378581973;22.099,09;306767358645;21.881,32;3733245512797
2010-08-21;22.112,97;2910977382685;22.519,26;2646628877274;22.438,48;3660378581973;22.099,09;306767358645;21.881,32;3733245512797
2010-08-22;22.112,97;2910977382685;22.519,26;2646628877274;22.438,48;3660378581973;22.099,09;306767358645;21.881,32;3733245512797
2010-08-23;22.132,09;2913965991371;22.536,42;2649217875250;22.455,21;3663171964268;22.096,52;306732807693;21.900,12;3736460860818
2010-08-24;22.066,61;2904952714841;22.462,98;2639826183330;22.381,16;3651538587556;22.030,80;305777869981;21.825,36;3724524377837
2010-08-25;21.983,53;2894001372790;22.374,85;2629993345734;22.290,02;3637528789661;21.934,91;304401674765;21.742,64;3711491962062
2010-08-26;21.881,33;2880114401822;22.285,46;2619196772861;22.197,49;3622559342236;21.854,23;303309469220;21.653,42;3696354146261
2010-08-27;21.830,26;2873853784065;22.251,90;2614767271398;22.157,09;3616390976567;21.827,88;302913355977;21.607,05;3688698996213
2010-08-28;21.830,26;2873853784065;22.251,90;2614767271398;22.157,09;3616390976567;21.827,88;302913355977;21.607,05;3688698996213
2010-08-29;21.830,26;2873853784065;22.251,90;2614767271398;22.157,09;3616390976567;21.827,88;302913355977;21.607,05;3688698996213
2010-08-30;21.860,58;2877459715991;22.260,85;2614698089486;22.185,89;3620170458281;21.857,99;303527736120;21.631,52;3693099505244
2010-08-31;21.868,91;2870347887804;22.292,11;2618232779819;22.202,50;3611140059345;21.862,68;302427470022;21.641,67;3694391672707

Valores Confirmados

Fecha;CAPITAL;;CUPRUM;;HABITAT;;MODELO;;PLANVITAL;;PROVIDA
;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio
2010-09-01;21.941,65;2878308942448;22.355,52;2630341362552;22.294,53;3625790585010;21.717,21;1089295671;21.924,58;300685196797;21.720,98;3704980563097
2010-09-02;22.108,82;2898727687550;22.514,41;2648371772453;22.476,96;3654175868275;21.884,21;1097671892;22.105,24;305159713203;21.894,29;3714472876783
2010-09-03;22.197,13;2909609570879;22.609,00;2659573643161;22.544,81;3665612108481;21.930,07;1099971535;22.178,56;306146386656;21.977,19;3728547781236
2010-09-04;22.197,13;2909609570879;22.609,00;2659573643161;22.544,81;3665612108481;21.930,07;1099971535;22.178,56;306146386656;21.977,19;3728547781236
2010-09-05;22.197,13;2909609570879;22.609,00;2659573643161;22.544,81;3665612108481;21.930,07;1099971535;22.178,56;306146386656;21.977,19;3728547781236
2010-09-06;22.288,33;2921084265492;22.691,22;2668345315125;22.638,23;3680187683031;22.005,96;1103796103;22.275,07;307470327045;22.068,07;3744065699257
2010-09-07;22.345,70;2928961230817;22.753,70;2676397171023;22.699,03;3691638361677;22.060,98;1106437924;22.336,31;308401828286;22.133,09;3755307194580
2010-09-08;22.280,83;2919974646788;22.687,97;2668513006137;22.622,23;3680057838565;21.974,46;1102098690;22.251,27;307253553919;22.067,53;3744638531039
2010-09-09;22.348,10;2929263747913;22.739,02;2675288524271;22.697,41;3692164950554;22.059,18;1106347827;22.301,80;308083034690;22.128,50;3756010663110
2010-09-10;22.380,26;2934287320052;22.762,63;2678270552119;22.727,72;3698822227052;22.089,66;1107876353;22.334,74;308594150715;22.164,02;3763034768182
2010-09-11;22.380,26;2934287320052;22.762,63;2678270552119;22.727,72;3698822227052;22.089,66;1107876353;22.334,74;308594150715;22.164,02;3763034768182
2010-09-12;22.380,26;2934287320052;22.762,63;2678270552119;22.727,72;3698822227052;22.089,66;1107876353;22.334,74;308594150715;22.164,02;3763034768182
2010-09-13;22.444,30;2943169593276;22.826,74;2686285425287;22.792,57;3711126227066;22.138,82;1111288334;22.394,94;309497492519;22.224,15;3774960462274
2010-09-14;22.609,62;2967029962509;22.991,23;2706389609597;22.970,38;3742438729693;22.319,51;1120358387;22.572,22;312220615103;22.391,18;3806765751091
2010-09-15;22.619,36;2971387244591;23.007,57;2717805646534;22.968,58;3750526306781;22.271,80;1397178383;22.594,64;309771600481;22.404,62;3805959736096
2010-09-16;22.683,58;2983824856297;23.062,18;2726680755397;23.028,50;3764637900201;22.309,54;1388395868;22.653,21;311212766071;22.468,24;3822632605423
2010-09-17;22.683,58;2983824856297;23.062,18;2726680755397;23.028,50;3764637900201;22.309,54;1388395868;22.653,21;311212766071;22.468,24;3822632605423
2010-09-18;22.683,58;2983824856297;23.062,18;2726680755397;23.028,50;3764637900201;22.309,54;1388395868;22.653,21;311212766071;22.468,24;3822632605423
2010-09-19;22.683,58;2983824856297;23.062,18;2726680755397;23.028,50;3764637900201;22.309,54;1388395868;22.653,21;311212766071;22.468,24;3822632605423
2010-09-20;22.683,58;2983824856297;23.062,18;2726680755397;23.028,50;3764637900201;22.309,54;1388395868;22.653,21;311212766071;22.468,24;3822632605423
2010-09-21;22.812,55;3004920425642;23.190,26;2743797401480;23.167,56;3796267101554;22.465,87;1398237922;22.784,42;316201425288;22.602,46;3849874972246
2010-09-22;22.870,38;3012234656100;23.255,37;2750414055283;23.223,94;3807207439037;22.506,48;1452248924;22.852,50;317222777539;22.652,17;3858681281859
2010-09-23;22.794,08;3002549717718;23.171,25;2740154845878;23.149,94;3794863786551;22.409,64;1446035783;22.795,90;316460729115;22.574,52;3845743991596
2010-09-24;22.664,69;2984910452612;23.040,39;2725448910264;23.001,76;3771172206098;22.261,39;1436650647;22.671,98;314705744070;22.448,02;3824355807353
2010-09-25;22.664,69;2984910452612;23.040,39;2725448910264;23.001,76;3771172206098;22.261,39;1436650647;22.671,98;314705744070;22.448,02;3824355807353
2010-09-26;22.664,69;2984910452612;23.040,39;2725448910264;23.001,76;3771172206098;22.261,39;1436650647;22.671,98;314705744070;22.448,02;3824355807353
2010-09-27;22.688,53;2988298251001;23.050,31;2727226160065;23.023,46;3775741236742;22.281,92;1438597588;22.706,61;315248564230;22.463,23;3828057505899
2010-09-28;22.750,51;2997085359391;23.111,08;2735237955410;23.080,05;3786780550764;22.328,15;1442131514;22.759,77;316146701576;22.521,90;3838831261614
2010-09-29;22.781,50;3001327556897;23.130,92;2737966006240;23.119,87;3793149671631;22.359,56;1444160254;22.795,29;316724380090;22.552,31;3844488528886
2010-09-30;22.824,44;2995630463524;23.163,67;2743460547177;23.163,08;3789036049432;22.398,97;1447176330;22.841,14;316035043978;22.603,11;3853997353628
2010-10-01;22.841,50;2999811784384;23.186,07;2754664843758;23.184,08;3792987451311;22.408,14;1506250155;22.862,62;313472522530;22.621,71;3849282908130
2010-10-02;22.841,50;2999811784384;23.186,07;2754664843758;23.184,08;3792987451311;22.408,14;1506250155;22.862,62;313472522530;22.621,71;3849282908130
2010-10-03;22.841,50;2999811784384;23.186,07;2754664843758;23.184,08;3792987451311;22.408,14;1506250155;22.862,62;313472522530;22.621,71;3849282908130
2010-10-04;22.916,93;3010722708875;23.257,37;2763122816993;23.260,08;3805676520983;22.473,53;1510765211;22.938,06;314582508671;22.709,36;3840695735805
2010-10-05;22.995,67;3021780378826;23.358,58;2775674483259;23.345,37;3819561492303;22.533,18;1514775237;23.015,31;315681952636;22.797,22;3856107047038
2010-10-06;23.046,38;3029297494258;23.407,35;2781321144923;23.406,06;3830121890683;22.621,56;1520716400;23.077,44;319761764297;22.847,93;3865535716164
2010-10-07;23.078,08;3034487613768;23.451,19;2787084152338;23.417,81;3832740922404;22.606,41;1519438070;23.128,69;320502823732;22.873,75;3870137970235
2010-10-08;23.025,58;3028516158178;23.394,78;2780797204884;23.360,65;3824212092332;22.548,87;1510586625;23.083,86;319963850664;22.821,30;3861712865042
2010-10-09;23.025,58;3028516158178;23.394,78;2780797204884;23.360,65;3824212092332;22.548,87;1510586625;23.083,86;319963850664;22.821,30;3861712865042
2010-10-10;23.025,58;3028516158178;23.394,78;2780797204884;23.360,65;3824212092332;22.548,87;1510586625;23.083,86;319963850664;22.821,30;3861712865042
2010-10-11;23.025,58;3028516158178;23.394,78;2780797204884;23.360,65;3824212092332;22.548,87;1510586625;23.083,86;319963850664;22.821,30;3861712865042
2010-10-12;23.084,29;3037436877441;23.466,40;2790460797733;23.435,83;3835973255276;22.613,82;1514937868;23.135,35;320749691468;22.889,35;3875159349402
2010-10-13;22.987,33;3026583904266;23.368,12;2780261694264;23.336,98;3822831107786;22.511,08;1508055155;23.047,24;319610552225;22.794,53;3859496610922
2010-10-14;23.140,98;3048961821393;23.507,71;2799343249231;23.494,99;3851636574457;22.656,19;1517775940;23.186,82;321715085657;22.949,46;3887367850453
2010-10-15;23.229,08;3068285561646;23.610,08;2818747838900;23.569,85;3871323404128;22.730,11;1594308536;23.293,64;321500601921;23.051,42;3906150333421
2010-10-16;23.229,08;3068285561646;23.610,08;2818747838900;23.569,85;3871323404128;22.730,11;1594308536;23.293,64;321500601921;23.051,42;3906150333421
2010-10-17;23.229,08;3068285561646;23.610,08;2818747838900;23.569,85;3871323404128;22.730,11;1594308536;23.293,64;321500601921;23.051,42;3906150333421
2010-10-18;23.202,09;3073857406866;23.576,35;2819892696338;23.536,10;3861250165425;22.709,96;1593856612;23.264,68;321327874240;23.022,95;3914747949017
2010-10-19;23.233,96;3078779594783;23.607,06;2824956546207;23.577,09;3872452612963;22.773,98;1606295427;23.280,04;324070685630;23.052,68;3920817739329
2010-10-20;23.170,07;3070797915065;23.572,43;2821318108438;23.504,88;3864981467615;22.697,52;1600903172;23.221,54;323305596903;22.989,79;3910737664749
2010-10-21;23.235,92;3080079762687;23.610,64;2825793956031;23.603,94;3883090802260;22.789,11;1610443674;23.288,00;324320039008;23.060,71;3923217120568
2010-10-22;23.273,96;3085503500711;23.662,44;2834138493732;23.631,70;3888521539015;22.798,43;1616610041;23.340,06;325117894662;23.101,52;3930561185118
2010-10-23;23.273,96;3085503500711;23.662,44;2834138493732;23.631,70;3888521539015;22.798,43;1616610041;23.340,06;325117894662;23.101,52;3930561185118
2010-10-24;23.273,96;3085503500711;23.662,44;2834138493732;23.631,70;3888521539015;22.798,43;1616610041;23.340,06;325117894662;23.101,52;3930561185118
2010-10-25;23.273,44;3085441670525;23.668,99;2835309641483;23.634,06;3892223272737;22.808,43;1620686407;23.347,44;325241583959;23.105,81;3931661464225
2010-10-26;23.346,83;3096016980683;23.751,32;2845379313708;23.721,67;3907036836205;22.869,99;1625060925;23.422,89;326361544217;23.186,59;3946402679086
2010-10-27;23.429,93;3107728389389;23.834,75;2855951851446;23.798,03;3920288469241;22.967,55;1633091237;23.480,45;327137077213;23.266,73;3960559240916
2010-10-28;23.419,90;3106757498029;23.838,16;2856403647098;23.782,18;3918225584463;22.970,65;1635062495;23.467,61;327012243627;23.253,92;3958629807858
2010-10-29;23.454,47;3099520317244;23.850,16;2859435395199;23.831,37;3912102323225;23.019,95;1640165971;23.504,89;325988411791;23.287,54;3964813979744
2010-10-30;23.454,47;3099520317244;23.850,16;2859435395199;23.831,37;3912102323225;23.019,95;1640165971;23.504,89;325988411791;23.287,54;3964813979744
2010-10-31;23.454,47;3099520317244;23.850,16;2859435395199;23.831,37;3912102323225;23.019,95;1640165971;23.504,89;325988411791;23.287,54;3964813979744
2010-11-01;23.454,47;3099520317244;23.850,16;2859435395199;23.831,37;3912102323225;23.019,95;1640165971;23.504,89;325988411791;23.287,54;3964813979744
2010-11-02;23.529,44;3109328661170;23.911,93;2870439193195;23.901,99;3925918266856;23.067,80;1695453437;23.564,93;324026033948;23.357,99;3972563096105
2010-11-03;23.657,26;3127096310922;24.065,36;2888132515625;24.033,29;3948194812480;23.217,24;1642887625;23.708,34;326074449141;23.504,49;3975535354551
2010-11-04;23.740,63;3138828049952;24.155,51;2899305872866;24.115,44;3960444627314;23.323,08;1650377102;23.802,67;330104447797;23.598,28;3992054559418
2010-11-05;23.793,98;3146508613838;24.227,97;2910276656572;24.210,09;3977273263226;23.414,99;1657119870;23.886,82;331244379282;23.682,55;4006911825808
2010-11-06;23.793,98;3146508613838;24.227,97;2910276656572;24.210,09;3977273263226;23.414,99;1657119870;23.886,82;331244379282;23.682,55;4006911825808
2010-11-07;23.793,98;3146508613838;24.227,97;2910276656572;24.210,09;3977273263226;23.414,99;1657119870;23.886,82;331244379282;23.682,55;4006911825808
2010-11-08;23.757,14;3142032628717;24.220,35;2909871038318;24.158,91;3969468111240;23.357,39;1696466773;23.853,02;330811420282;23.649,51;4002484089952
2010-11-09;23.805,12;3148807885127;24.257,66;2916998427487;24.208,53;3979415419928;23.397,41;1699373472;23.883,11;331265605209;23.680,43;4008671592870
2010-11-10;23.772,48;3146706480162;24.208,38;2912700159037;24.154,94;3972070925150;23.303,77;1692600969;23.835,29;330664100627;23.622,72;3999436923550
2010-11-11;23.753,98;3145354457011;24.200,15;2912827387537;24.143,30;3974461856181;23.366,27;1697140380;23.826,59;330643868713;23.609,66;3998324213932
2010-11-12;23.689,08;3138963032913;24.135,88;2908550371991;24.075,39;3966793435432;23.305,36;1698730358;23.757,34;329952713697;23.546,06;3988192815399
2010-11-13;23.689,08;3138963032913;24.135,88;2908550371991;24.075,39;3966793435432;23.305,36;1698730358;23.757,34;329952713697;23.546,06;3988192815399
2010-11-14;23.689,08;3138963032913;24.135,88;2908550371991;24.075,39;3966793435432;23.305,36;1698730358;23.757,34;329952713697;23.546,06;3988192815399
2010-11-15;23.535,14;3125446281775;23.967,30;2900503986452;23.928,11;3950113254652;23.109,21;1702605859;23.606,82;324602448457;23.378,25;3959714965217
2010-11-16;23.494,37;3123529512308;23.933,32;2899658539857;23.896,36;3947200282961;23.099,34;1705143126;23.563,21;324093233304;23.345,85;3960191342645
2010-11-17;23.289,35;3098084744750;23.735,37;2877189742042;23.680,22;3914991637428;22.874,28;1696058384;23.371,20;324470318135;23.130,63;3928452119082
2010-11-18;23.254,13;3094623749566;23.690,02;2871939387661;23.659,07;3914433599890;22.872,40;1700268191;23.326,21;324070466023;23.102,66;3925931216394
2010-11-19;23.375,35;3111531135055;23.805,49;2886808991743;23.793,50;3940981595423;22.970,67;1729663139;23.451,96;325902919308;23.223,88;3947394899179
2010-11-20;23.375,35;3111531135055;23.805,49;2886808991743;23.793,50;3940981595423;22.970,67;1729663139;23.451,96;325902919308;23.223,88;3947394899179
2010-11-21;23.375,35;3111531135055;23.805,49;2886808991743;23.793,50;3940981595423;22.970,67;1729663139;23.451,96;325902919308;23.223,88;3947394899179
2010-11-22;23.410,21;3116221933387;23.842,70;2890169545547;23.814,40;3941086071217;22.988,45;1751486255;23.493,22;326622495555;23.252,92;3951663997825
2010-11-23;23.409,38;3115065044525;23.859,01;2887618995104;23.819,45;3940695359268;22.979,95;1759900212;23.497,07;326815740390;23.260,60;3952541518654
2010-11-24;23.216,60;3089517998814;23.681,75;2865372692802;23.627,75;3908450555013;22.822,37;1802375789;23.300,51;324255331745;23.073,98;3920575063051
2010-11-25;23.357,07;3108749455951;23.790,89;2876419784641;23.781,54;3933796067193;22.977,03;1864490246;23.416,96;325929787943;23.204,26;3943132509691
2010-11-26;23.390,32;3113751531698;23.837,34;2881083482613;23.812,00;3941561805169;22.998,04;1875680575;23.448,33;326395282875;23.235,00;3948268184373
2010-11-27;23.390,32;3113751531698;23.837,34;2881083482613;23.812,00;3941561805169;22.998,04;1875680575;23.448,33;326395282875;23.235,00;3948268184373
2010-11-28;23.390,32;3113751531698;23.837,34;2881083482613;23.812,00;3941561805169;22.998,04;1875680575;23.448,33;326395282875;23.235,00;3948268184373
2010-11-29;23.265,18;3097160096260;23.722,81;2862652827303;23.679,21;3918360299160;22.854,14;1863944020;23.326,96;324574522606;23.112,98;3927401707859
2010-11-30;23.300,61;3090980530331;23.750,10;2865975888809;23.713,09;3909703251231;22.917,80;1874739510;23.341,51;323360943486;23.141,02;3931225808714
2010-12-01;23.315,13;3097109367021;23.769,85;2870485141871;23.730,04;3915189888308;22.916,63;1874648820;23.331,58;320356459399;23.156,95;3924189242069
2010-12-02;23.466,57;3115803780194;23.919,70;2885607082519;23.890,46;3940993673974;23.094,67;1889222671;23.494,16;322704579432;23.296,36;3928972347312
2010-12-03;23.594,48;3132378935192;24.042,54;2899313472681;24.024,29;3961998449241;23.226,99;1902237697;23.621,99;324460023259;23.430,45;3951260922341
2010-12-04;23.594,48;3132378935192;24.042,54;2899313472681;24.024,29;3961998449241;23.226,99;1902237697;23.621,99;324460023259;23.430,45;3951260922341
2010-12-05;23.594,48;3132378935192;24.042,54;2899313472681;24.024,29;3961998449241;23.226,99;1902237697;23.621,99;324460023259;23.430,45;3951260922341
2010-12-06;23.600,79;3133147474727;24.054,54;2899897019353;24.026,66;3961972745485;23.189,90;1899199995;23.639,79;326914753834;23.441,24;3953391157281
2010-12-07;23.554,98;3126445699849;24.001,91;2894173870490;23.972,00;3953058360619;23.116,25;1892454321;23.589,57;326244703349;23.398,02;3945987940622
2010-12-08;23.554,98;3126445699849;24.001,91;2894173870490;23.972,00;3953058360619;23.116,25;1892454321;23.589,57;326244703349;23.398,02;3945987940622
2010-12-09;23.488,48;3117841326275;23.945,06;2887725463160;23.900,54;3942187976654;23.040,29;1886528012;23.542,17;325550567334;23.333,53;3935561011583
2010-12-10;23.442,45;3112559505433;23.898,23;2882083210986;23.860,88;3935275673733;22.998,29;1884350707;23.483,29;324786617599;23.281,97;3928035143548
2010-12-11;23.442,45;3112559505433;23.898,23;2882083210986;23.860,88;3935275673733;22.998,29;1884350707;23.483,29;324786617599;23.281,97;3928035143548
2010-12-12;23.442,45;3112559505433;23.898,23;2882083210986;23.860,88;3935275673733;22.998,29;1884350707;23.483,29;324786617599;23.281,97;3928035143548
2010-12-13;23.399,37;3108000943652;23.861,37;2878023449633;23.823,83;3931078725035;22.974,54;1883520395;23.450,36;324399921273;23.247,98;3923771284982
2010-12-14;23.447,19;3117535429658;23.892,67;2883363043624;23.873,56;3943242610061;23.001,26;1885388131;23.517,58;325501391493;23.286,51;3930775994519
2010-12-15;23.494,21;3132039204670;23.951,81;2898030048813;23.922,90;3959633921100;23.069,43;1945233706;23.577,96;323282570105;23.337,60;3938274997272
2010-12-16;23.461,08;3130457471815;23.914,99;2894436292649;23.885,44;3957792449685;23.022,00;1970937593;23.535,09;323605572530;23.293,51;3940539485614
2010-12-17;23.417,38;3128124030551;23.871,43;2890234553523;23.841,96;3954513330923;23.011,02;2069449630;23.481,68;325287812974;23.250,61;3934960376625
2010-12-18;23.417,38;3128124030551;23.871,43;2890234553523;23.841,96;3954513330923;23.011,02;2069449630;23.481,68;325287812974;23.250,61;3934960376625
2010-12-19;23.417,38;3128124030551;23.871,43;2890234553523;23.841,96;3954513330923;23.011,02;2069449630;23.481,68;325287812974;23.250,61;3934960376625
2010-12-20;23.411,65;3128378412578;23.871,80;2891173808538;23.839,05;3959854575290;23.017,06;2208583931;23.487,44;325468520977;23.251,06;3935205018457
2010-12-21;23.382,38;3124719814319;23.828,25;2886435572864;23.800,15;3953645025070;22.963,85;2203441018;23.441,87;324815252722;23.215,78;3929491959253
2010-12-22;23.377,09;3124206122717;23.830,03;2886158044303;23.810,95;3956511878121;22.984,96;2742009228;23.442,93;324905327726;23.233,59;3932365413388
2010-12-23;23.366,09;3122730605388;23.816,43;2883768487136;23.792,79;3953909931124;22.955,62;2745354763;23.423,35;324732116822;23.211,47;3928603943054
2010-12-24;23.352,83;3121773073736;23.807,30;2882690820316;23.787,18;3953544314941;22.929,32;2732140710;23.410,23;324496794578;23.203,09;3927842617609
2010-12-25;23.352,83;3121773073736;23.807,30;2882690820316;23.787,18;3953544314941;22.929,32;2732140710;23.410,23;324496794578;23.203,09;3927842617609
2010-12-26;23.352,83;3121773073736;23.807,30;2882690820316;23.787,18;3953544314941;22.929,32;2732140710;23.410,23;324496794578;23.203,09;3927842617609
2010-12-27;23.369,94;3124007949486;23.822,42;2884318194346;23.801,94;3955235536989;22.950,61;2734678515;23.429,78;324793882139;23.214,97;3929870492071
2010-12-28;23.363,49;3123561655123;23.822,09;2883596963028;23.797,44;3954622926630;22.954,32;2753459377;23.423,27;324781076661;23.206,55;3928633677583
2010-12-29;23.318,83;3099522024468;23.782,82;2878884979102;23.756,45;3946834339223;22.898,93;2748735810;23.380,23;324204623447;23.171,80;3922906589910
2010-12-30;23.418,29;3112698595879;23.873,88;2890083332327;23.862,54;3951983718806;23.003,51;2765583680;23.478,21;324376428337;23.276,93;3941430244543
2010-12-31;23.492,72;3122559489786;23.954,13;2900744852507;23.945,33;3965304882502;23.071,76;2773788856;23.560,95;325519112258;23.363,40;3956077135456
