
Valores Confirmados

Fecha;CUPRUM;;HABITAT;;MAGISTER;;PLANVITAL;;PROVIDA;;SANTA MARIA;;SUMMA BANSANDER
;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio
2003-11-04;12.009,66;719164161418;11.596,81;1054688557612;11.805,95;48037124204;11.780,87;118423429296;11.843,13;1735201687611;11.802,87;611238391535;12.116,74;567467124171
2003-11-05;12.021,89;688916389267;11.611,37;1333317761104;11.813,83;60683655574;11.787,34;118492731167;11.850,10;1736167650693;11.809,14;611588158112;12.128,09;662140917543
2003-11-06;11.992,59;687212150554;11.578,20;1329444497893;11.774,37;60481680224;11.751,92;118134249837;11.816,02;1731159981281;11.777,80;609964384791;12.101,66;660689961613
2003-11-07;11.948,35;686323715178;11.535,53;1324535598554;11.739,52;60305951502;11.703,02;118191123843;11.762,08;1723174849897;11.733,15;607634813345;12.058,49;658339964992
2003-11-08;11.948,35;686323715178;11.535,53;1324535598554;11.739,52;60305951502;11.703,02;118191123843;11.762,08;1723174849897;11.733,15;607634813345;12.058,49;658339964992
2003-11-09;11.948,35;686323715178;11.535,53;1324535598554;11.739,52;60305951502;11.703,02;118191123843;11.762,08;1723174849897;11.733,15;607634813345;12.058,49;658339964992
2003-11-10;11.880,63;684057987346;11.467,18;1316713750511;11.683,80;60019926822;11.640,28;117566296276;11.695,45;1720322337604;11.659,62;603944705704;11.975,73;653826431339
2003-11-11;11.859,60;682883429972;11.454,71;1315667936485;11.648,00;59839553231;11.623,34;117402915472;11.682,75;1718440906074;11.647,45;606796939450;11.966,59;653274515843
2003-11-12;11.876,20;685213175233;11.473,38;1323873820046;11.647,27;60423540448;11.636,10;117532093374;11.694,38;1720151162079;11.664,92;607701064351;11.991,22;654710555268
2003-11-13;11.890,42;686504261310;11.490,61;1327762146316;11.690,72;60648431157;11.655,32;117716582772;11.712,94;1724226959646;11.685,05;608744337895;11.998,64;670104976943
2003-11-14;11.949,38;690729155163;11.532,89;1333446043067;11.749,75;60955015190;11.708,27;118249162275;11.765,04;1731838944687;11.735,77;611500509269;12.047,25;673565005126
2003-11-15;11.949,38;690729155163;11.532,89;1333446043067;11.749,75;60955015190;11.708,27;118249162275;11.765,04;1731838944687;11.735,77;611500509269;12.047,25;673565005126
2003-11-16;11.949,38;690729155163;11.532,89;1333446043067;11.749,75;60955015190;11.708,27;118249162275;11.765,04;1731838944687;11.735,77;611500509269;12.047,25;673565005126
2003-11-17;11.968,79;701828838780;11.554,82;1335822565471;11.771,29;62657985673;11.735,48;120475997853;11.795,61;1743364671635;11.762,20;616004770607;12.078,26;678836849175
2003-11-18;11.942,41;701665400990;11.528,07;1332812134901;11.742,04;62502277900;11.713,36;120248611003;11.770,49;1739617206328;11.739,18;614773373263;12.056,37;678941856457
2003-11-19;11.941,81;702571519738;11.533,41;1333464474753;11.737,24;62548892286;11.715,36;120317264689;11.776,52;1740491350133;11.738,98;614757018550;12.055,85;681665641150
2003-11-20;11.910,79;702101289627;11.484,58;1327773096314;11.710,18;62440074093;11.679,12;120024262366;11.730,56;1733684383861;11.705,18;614074761603;12.015,41;680150078773
2003-11-21;11.860,30;700851339054;11.434,97;1322037355664;11.670,43;62228470199;11.623,19;119449361547;11.670,54;1726764258584;11.651,67;611264443094;11.953,91;678057010718
2003-11-22;11.860,30;700851339054;11.434,97;1322037355664;11.670,43;62228470199;11.623,19;119449361547;11.670,54;1726764258584;11.651,67;611264443094;11.953,91;678057010718
2003-11-23;11.860,30;700851339054;11.434,97;1322037355664;11.670,43;62228470199;11.623,19;119449361547;11.670,54;1726764258584;11.651,67;611264443094;11.953,91;678057010718
2003-11-24;11.831,02;701119350096;11.409,56;1325584349130;11.647,64;62137243385;11.599,95;119261092623;11.646,60;1727980782437;11.621,09;609975154473;11.932,58;676840115839
2003-11-25;11.825,31;701903058264;11.397,40;1324968058359;11.633,47;62108535567;11.588,84;119301297829;11.637,25;1726588137711;11.611,32;612755994323;11.919,00;676294793833
2003-11-26;11.851,82;704436049945;11.426,19;1328306896666;11.647,65;62252552165;11.612,42;119661881997;11.665,51;1730760650067;11.637,83;614153254951;11.944,13;679631495932
2003-11-27;11.901,20;709033499216;11.479,12;1334466283322;11.691,32;62542737430;11.666,56;120327062741;11.723,07;1749811880379;11.692,54;617030930969;12.005,26;683341030528
2003-11-28;11.907,69;710444544858;11.479,49;1336449142794;11.710,22;62434763100;11.671,98;120176431553;11.729,97;1749461662922;11.700,89;619794332054;12.008,16;683266453020
2003-11-29;11.907,69;710444544858;11.479,49;1336449142794;11.710,22;62434763100;11.671,98;120176431553;11.729,97;1749461662922;11.700,89;619794332054;12.008,16;683266453020
2003-11-30;11.907,69;710444544858;11.479,49;1336449142794;11.710,22;62434763100;11.671,98;120176431553;11.729,97;1749461662922;11.700,89;619794332054;12.008,16;683266453020
2003-12-01;11.920,63;711807079276;11.491,09;1347977105360;11.718,27;62477675746;11.688,43;120345538234;11.741,35;1750126736913;11.712,71;620411767756;12.021,63;684032892448
2003-12-02;11.954,14;714238032949;11.521,45;1351544951667;11.742,94;62609208403;11.720,92;120679820652;11.772,50;1754774897309;11.747,36;622233714418;12.056,18;685988888031
2003-12-03;12.011,28;718058125246;11.573,66;1357665762419;11.779,83;62785567792;11.778,06;121467105147;11.833,66;1763901875395;11.801,31;625360390313;12.112,41;691214363065
2003-12-04;11.970,64;716238692562;11.537,63;1353478125558;11.728,91;62513528617;11.739,42;121068606227;11.789,47;1757294250380;11.759,04;623110400283;12.072,01;688919956950
2003-12-05;11.990,27;718029326023;11.561,16;1356612499302;11.720,92;62480291577;11.760,31;121284051572;11.816,69;1761761547244;11.782,70;624473189299;12.094,72;691314499498
2003-12-06;11.990,27;718029326023;11.561,16;1356612499302;11.720,92;62480291577;11.760,31;121284051572;11.816,69;1761761547244;11.782,70;624473189299;12.094,72;691314499498
2003-12-07;11.990,27;718029326023;11.561,16;1356612499302;11.720,92;62480291577;11.760,31;121284051572;11.816,69;1761761547244;11.782,70;624473189299;12.094,72;691314499498
2003-12-08;11.990,27;718029326023;11.561,16;1356612499302;11.720,92;62480291577;11.760,31;121284051572;11.816,69;1761761547244;11.782,70;624473189299;12.094,72;691314499498
2003-12-09;12.016,44;720212065378;11.593,00;1360113171146;11.755,79;62662178864;11.789,76;121589728431;11.853,31;1767201634627;11.816,93;626271176677;12.129,23;693411365775
2003-12-10;11.987,51;719498752709;11.556,49;1355674119730;11.741,37;62586261835;11.761,82;121301185920;11.823,94;1762802637745;11.785,04;626546178743;12.093,81;692457184253
2003-12-11;11.988,35;719574351860;11.552,63;1355215091835;11.720,47;62475415462;11.755,17;121243855832;11.820,17;1762261887036;11.778,31;626198996258;12.087,88;692164756937
2003-12-12;11.942,42;717383173209;11.500,65;1354670243768;11.684,84;62649951803;11.711,33;120781507890;11.775,74;1756694745333;11.732,67;623765751087;12.041,02;690104823972
2003-12-13;11.942,42;717383173209;11.500,65;1354670243768;11.684,84;62649951803;11.711,33;120781507890;11.775,74;1756694745333;11.732,67;623765751087;12.041,02;690104823972
2003-12-14;11.942,42;717383173209;11.500,65;1354670243768;11.684,84;62649951803;11.711,33;120781507890;11.775,74;1756694745333;11.732,67;623765751087;12.041,02;690104823972
2003-12-15;11.982,80;720596680881;11.539,26;1359623361419;11.705,16;62763772445;11.751,28;121194193321;11.820,60;1766257888656;11.769,81;626088472708;12.084,18;692590835420
2003-12-16;11.990,01;732518906786;11.553,51;1358422871248;11.708,47;63882301324;11.764,19;122470129634;11.839,11;1775039858687;11.787,07;630465520824;12.101,31;698527620999
2003-12-17;11.999,03;733390499956;11.570,38;1360335857620;11.708,73;63909037796;11.778,72;122723732056;11.852,76;1777067253346;11.807,21;631549125200;12.122,39;700899243162
2003-12-18;11.974,32;731802998846;11.536,73;1358222471617;11.681,41;63789691219;11.743,32;122401352274;11.821,87;1772415368472;11.773,00;629714862534;12.085,39;700192814466
2003-12-19;11.962,83;731927583561;11.517,74;1356548971040;11.667,14;63771162218;11.727,85;122240102521;11.808,45;1770372801974;11.754,50;628718831280;12.067,46;699675316751
2003-12-20;11.962,83;731927583561;11.517,74;1356548971040;11.667,14;63771162218;11.727,85;122240102521;11.808,45;1770372801974;11.754,50;628718831280;12.067,46;699675316751
2003-12-21;11.962,83;731927583561;11.517,74;1356548971040;11.667,14;63771162218;11.727,85;122240102521;11.808,45;1770372801974;11.754,50;628718831280;12.067,46;699675316751
2003-12-22;11.976,61;734350665275;11.517,50;1360544895823;11.670,00;63812044551;11.735,43;122317363169;11.817,99;1771777944798;11.755,65;630228650302;12.070,25;699837068737
2003-12-23;11.992,40;736511496552;11.536,53;1362731788518;11.665,03;63837552118;11.748,81;122455482819;11.835,32;1774351662676;11.776,39;632946477982;12.093,98;701922767586
2003-12-24;12.025,02;739209531936;11.563,95;1368573805810;11.704,29;64052412074;11.789,37;123001323198;11.864,02;1782212938027;11.815,23;635030812530;12.123,91;704548875581
2003-12-25;12.025,02;739209531936;11.563,95;1368573805810;11.704,29;64052412074;11.789,37;123001323198;11.864,02;1782212938027;11.815,23;635030812530;12.123,91;704548875581
2003-12-26;12.031,06;739871682968;11.572,05;1369480167472;11.720,31;64158691762;11.795,02;123101690575;11.872,36;1783345788721;11.822,13;635401681449;12.133,18;705112295993
2003-12-27;12.031,06;739871682968;11.572,05;1369480167472;11.720,31;64158691762;11.795,02;123101690575;11.872,36;1783345788721;11.822,13;635401681449;12.133,18;705112295993
2003-12-28;12.031,06;739871682968;11.572,05;1369480167472;11.720,31;64158691762;11.795,02;123101690575;11.872,36;1783345788721;11.822,13;635401681449;12.133,18;705112295993
2003-12-29;12.033,41;741878692749;11.578,97;1370503376673;11.722,41;64202361897;11.796,48;123344605002;11.876,04;1780564355070;11.821,89;637834081285;12.138,79;707128516833
2003-12-30;12.113,50;746731330885;11.652,62;1378196170882;11.778,02;64437039026;11.864,40;123931851610;11.958,44;1803078880119;11.895,96;641838739328;12.222,20;710988784226
2003-12-31;12.117,30;746974942112;11.663,15;1379437559066;11.789,68;64500797839;11.874,23;124033966856;11.965,38;1804101410931;11.901,55;642136778941;12.229,63;711404796918
