
Valores Confirmados

Fecha;BANSANDER;;CUPRUM;;HABITAT;;PLANVITAL;;PROVIDA;;SANTA MARIA
2008-07-08;19.579,11;5006980257205;22.287,11;4058873995765;21.190,11;5586368861000;39.763,40;832306843077;19.480,61;7421947336525
2008-07-09;19.510,58;4989147097573;22.222,81;4046915206087;21.122,77;5570105126765;39.621,37;829381451528;19.415,04;7397167820185
2008-07-10;19.550,53;4998546890579;22.264,73;4055214049971;21.172,81;5582470518815;39.722,03;831279553394;19.453,82;7413599834699
2008-07-11;19.527,12;4993058707999;22.244,58;4051485299839;21.157,65;5582332393257;39.658,69;830378230739;19.429,87;7407427249186
2008-07-12;19.527,12;4993058707999;22.244,58;4051485299839;21.157,65;5582332393257;39.658,69;830378230739;19.429,87;7407427249186
2008-07-13;19.527,12;4993058707999;22.244,58;4051485299839;21.157,65;5582332393257;39.658,69;830378230739;19.429,87;7407427249186
2008-07-14;19.527,65;4993893530267;22.249,96;4054938872978;21.162,80;5584244532752;39.659,45;830459886928;19.432,80;7411910831991
2008-07-15;19.511,74;4985453575355;22.227,20;4059871384885;21.149,04;5580759428604;39.611,42;826204933137;19.414,48;7400411092299
2008-07-16;19.511,74;4985453575355;22.227,20;4059871384885;21.149,04;5580759428604;39.611,42;826204933137;19.414,48;7400411092299
2008-07-17;19.411,00;4962342498968;22.108,15;4044407205939;21.037,48;5561187860774;39.360,59;822585849803;19.320,04;7378774209105
2008-07-18;19.493,33;4987916129316;22.216,83;4068353471996;21.140,04;5589921852412;39.547,38;827672707496;19.402,47;7410500947746
2008-07-19;19.493,33;4987916129316;22.216,83;4068353471996;21.140,04;5589921852412;39.547,38;827672707496;19.402,47;7410500947746
2008-07-20;19.493,33;4987916129316;22.216,83;4068353471996;21.140,04;5589921852412;39.547,38;827672707496;19.402,47;7410500947746
2008-07-21;19.539,70;5003557812364;22.266,87;4083201761748;21.160,02;5594367753553;39.621,87;830915080211;19.450,05;7430325884858
2008-07-22;19.651,09;5034302954621;22.358,29;4103175091280;21.261,02;5621840438058;39.816,66;835838490710;19.541,54;7466561808080
2008-07-23;19.596,01;5020410126083;22.329,26;4098085218307;21.220,58;5611776764653;39.733,05;834136507973;19.495,21;7449552763320
2008-07-24;19.711,19;5048369634259;22.435,24;4120883929443;21.349,95;5645995746510;39.977,14;839141545804;19.608,32;7493713869285
2008-07-25;19.651,48;5034036461634;22.396,54;4115632579401;21.289,68;5632599150812;39.897,41;838332830078;19.554,81;7473886701709
2008-07-26;19.651,48;5034036461634;22.396,54;4115632579401;21.289,68;5632599150812;39.897,41;838332830078;19.554,81;7473886701709
2008-07-27;19.651,48;5034036461634;22.396,54;4115632579401;21.289,68;5632599150812;39.897,41;838332830078;19.554,81;7473886701709
2008-07-28;19.621,50;5027112114245;22.350,21;4109958637556;21.267,82;5626296526119;39.836,88;837195943222;19.529,23;7465463650582
2008-07-29;19.617,08;5026904566554;22.333,41;4108147178150;21.261,58;5625388522887;39.828,37;837214738740;19.527,94;7467742472758
2008-07-30;19.615,83;5027199446081;22.339,29;4111476514649;21.264,75;5627114173228;39.824,77;837831296817;19.531,34;7470602782447
2008-07-31;19.809,93;5075342348364;22.524,08;4144868977381;21.457,68;5678371916152;40.223,02;845573025765;19.711,50;7540083595119
2008-08-01;19.858,89;5088912779746;22.597,78;4165320210674;21.532,57;5701994114561;40.350,16;844821371680;19.770,87;7558987108047
2008-08-02;19.858,89;5088912779746;22.597,78;4165320210674;21.532,57;5701994114561;40.350,16;844821371680;19.770,87;7558987108047
2008-08-03;19.858,89;5088912779746;22.597,78;4165320210674;21.532,57;5701994114561;40.350,16;844821371680;19.770,87;7558987108047
2008-08-04;19.828,58;5080343986498;22.568,76;4160850214410;21.482,80;5688807539422;40.296,00;844201468346;19.727,70;7541634328482
2008-08-05;19.746,02;5058854087324;22.483,54;4144784667407;21.420,47;5666786266029;40.187,25;842711160532;19.657,52;7513061708315
2008-08-06;19.722,11;5051032715433;22.462,63;4140267753806;21.400,25;5660524801580;40.142,70;841740042388;19.643,75;7505684021872
2008-08-07;19.758,91;5059720871036;22.508,65;4150406618089;21.448,68;5673795935189;40.225,97;843657158219;19.675,61;7518384506715
2008-08-08;19.728,87;5052159888971;22.490,82;4147424749211;21.412,91;5662248321143;40.168,76;842456458096;19.645,72;7507925887076
2008-08-09;19.728,87;5052159888971;22.490,82;4147424749211;21.412,91;5662248321143;40.168,76;842456458096;19.645,72;7507925887076
2008-08-10;19.728,87;5052159888971;22.490,82;4147424749211;21.412,91;5662248321143;40.168,76;842456458096;19.645,72;7507925887076
2008-08-11;19.711,53;5045393860079;22.473,69;4143723425285;21.392,11;5655431189208;40.125,23;841584624090;19.638,28;7504628524120
2008-08-12;19.649,62;5028466837243;22.442,67;4139746385469;21.314,57;5635084406068;40.019,48;839437364445;19.576,60;7482295638500
2008-08-13;19.613,35;5020048268250;22.416,60;4135454398174;21.282,04;5626029642422;39.975,12;838556554338;19.547,31;7472539178512
2008-08-14;19.540,48;5001702325800;22.330,48;4119036391453;21.221,77;5615071670118;39.828,11;835065155524;19.482,52;7450820760491
2008-08-15;19.540,48;5001702325800;22.330,48;4119036391453;21.221,77;5615071670118;39.828,11;835065155524;19.482,52;7450820760491
2008-08-16;19.540,48;5001702325800;22.330,48;4119036391453;21.221,77;5615071670118;39.828,11;835065155524;19.482,52;7450820760491
2008-08-17;19.540,48;5001702325800;22.330,48;4119036391453;21.221,77;5615071670118;39.828,11;835065155524;19.482,52;7450820760491
2008-08-18;19.569,19;5017538534415;22.357,10;4141766235293;21.247,61;5631618586949;39.872,73;831398952762;19.497,79;7466833116519
2008-08-19;19.534,50;5011368095866;22.321,76;4135948427088;21.215,41;5624177975565;39.828,00;833625006419;19.463,62;7454412074569
2008-08-20;19.434,74;4986189146606;22.193,00;4112585078761;21.114,32;5596538745007;39.647,32;830438033629;19.370,09;7418057968183
2008-08-21;19.468,35;4994479313355;22.211,58;4116241434999;21.134,21;5602001169137;39.675,27;831030671673;19.397,83;7429965450849
2008-08-22;19.493,93;5000304454880;22.253,58;4123774111256;21.172,91;5611416800039;39.756,35;832756326396;19.431,06;7443572609324
2008-08-23;19.493,93;5000304454880;22.253,58;4123774111256;21.172,91;5611416800039;39.756,35;832756326396;19.431,06;7443572609324
2008-08-24;19.493,93;5000304454880;22.253,58;4123774111256;21.172,91;5611416800039;39.756,35;832756326396;19.431,06;7443572609324
2008-08-25;19.552,32;5015757476035;22.324,74;4135507867861;21.255,70;5631101454716;39.903,11;835853031580;19.491,94;7466465509375
2008-08-26;19.561,47;5017295390007;22.316,24;4133377911227;21.246,75;5628209777091;39.909,91;836121616065;19.496,64;7470891000757
2008-08-27;19.535,46;5010776162441;22.276,78;4126376289084;21.235,87;5625147142248;39.869,11;835434082831;19.465,81;7458739612856
2008-08-28;19.558,50;5015934902785;22.285,81;4129283177669;21.249,93;5627888032427;39.902,64;836285290383;19.489,44;7468063081446
2008-08-29;19.587,45;5021869816148;22.325,88;4135813916045;21.284,23;5637700140045;39.955,83;836581297010;19.515,22;7479073074747
2008-08-30;19.587,45;5021869816148;22.325,88;4135813916045;21.284,23;5637700140045;39.955,83;836581297010;19.515,22;7479073074747
2008-08-31;19.587,45;5021869816148;22.325,88;4135813916045;21.284,23;5637700140045;39.955,83;836581297010;19.515,22;7479073074747
2008-09-01;19.563,79;5017264817480;22.325,76;4139234435512;21.287,87;5636818208369;39.942,33;832260128618;19.509,13;7474552195158
2008-09-02;19.526,39;5006882632531;22.283,70;4129727387228;21.247,82;5623248301441;39.874,38;833708667288;19.474,20;7460895303250
2008-09-03;19.472,35;4991133812747;22.244,16;4120537022545;21.184,92;5604920112829;39.765,26;831639759088;19.420,58;7438543426741
2008-09-04;19.412,18;4974600963374;22.165,24;4105922840437;21.109,58;5583394954311;39.632,28;827810427351;19.353,33;7412980426131
2008-09-05;19.260,92;4934708515957;21.967,52;4069413976627;20.934,69;5534706942574;39.327,55;821613267682;19.197,41;7351700259319
2008-09-06;19.260,92;4934708515957;21.967,52;4069413976627;20.934,69;5534706942574;39.327,55;821613267682;19.197,41;7351700259319
2008-09-07;19.260,92;4934708515957;21.967,52;4069413976627;20.934,69;5534706942574;39.327,55;821613267682;19.197,41;7351700259319
2008-09-08;19.139,94;4900862027373;21.814,81;4039811147720;20.781,17;5491488905099;39.061,74;816163599255;19.082,97;7307401002654
2008-09-09;19.224,14;4920853756947;21.950,04;4064278854791;20.866,04;5512901276352;39.248,15;819629703454;19.175,62;7342300321485
2008-09-10;19.107,71;4889476612241;21.820,69;4039605489792;20.743,62;5478833477695;39.035,21;814651923660;19.040,65;7290994759161
2008-09-11;19.043,34;4872885850688;21.720,43;4017456870880;20.659,50;5455764509090;38.905,31;811823246969;18.973,74;7266221749009
2008-09-12;19.014,58;4865282443086;21.663,28;4007908289387;20.622,59;5447210429410;38.822,07;810141440025;18.942,55;7255016449476
2008-09-13;19.014,58;4865282443086;21.663,28;4007908289387;20.622,59;5447210429410;38.822,07;810141440025;18.942,55;7255016449476
2008-09-14;19.014,58;4865282443086;21.663,28;4007908289387;20.622,59;5447210429410;38.822,07;810141440025;18.942,55;7255016449476
2008-09-15;19.093,57;4886022277709;21.763,59;4035066574041;20.725,67;5475227522727;39.001,99;809465864858;19.032,69;7294783122694
2008-09-16;19.013,32;4868584338008;21.650,83;4018795105155;20.627,04;5453382501209;38.857,71;808314056308;18.938,08;7264117213963
2008-09-17;18.868,68;4832537333589;21.453,96;3984578901895;20.456,41;5407130548443;38.568,91;802994847042;18.786,32;7205488874381
2008-09-18;18.868,68;4832537333589;21.453,96;3984578901895;20.456,41;5407130548443;38.568,91;802994847042;18.786,32;7205488874381
2008-09-19;18.868,68;4832537333589;21.453,96;3984578901895;20.456,41;5407130548443;38.568,91;802994847042;18.786,32;7205488874381
2008-09-20;18.868,68;4832537333589;21.453,96;3984578901895;20.456,41;5407130548443;38.568,91;802994847042;18.786,32;7205488874381
2008-09-21;18.868,68;4832537333589;21.453,96;3984578901895;20.456,41;5407130548443;38.568,91;802994847042;18.786,32;7205488874381
2008-09-22;18.977,12;4867569340655;21.574,98;4006889705830;20.554,35;5436665605465;38.762,98;807072579039;18.905,67;7251267069734
2008-09-23;19.045,18;4883305752807;21.672,94;4024491258310;20.676,68;5468079869789;39.014,56;813424230954;18.995,60;7284592539622
2008-09-24;18.945,82;4853428603087;21.547,59;4000531809316;20.577,10;5438504325476;38.809,75;809703647541;18.878,86;7238760176487
2008-09-25;18.953,85;4852704097211;21.553,17;4001550376558;20.588,88;5439584682052;38.850,26;810398434353;18.891,27;7244270997824
2008-09-26;19.012,18;4867356238920;21.620,97;4012576308130;20.652,67;5456020586203;38.960,57;812710148510;18.957,33;7267564784385
2008-09-27;19.012,18;4867356238920;21.620,97;4012576308130;20.652,67;5456020586203;38.960,57;812710148510;18.957,33;7267564784385
2008-09-28;19.012,18;4867356238920;21.620,97;4012576308130;20.652,67;5456020586203;38.960,57;812710148510;18.957,33;7267564784385
2008-09-29;18.989,86;4858958160537;21.572,08;4000825846540;20.608,97;5442002526198;38.905,09;811558759483;18.933,25;7258522973971
2008-09-30;18.699,61;4783345429791;21.200,09;3929856817515;20.283,09;5355793800148;38.354,95;800224637473;18.624,49;7142143642112
2008-10-01;18.757,62;4801337009568;21.319,64;3957602157322;20.367,82;5374059692977;38.341,83;795296566857;18.685,37;7161144305477
2008-10-02;18.818,25;4815514168145;21.421,55;3974306098235;20.446,37;5392389038922;38.509,72;798727051555;18.757,45;7185716576131
2008-10-03;18.707,50;4783933844064;21.285,72;3943680966680;20.324,91;5355167884553;38.352,98;794492481312;18.652,50;7142659439548
2008-10-04;18.707,50;4783933844064;21.285,72;3943680966680;20.324,91;5355167884553;38.352,98;794492481312;18.652,50;7142659439548
2008-10-05;18.707,50;4783933844064;21.285,72;3943680966680;20.324,91;5355167884553;38.352,98;794492481312;18.652,50;7142659439548
2008-10-06;18.664,39;4771531395255;21.211,59;3926433263494;20.272,82;5330536356765;38.253,30;794548815063;18.599,25;7118859389553
2008-10-07;18.254,41;4665593208560;20.660,36;3816011499849;19.744,55;5188527577437;37.345,32;775207515963;18.142,05;6941119904850
2008-10-08;18.093,32;4621128928053;20.446,70;3768803414760;19.595,01;5145825355266;37.051,26;769060835732;17.997,31;6884944499692
2008-10-09;17.849,67;4556717166332;20.106,66;3702804772631;19.307,50;5066026768276;36.518,90;758020643668;17.712,60;6774504387710
2008-10-10;17.723,24;4521060752796;19.940,96;3670107790042;19.194,52;5031182850883;36.357,04;753907971515;17.616,06;6737330680226
2008-10-11;17.723,24;4521060752796;19.940,96;3670107790042;19.194,52;5031182850883;36.357,04;753907971515;17.616,06;6737330680226
2008-10-12;17.723,24;4521060752796;19.940,96;3670107790042;19.194,52;5031182850883;36.357,04;753907971515;17.616,06;6737330680226
2008-10-13;17.393,42;4432553253285;19.465,52;3580724567444;18.778,78;4917443060728;35.671,25;739693006929;17.236,64;6591222437271
2008-10-14;17.789,84;4531529987805;19.982,18;3668473586472;19.264,09;5039196727376;36.402,90;754936537474;17.645,76;6745309693781
2008-10-15;18.054,00;4601016300182;20.364,61;3735767448788;19.577,66;5117391306721;36.992,97;763879149092;17.943,85;6855864363633
2008-10-16;17.808,15;4539579496637;20.137,24;3691672052245;19.375,58;5063143989570;36.739,86;758971479602;17.728,37;6781189214543
2008-10-17;17.681,48;4505274115021;19.905,44;3643525529728;19.223,04;5022943914083;36.414,24;753475626292;17.592,20;6735184132849
2008-10-18;17.681,48;4505274115021;19.905,44;3643525529728;19.223,04;5022943914083;36.414,24;753475626292;17.592,20;6735184132849
2008-10-19;17.681,48;4505274115021;19.905,44;3643525529728;19.223,04;5022943914083;36.414,24;753475626292;17.592,20;6735184132849
2008-10-20;17.639,04;4494490882937;19.832,15;3620293468110;19.155,64;5005340484523;36.235,66;749481520843;17.539,36;6714516124686
2008-10-21;17.834,35;4544091611145;20.047,19;3654654835078;19.352,40;5055911002337;36.556,72;755941452520;17.721,96;6783485650739
2008-10-22;17.832,36;4542335126253;20.063,52;3656875861230;19.382,93;5062739295524;36.684,37;759336138476;17.730,36;6786311890105
2008-10-23;17.523,31;4463571581453;19.725,15;3594783620066;19.033,31;4971434512942;36.140,75;748105922752;17.438,50;6674457401101
2008-10-24;17.394,52;4430491844990;19.528,67;3556738779136;18.898,52;4937161453638;35.860,74;742472660037;17.303,72;6624149461999
2008-10-25;17.394,52;4430491844990;19.528,67;3556738779136;18.898,52;4937161453638;35.860,74;742472660037;17.303,72;6624149461999
2008-10-26;17.394,52;4430491844990;19.528,67;3556738779136;18.898,52;4937161453638;35.860,74;742472660037;17.303,72;6624149461999
2008-10-27;17.140,86;4366096681463;19.288,20;3510970521355;18.663,98;4874851300263;35.485,04;734756042884;17.094,80;6542701507478
2008-10-28;17.057,78;4343554863848;19.156,89;3487440713775;18.519,02;4836246739596;35.290,81;730480396038;16.999,73;6507248941737
2008-10-29;17.241,63;4388836118383;19.333,91;3517011036132;18.744,91;4894278829152;35.612,14;736131292608;17.187,08;6577867122377
2008-10-30;17.384,88;4420461227512;19.528,79;3548775668197;18.940,60;4942504261091;35.930,36;742245804672;17.328,00;6630976563222
2008-10-31;17.384,88;4420461227512;19.528,79;3548775668197;18.940,60;4942504261091;35.930,36;742245804672;17.328,00;6630976563222
2008-11-01;17.384,88;4420461227512;19.528,79;3548775668197;18.940,60;4942504261091;35.930,36;742245804672;17.328,00;6630976563222
2008-11-02;17.384,88;4420461227512;19.528,79;3548775668197;18.940,60;4942504261091;35.930,36;742245804672;17.328,00;6630976563222
2008-11-03;17.707,62;4504844912844;19.917,01;3615138328325;19.317,75;5035245022013;36.745,41;755582629175;17.651,34;6752847172507
2008-11-04;17.842,17;4535827047849;20.052,87;3632458497459;19.462,57;5068772291188;36.998,50;760786827782;17.766,02;6790133772351
2008-11-05;17.946,47;4560915727853;20.164,81;3648464607223;19.619,28;5107244408852;37.148,47;763868295746;17.905,75;6841734234471
2008-11-06;17.927,86;4554623958788;20.164,64;3646446569878;19.593,34;5097583020460;37.028,95;761410698357;17.857,94;6822544559318
2008-11-07;17.630,85;4478648147961;19.889,06;3595311496840;19.290,65;5015413795892;36.410,20;748687404284;17.585,02;6715288015231
2008-11-08;17.630,85;4478648147961;19.889,06;3595311496840;19.290,65;5015413795892;36.410,20;748687404284;17.585,02;6715288015231
2008-11-09;17.630,85;4478648147961;19.889,06;3595311496840;19.290,65;5015413795892;36.410,20;748687404284;17.585,02;6715288015231
2008-11-10;17.700,67;4495630463364;19.944,45;3605401471369;19.350,29;5029274852215;36.560,93;751662018960;17.662,97;6743806129554
2008-11-11;17.822,04;4525666330447;20.063,82;3626244633210;19.456,76;5057484636470;36.756,18;755623367372;17.760,95;6781848369737
2008-11-12;17.649,65;4481890884302;19.914,31;3599200087989;19.287,19;5014329374635;36.488,26;751194635750;17.599,92;6720991336902
2008-11-13;17.505,04;4444812553567;19.742,93;3567935588452;19.093,21;4967600672094;36.145,96;744147499998;17.433,71;6657656545300
2008-11-14;17.489,44;4445184134202;19.705,45;3562000385000;19.120,27;4976550863807;36.080,97;742633261278;17.446,06;6672345713228
2008-11-15;17.489,44;4445184134202;19.705,45;3562000385000;19.120,27;4976550863807;36.080,97;742633261278;17.446,06;6672345713228
2008-11-16;17.489,44;4445184134202;19.705,45;3562000385000;19.120,27;4976550863807;36.080,97;742633261278;17.446,06;6672345713228
2008-11-17;17.551,57;4468184631434;19.773,07;3574309043461;19.173,03;4992824146183;36.191,82;741395835477;17.493,95;6694444937768
2008-11-18;17.483,53;4450065453519;19.666,84;3548409881599;19.061,71;4967386401151;36.084,81;738965922316;17.434,17;6671519278726
2008-11-19;17.425,06;4434811405437;19.604,55;3536904106236;19.009,40;4952608978499;35.938,79;737329765915;17.381,02;6652049175332
2008-11-20;17.323,77;4408572987123;19.483,49;3519476199945;18.852,00;4910433960287;35.745,22;733595853920;17.253,45;6602396711729
2008-11-21;17.096,14;4350106258887;19.239,33;3474240466738;18.621,39;4848585444410;35.315,59;725049178789;17.019,55;6510563148140
2008-11-22;17.096,14;4350106258887;19.239,33;3474240466738;18.621,39;4848585444410;35.315,59;725049178789;17.019,55;6510563148140
2008-11-23;17.096,14;4350106258887;19.239,33;3474240466738;18.621,39;4848585444410;35.315,59;725049178789;17.019,55;6510563148140
2008-11-24;17.150,57;4363164130462;19.256,94;3477128532139;18.649,75;4853791762224;35.412,07;727067276748;17.067,67;6526699040639
2008-11-25;17.274,68;4394094310997;19.398,26;3500952674690;18.775,03;4884448735801;35.696,24;732896657681;17.187,81;6571959045990
2008-11-26;17.397,43;4424655569403;19.503,20;3517965429749;18.886,47;4912488202386;35.920,27;737589343471;17.294,26;6612765896542
2008-11-27;17.405,31;4425223468701;19.525,90;3520807722645;18.911,05;4917559912933;35.925,59;738152821426;17.335,20;6628011758291
2008-11-28;17.517,16;4448149127053;19.625,54;3536377151795;19.000,38;4939878418349;36.071,92;741670240523;17.421,00;6662865439128
2008-11-29;17.517,16;4448149127053;19.625,54;3536377151795;19.000,38;4939878418349;36.071,92;741670240523;17.421,00;6662865439128
2008-11-30;17.517,16;4448149127053;19.625,54;3536377151795;19.000,38;4939878418349;36.071,92;741670240523;17.421,00;6662865439128
2008-12-01;17.527,39;4448788489599;19.647,41;3539809125189;19.005,98;4939851512355;36.132,31;739867882553;17.434,84;6667271293650
2008-12-02;17.326,75;4395333670304;19.450,72;3500322529331;18.784,90;4880167675117;35.787,52;733851309967;17.238,91;6588577487009
2008-12-03;17.285,44;4383691732090;19.396,30;3488914199734;18.754,31;4870453922161;35.660,71;729064293192;17.211,26;6577223065295
2008-12-04;17.295,72;4385553499977;19.398,46;3487406524620;18.745,13;4865977237112;35.692,76;729545382608;17.212,16;6576959090090
2008-12-05;17.266,41;4377496927805;19.388,69;3483958808025;18.716,91;4857545709296;35.673,94;729140586863;17.187,96;6565211838178
2008-12-06;17.266,41;4377496927805;19.388,69;3483958808025;18.716,91;4857545709296;35.673,94;729140586863;17.187,96;6565211838178
2008-12-07;17.266,41;4377496927805;19.388,69;3483958808025;18.716,91;4857545709296;35.673,94;729140586863;17.187,96;6565211838178
2008-12-08;17.266,41;4377496927805;19.388,69;3483958808025;18.716,91;4857545709296;35.673,94;729140586863;17.187,96;6565211838178
2008-12-09;17.443,66;4421740959674;19.532,43;3509332453313;18.866,40;4894384788893;35.958,05;734748659519;17.336,83;6620015734954
2008-12-10;17.532,57;4442320571314;19.618,56;3522890261028;18.946,79;4912672647869;36.105,05;737415964762;17.412,71;6648444377430
2008-12-11;17.617,00;4463340383978;19.676,68;3532891021599;19.020,17;4928663930398;36.183,33;739025704264;17.464,28;6666263611955
2008-12-12;17.617,41;4465000813950;19.707,31;3538723380431;19.046,09;4936919608365;36.216,43;739813489264;17.483,03;6674529440524
2008-12-13;17.617,41;4465000813950;19.707,31;3538723380431;19.046,09;4936919608365;36.216,43;739813489264;17.483,03;6674529440524
2008-12-14;17.617,41;4465000813950;19.707,31;3538723380431;19.046,09;4936919608365;36.216,43;739813489264;17.483,03;6674529440524
2008-12-15;17.533,93;4448798042403;19.622,86;3524706978417;18.987,73;4928364343548;36.099,35;733213001335;17.433,54;6658893049272
2008-12-16;17.535,28;4452173331846;19.619,29;3524811017627;19.018,68;4941483442279;36.069,62;732611788217;17.433,75;6664586635850
2008-12-17;17.617,33;4472181019907;19.698,98;3540570530084;19.096,26;4961427093222;36.186,01;734657574351;17.510,75;6695011512683
2008-12-18;17.710,91;4495160462950;19.796,12;3557155081788;19.189,84;4987207658194;36.367,72;739661924674;17.579,11;6722792363606
2008-12-19;17.679,76;4486239422816;19.796,77;3555668878828;19.158,49;4977854071312;36.305,97;738217957058;17.552,18;6714221508027
2008-12-20;17.679,76;4486239422816;19.796,77;3555668878828;19.158,49;4977854071312;36.305,97;738217957058;17.552,18;6714221508027
2008-12-21;17.679,76;4486239422816;19.796,77;3555668878828;19.158,49;4977854071312;36.305,97;738217957058;17.552,18;6714221508027
2008-12-22;17.646,07;4477298524209;19.772,84;3550416745991;19.095,82;4959297252128;36.282,52;738448761469;17.507,01;6694913071826
2008-12-23;17.558,67;4454802036499;19.686,64;3534215639861;19.030,35;4942020774917;36.141,90;735695042776;17.430,75;6664000326606
2008-12-24;17.448,63;4426742913576;19.555,61;3508236309083;18.922,47;4913023862148;35.916,53;732043592868;17.329,28;6624663603511
2008-12-25;17.448,63;4426742913576;19.555,61;3508236309083;18.922,47;4913023862148;35.916,53;732043592868;17.329,28;6624663603511
2008-12-26;17.426,21;4420320787390;19.538,21;3505174377020;18.900,60;4907167370052;35.859,73;730718210489;17.312,98;6618785281006
2008-12-27;17.426,21;4420320787390;19.538,21;3505174377020;18.900,60;4907167370052;35.859,73;730718210489;17.312,98;6618785281006
2008-12-28;17.426,21;4420320787390;19.538,21;3505174377020;18.900,60;4907167370052;35.859,73;730718210489;17.312,98;6618785281006
2008-12-29;17.454,17;4426942449597;19.577,25;3511958074670;18.931,24;4914495656406;35.930,51;732263164323;17.339,92;6627984474283
2008-12-30;17.499,67;4434878468831;19.632,36;3519443219244;18.983,98;4927236114021;36.014,91;732401500542;17.386,87;6645720739037
2008-12-31;17.594,94;4459267024913;19.697,40;3531678575772;19.069,84;4949273042357;36.119,02;734692791649;17.454,33;6671499761556
