
Valores Confirmados

Fecha;CAPITAL;;CUPRUM;;HABITAT;;PLANVITAL;;PROVIDA
2010-08-11;23.272,02;531531512354;24.715,43;572805739783;21.816,24;696418088484;39.483,87;58504973529;22.777,18;571079941943
2010-08-12;23.253,92;528796320743;24.714,22;567169466952;21.813,53;691961356456;39.492,87;58522876347;22.769,82;569591733729
2010-08-13;23.254,42;527008260440;24.713,95;563820616005;21.809,92;687759707297;39.479,20;58354278817;22.755,47;564579340737
2010-08-14;23.254,42;527008260440;24.713,95;563820616005;21.809,92;687759707297;39.479,20;58354278817;22.755,47;564579340737
2010-08-15;23.254,42;527008260440;24.713,95;563820616005;21.809,92;687759707297;39.479,20;58354278817;22.755,47;564579340737
2010-08-16;23.291,10;525231768579;24.731,17;560841532420;21.834,80;684500900710;39.521,40;57987377816;22.777,02;562141502582
2010-08-17;23.296,81;527953238585;24.745,24;561911268417;21.847,12;683940326890;39.528,94;58144239280;22.793,83;564792699629
2010-08-18;23.308,01;529407155815;24.768,49;563696830177;21.857,53;685325478038;39.553,38;58217826074;22.814,95;566013548803
2010-08-19;23.376,52;530022548571;24.819,76;567188425979;21.965,31;687637473238;39.594,25;58119847497;22.865,19;567813169317
2010-08-20;23.385,62;530983734923;24.836,10;569077195115;21.967,78;687841176452;39.602,24;58119300390;22.871,03;567921442897
2010-08-21;23.385,62;530983734923;24.836,10;569077195115;21.967,78;687841176452;39.602,24;58119300390;22.871,03;567921442897
2010-08-22;23.385,62;530983734923;24.836,10;569077195115;21.967,78;687841176452;39.602,24;58119300390;22.871,03;567921442897
2010-08-23;23.405,89;529912876843;24.840,44;568575102939;21.984,45;687601050046;39.622,24;58017733684;22.872,26;567135615456
2010-08-24;23.416,27;529706004309;24.830,16;566362046345;21.968,46;686327008286;39.586,82;57946624448;22.856,48;566422984241
2010-08-25;23.414,32;529919967781;24.833,09;565972442016;21.973,81;685035612814;39.587,60;57878551643;22.863,19;565442435779
2010-08-26;23.419,69;530545961125;24.847,63;566255002749;21.981,86;685545437484;39.605,88;57865572097;22.893,09;565798290329
2010-08-27;23.467,05;531875235967;24.902,11;566961790546;22.061,64;687809146400;39.635,76;57778085494;22.918,37;564841066698
2010-08-28;23.467,05;531875235967;24.902,11;566961790546;22.061,64;687809146400;39.635,76;57778085494;22.918,37;564841066698
2010-08-29;23.467,05;531875235967;24.902,11;566961790546;22.061,64;687809146400;39.635,76;57778085494;22.918,37;564841066698
2010-08-30;23.486,13;533062995309;24.921,58;568200353145;22.074,26;689083795167;39.659,03;57600132702;22.935,21;565443914726
2010-08-31;23.570,77;537021736269;24.960,86;569710415890;22.151,30;692538097916;39.768,76;57709238637;23.018,86;569092364078

Valores Confirmados

Fecha;CAPITAL;;CUPRUM;;HABITAT;;MODELO;;PLANVITAL;;PROVIDA
;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio
2010-09-01;23.589,27;536828769224;24.981,05;570371305738;22.165,24;694414392678;24.149,46;8839428;39.800,11;57049630728;23.030,08;567329935410
2010-09-02;23.605,57;540335839864;24.990,93;574544960702;22.186,31;695925993677;24.185,27;8852536;39.820,10;57275747006;23.035,80;567345817617
2010-09-03;23.618,15;540987588207;24.988,64;575225235105;22.191,00;696916611093;24.192,91;8855571;39.799,50;57297644048;23.032,31;566810581926
2010-09-04;23.618,15;540987588207;24.988,64;575225235105;22.191,00;696916611093;24.192,91;8855571;39.799,50;57297644048;23.032,31;566810581926
2010-09-05;23.618,15;540987588207;24.988,64;575225235105;22.191,00;696916611093;24.192,91;8855571;39.799,50;57297644048;23.032,31;566810581926
2010-09-06;23.630,04;541264338735;24.988,66;576602648374;22.187,36;697400346497;24.203,05;8859286;39.813,01;57363221997;23.026,87;567943084524
2010-09-07;23.580,44;539669923975;24.939,68;574064730485;22.077,74;693635944610;24.209,25;8861554;39.785,27;57223835144;22.972,43;566151948697
2010-09-08;23.565,96;539599351237;24.920,01;570001552969;22.078,32;691028980875;24.211,02;8862202;39.780,83;57325177517;22.981,92;565331758292
2010-09-09;23.565,99;538454340528;24.911,09;566214041547;22.091,85;689872547037;24.217,01;8864396;39.772,41;57151415960;22.993,11;564203493671
2010-09-10;23.532,95;535581169033;24.854,64;562231515006;22.056,74;687040358250;24.221,75;8866131;39.704,81;56792796706;22.953,98;561458530666
2010-09-11;23.532,95;535581169033;24.854,64;562231515006;22.056,74;687040358250;24.221,75;8866131;39.704,81;56792796706;22.953,98;561458530666
2010-09-12;23.532,95;535581169033;24.854,64;562231515006;22.056,74;687040358250;24.221,75;8866131;39.704,81;56792796706;22.953,98;561458530666
2010-09-13;23.534,09;534804429506;24.857,34;561177905886;22.062,86;686989299183;24.244,05;8874293;39.692,83;56691060106;22.940,18;559264301603
2010-09-14;23.530,61;534527205523;24.846,37;560207596691;22.060,50;686340749873;24.244,26;8874369;39.679,14;56704813915;22.935,76;557613138843
2010-09-15;23.431,69;532320978011;24.769,11;557457574030;21.956,67;680134441220;24.371,79;8921050;39.539,95;55968746071;22.853,53;551956613782
2010-09-16;23.428,76;530640883730;24.750,78;553968636311;21.948,86;676591232595;24.378,26;8923418;39.517,93;56055668589;22.845,61;550718695600
2010-09-17;23.428,76;530640883730;24.750,78;553968636311;21.948,86;676591232595;24.378,26;8923418;39.517,93;56055668589;22.845,61;550718695600
2010-09-18;23.428,76;530640883730;24.750,78;553968636311;21.948,86;676591232595;24.378,26;8923418;39.517,93;56055668589;22.845,61;550718695600
2010-09-19;23.428,76;530640883730;24.750,78;553968636311;21.948,86;676591232595;24.378,26;8923418;39.517,93;56055668589;22.845,61;550718695600
2010-09-20;23.428,76;530640883730;24.750,78;553968636311;21.948,86;676591232595;24.378,26;8923418;39.517,93;56055668589;22.845,61;550718695600
2010-09-21;23.439,30;530644032997;24.771,28;552783724232;21.960,31;673249247560;24.392,44;8928607;39.544,00;56239319693;22.852,54;550712199515
2010-09-22;23.440,63;530245788912;24.770,29;555208413074;21.958,06;671997975166;24.378,31;8923435;39.536,18;56139224549;22.853,59;550720636754
2010-09-23;23.452,41;530025332865;24.776,29;554849592852;21.978,99;671885629978;24.415,21;9000179;39.528,04;56270505772;22.873,19;550809125208
2010-09-24;23.456,34;529967006295;24.761,80;551691349517;21.977,10;669899575687;24.401,89;9426938;39.513,92;55944081346;22.862,89;550139346442
2010-09-25;23.456,34;529967006295;24.761,80;551691349517;21.977,10;669899575687;24.401,89;9426938;39.513,92;55944081346;22.862,89;550139346442
2010-09-26;23.456,34;529967006295;24.761,80;551691349517;21.977,10;669899575687;24.401,89;9426938;39.513,92;55944081346;22.862,89;550139346442
2010-09-27;23.434,39;529066388743;24.742,09;549839048737;21.950,58;668345808876;24.406,91;9512595;39.487,90;55897438403;22.839,31;549806900267
2010-09-28;23.444,14;529601184678;24.749,03;548492915633;21.973,89;668255996055;24.415,06;9801671;39.489,12;55742048637;22.852,14;550415055466
2010-09-29;23.434,17;527925004333;24.743,73;547868235024;21.960,46;667897460931;24.421,18;9804127;39.469,35;55706985074;22.839,95;550648853426
2010-09-30;23.295,87;522930662140;24.631,43;543183290432;21.872,85;663369254750;24.333,26;9768830;39.363,82;55332034841;22.749,40;547743420995
2010-10-01;23.251,22;521019024655;24.575,93;539715061394;21.822,72;659879597754;24.380,20;26747273;39.299,44;54625671547;22.697,78;543265175847
2010-10-02;23.251,22;521019024655;24.575,93;539715061394;21.822,72;659879597754;24.380,20;26747273;39.299,44;54625671547;22.697,78;543265175847
2010-10-03;23.251,22;521019024655;24.575,93;539715061394;21.822,72;659879597754;24.380,20;26747273;39.299,44;54625671547;22.697,78;543265175847
2010-10-04;23.250,77;520904710709;24.582,68;538648814514;21.818,50;658633430317;24.385,73;26753344;39.286,93;54534242734;22.703,02;543099625600
2010-10-05;23.239,13;519335354045;24.568,33;536952865450;21.810,39;657550858704;24.378,40;88017474;39.256,30;54463217518;22.695,46;542681273420
2010-10-06;23.250,81;518708102997;24.594,63;536054054201;21.823,50;657200975364;24.381,64;88029171;39.261,11;54703582628;22.692,71;542559547461
2010-10-07;23.229,63;517036198147;24.573,56;533982340159;21.818,85;654970302718;24.399,14;71119595;39.229,82;54562332735;22.676,74;541701071411
2010-10-08;23.236,03;516679902940;24.586,98;534474014878;21.822,77;652803630008;24.397,93;71116053;39.253,62;54537206153;22.690,48;539839122470
2010-10-09;23.236,03;516679902940;24.586,98;534474014878;21.822,77;652803630008;24.397,93;71116053;39.253,62;54537206153;22.690,48;539839122470
2010-10-10;23.236,03;516679902940;24.586,98;534474014878;21.822,77;652803630008;24.397,93;71116053;39.253,62;54537206153;22.690,48;539839122470
2010-10-11;23.236,03;516679902940;24.586,98;534474014878;21.822,77;652803630008;24.397,93;71116053;39.253,62;54537206153;22.690,48;539839122470
2010-10-12;23.258,78;513982334877;24.612,08;531596651154;21.839,47;649731247210;24.421,84;71185761;39.277,10;54562623957;22.699,02;538484042195
2010-10-13;23.251,51;511134742891;24.599,88;527409426950;21.824,17;646630246699;24.399,54;71120741;39.252,65;54342725282;22.676,26;536355620554
2010-10-14;23.237,16;508603946198;24.584,07;524620462510;21.792,93;644717213435;24.400,26;71122864;39.197,67;54193580903;22.639,37;533847962091
2010-10-15;23.165,99;506564099711;24.507,90;521294351006;21.716,03;639364114765;24.419,01;72088106;39.128,55;53646989484;22.592,59;530295895611
2010-10-16;23.165,99;506564099711;24.507,90;521294351006;21.716,03;639364114765;24.419,01;72088106;39.128,55;53646989484;22.592,59;530295895611
2010-10-17;23.165,99;506564099711;24.507,90;521294351006;21.716,03;639364114765;24.419,01;72088106;39.128,55;53646989484;22.592,59;530295895611
2010-10-18;23.165,26;504733670838;24.520,25;520423733402;21.693,62;637511947866;24.440,33;72545488;39.178,71;53510455917;22.584,38;529939380026
2010-10-19;23.195,28;504400711422;24.549,92;520029083450;21.725,48;636599953842;24.483,29;81822171;39.217,18;53716918918;22.613,24;529380509273
2010-10-20;23.210,07;503522652621;24.554,07;518471827444;21.754,72;636194646093;24.499,40;81876005;39.242,59;53516180109;22.621,90;528792040088
2010-10-21;23.248,58;502916717709;24.584,10;518694565855;21.813,23;636130631747;24.586,53;82585159;39.254,35;53491156188;22.657,95;529593588090
2010-10-22;23.253,32;501623970369;24.581,54;515824840825;21.815,60;634629014008;24.603,28;83143096;39.267,98;53402029999;22.672,06;529596582932
2010-10-23;23.253,32;501623970369;24.581,54;515824840825;21.815,60;634629014008;24.603,28;83143096;39.267,98;53402029999;22.672,06;529596582932
2010-10-24;23.253,32;501623970369;24.581,54;515824840825;21.815,60;634629014008;24.603,28;83143096;39.267,98;53402029999;22.672,06;529596582932
2010-10-25;23.271,27;500017346232;24.604,89;513589743459;21.818,02;632586047473;24.621,30;84195735;39.287,49;53047939264;22.676,16;528421028645
2010-10-26;23.318,92;499593466851;24.619,57;511969143511;21.820,20;630685306886;24.596,10;84109576;39.300,81;53043222120;22.683,01;528424171292
2010-10-27;23.332,46;498219813455;24.628,16;510381443483;21.826,92;629747555899;24.600,87;84904990;39.322,98;53023848816;22.685,54;527254998817
2010-10-28;23.326,28;496461538604;24.617,72;508496108774;21.803,78;627015577592;24.601,77;84902426;39.323,10;52579041954;22.674,21;526676402708
2010-10-29;23.301,46;494114094733;24.579,77;505470415353;21.783,61;624279327929;24.619,75;85276169;39.296,62;52308862945;22.657,11;525012977952
2010-10-30;23.301,46;494114094733;24.579,77;505470415353;21.783,61;624279327929;24.619,75;85276169;39.296,62;52308862945;22.657,11;525012977952
2010-10-31;23.301,46;494114094733;24.579,77;505470415353;21.783,61;624279327929;24.619,75;85276169;39.296,62;52308862945;22.657,11;525012977952
2010-11-01;23.301,46;494114094733;24.579,77;505470415353;21.783,61;624279327929;24.619,75;85276169;39.296,62;52308862945;22.657,11;525012977952
2010-11-02;23.314,95;488870095220;24.593,12;503832002610;21.800,28;621868390020;24.686,70;85508058;39.296,34;52008516753;22.669,68;526375724446
2010-11-03;23.328,91;486318565232;24.612,74;502138795563;21.816,85;619951167443;24.711,92;85595432;39.319,56;51738933722;22.687,38;525611459754
2010-11-04;23.335,57;485520104655;24.617,54;500847795300;21.819,45;617335665275;24.739,32;85690327;39.330,71;51790189055;22.693,19;525717253900
2010-11-05;23.356,14;484391069151;24.649,23;497240549868;21.838,43;616323748617;24.783,16;85842171;39.363,54;51775985601;22.726,23;526252361993
2010-11-06;23.356,14;484391069151;24.649,23;497240549868;21.838,43;616323748617;24.783,16;85842171;39.363,54;51775985601;22.726,23;526252361993
2010-11-07;23.356,14;484391069151;24.649,23;497240549868;21.838,43;616323748617;24.783,16;85842171;39.363,54;51775985601;22.726,23;526252361993
2010-11-08;23.370,43;482913890019;24.665,74;495063238144;21.863,47;615338904581;24.804,45;92267838;39.399,20;51581944317;22.746,92;524694126240
2010-11-09;23.373,39;480947726091;24.674,93;490728894460;21.865,88;612588101877;24.804,37;92267552;39.416,71;51531881163;22.743,97;521637483955
2010-11-10;23.366,39;478522721628;24.669,02;486038646294;21.864,13;609425377928;24.826,02;92128119;39.409,45;51470131863;22.737,95;518442204364
2010-11-11;23.372,83;476515003093;24.674,72;481728270411;21.858,63;606148734922;24.826,24;92128933;39.403,30;51424591791;22.738,94;517377719771
2010-11-12;23.377,76;474165342065;24.685,64;479813736673;21.869,64;603828024239;24.854,58;93892894;39.418,11;51335615531;22.742,92;514857924336
2010-11-13;23.377,76;474165342065;24.685,64;479813736673;21.869,64;603828024239;24.854,58;93892894;39.418,11;51335615531;22.742,92;514857924336
2010-11-14;23.377,76;474165342065;24.685,64;479813736673;21.869,64;603828024239;24.854,58;93892894;39.418,11;51335615531;22.742,92;514857924336
2010-11-15;23.395,49;473026043513;24.699,49;476646068467;21.869,42;600671221946;24.877,10;112063117;39.429,32;50658608892;22.743,74;512307362141
2010-11-16;23.376,53;471499809343;24.689,82;474641570436;21.866,86;597203293152;24.869,67;114009513;39.423,57;50575188297;22.736,38;511595935604
2010-11-17;23.363,71;470126261593;24.690,06;473091041743;21.859,91;595821826835;24.875,10;115262027;39.436,45;50488652976;22.731,47;510634551723
2010-11-18;23.374,66;470042505956;24.717,08;473876700888;21.879,69;596409150353;24.889,08;115430805;39.470,76;50429661438;22.738,59;511127982829
2010-11-19;23.386,01;469095264020;24.732,43;472374546579;21.889,10;595739868464;24.914,46;115731423;39.491,25;50343030068;22.757,56;510833083588
2010-11-20;23.386,01;469095264020;24.732,43;472374546579;21.889,10;595739868464;24.914,46;115731423;39.491,25;50343030068;22.757,56;510833083588
2010-11-21;23.386,01;469095264020;24.732,43;472374546579;21.889,10;595739868464;24.914,46;115731423;39.491,25;50343030068;22.757,56;510833083588
2010-11-22;23.401,02;470498346706;24.743,58;476649518446;21.898,48;601879044112;24.949,07;117683777;39.512,48;50286461448;22.768,67;513601364648
2010-11-23;23.426,65;472763725573;24.769,15;482620076718;21.931,63;607562077625;24.971,51;118218117;39.538,03;50015986217;22.798,85;516191244369
2010-11-24;23.426,55;472555703406;24.786,17;484264464192;21.942,45;608498502420;25.007,45;118596352;39.552,76;50046365317;22.803,78;517088676404
2010-11-25;23.475,53;472635740260;24.853,29;486619166240;21.979,12;609812858242;25.061,39;120626245;39.635,24;50118011612;22.846,50;519586395299
2010-11-26;23.473,70;473301957573;24.858,19;488548756053;21.984,41;610113697318;25.060,36;121885832;39.625,39;50118263536;22.844,76;521204259518
2010-11-27;23.473,70;473301957573;24.858,19;488548756053;21.984,41;610113697318;25.060,36;121885832;39.625,39;50118263536;22.844,76;521204259518
2010-11-28;23.473,70;473301957573;24.858,19;488548756053;21.984,41;610113697318;25.060,36;121885832;39.625,39;50118263536;22.844,76;521204259518
2010-11-29;23.486,40;475870931745;24.892,18;494108367554;22.004,30;615709902546;25.069,36;121929576;39.666,68;50144725925;22.848,95;522915344475
2010-11-30;23.578,13;476685031183;24.955,07;497495956447;22.060,84;620932562404;25.134,34;124579127;39.790,77;50407862124;22.916,16;526718340159
2010-12-01;23.576,72;475514876830;24.955,32;497102182629;22.057,05;622661428755;25.096,55;124391802;39.794,06;50377487739;22.913,65;525922833871
2010-12-02;23.602,89;480607722382;24.991,37;502551187824;22.090,39;625490433323;25.073,28;124276467;39.797,44;50407881326;22.932,70;527844727212
2010-12-03;23.616,52;481858040560;25.009,35;506869144305;22.100,81;627967437531;25.073,41;124129197;39.809,65;50422873044;22.940,03;527994737781
2010-12-04;23.616,52;481858040560;25.009,35;506869144305;22.100,81;627967437531;25.073,41;124129197;39.809,65;50422873044;22.940,03;527994737781
2010-12-05;23.616,52;481858040560;25.009,35;506869144305;22.100,81;627967437531;25.073,41;124129197;39.809,65;50422873044;22.940,03;527994737781
2010-12-06;23.627,28;484017359469;25.024,48;509010869274;22.105,92;630060917213;25.084,85;124185819;39.817,65;50766683754;22.948,03;528228095141
2010-12-07;23.654,43;485241961645;25.027,35;507337654721;22.123,85;631261079959;25.079,05;124131017;39.803,58;50851829259;22.961,62;527036187107
2010-12-08;23.654,43;485241961645;25.027,35;507337654721;22.123,85;631261079959;25.079,05;124131017;39.803,58;50851829259;22.961,62;527036187107
2010-12-09;23.657,18;484671285150;25.027,47;506643523982;22.130,02;630121542252;25.100,72;124972475;39.804,90;50663007965;22.969,19;526564554145
2010-12-10;23.658,12;484317684119;25.028,55;503985417025;22.137,97;630118010026;25.092,31;125872309;39.801,98;50671017600;22.970,25;524352688051
2010-12-11;23.658,12;484317684119;25.028,55;503985417025;22.137,97;630118010026;25.092,31;125872309;39.801,98;50671017600;22.970,25;524352688051
2010-12-12;23.658,12;484317684119;25.028,55;503985417025;22.137,97;630118010026;25.092,31;125872309;39.801,98;50671017600;22.970,25;524352688051
2010-12-13;23.666,85;483005037109;25.035,91;502119388941;22.142,49;627257671835;25.162,48;126950498;39.813,77;50690082155;22.973,34;524786641450
2010-12-14;23.654,07;479559206777;25.015,53;495514774486;22.111,36;619954092832;25.119,91;126735710;39.786,98;50516912725;22.938,88;522391894121
2010-12-15;23.651,50;477188930880;25.012,88;493155123252;22.148,83;617727867500;25.168,71;151403605;39.793,02;50149379201;22.947,06;520273810920
2010-12-16;23.654,62;476610342782;25.026,37;492156906063;22.165,54;617891811439;25.210,12;152506604;39.809,11;50075005374;22.955,82;520421797093
2010-12-17;23.639,78;475596988108;25.029,21;490498012179;22.169,66;617122091780;25.212,19;155006565;39.803,41;50161795673;22.958,55;519585488928
2010-12-18;23.639,78;475596988108;25.029,21;490498012179;22.169,66;617122091780;25.212,19;155006565;39.803,41;50161795673;22.958,55;519585488928
2010-12-19;23.639,78;475596988108;25.029,21;490498012179;22.169,66;617122091780;25.212,19;155006565;39.803,41;50161795673;22.958,55;519585488928
2010-12-20;23.652,04;475996374455;25.034,35;490045442840;22.176,73;617827524129;25.220,61;156889574;39.809,97;50198901660;22.967,19;519977947705
2010-12-21;23.657,69;475815255088;25.036,91;490325702953;22.181,95;617740860733;25.260,17;156891411;39.820,33;50205330333;22.979,39;520267799157
2010-12-22;23.675,34;476405373596;25.047,40;490763016336;22.194,94;617639994569;25.250,52;159181549;39.846,74;50269483900;22.996,05;520426975952
2010-12-23;23.675,46;476802078294;25.060,58;489512189143;22.192,87;616736752238;25.250,68;160221597;39.855,69;50255683676;22.998,31;519537643141
2010-12-24;23.674,71;477429914655;25.087,70;490945410521;22.205,54;617622180664;25.245,46;159966825;39.861,71;50244727013;23.001,17;519836052648
2010-12-25;23.674,71;477429914655;25.087,70;490945410521;22.205,54;617622180664;25.245,46;159966825;39.861,71;50244727013;23.001,17;519836052648
2010-12-26;23.674,71;477429914655;25.087,70;490945410521;22.205,54;617622180664;25.245,46;159966825;39.861,71;50244727013;23.001,17;519836052648
2010-12-27;23.684,22;477753380499;25.100,29;491747158388;22.206,92;617747101773;25.270,26;160124011;39.881,84;50263419050;23.008,77;519724191819
2010-12-28;23.690,29;478207923778;25.109,32;492739741403;22.212,17;620091890694;25.266,14;161419577;39.899,38;50340278140;23.015,18;521027521832
2010-12-29;23.681,52;478409129500;25.111,54;493641953177;22.218,22;620648719298;25.263,18;161804601;39.890,71;50320317823;23.023,55;521088220579
2010-12-30;23.673,33;478279475290;25.121,57;493934295310;22.225,40;621772624077;25.268,23;162847689;39.885,43;50401933269;23.028,52;521316851275
2010-12-31;23.661,17;477996899423;25.145,00;495456213959;22.238,27;622423701102;25.292,60;163004738;39.905,31;50427065315;23.045,91;521705204760
