
Valores Confirmados

Fecha;CUPRUM;;HABITAT;;MAGISTER;;PLANVITAL;;PROVIDA;;SANTA MARIA;;SUMMA BANSANDER
;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio
2003-06-04;14.826,08;419628348243;12.762,25;502998037769;24.514,86;56078081993;14.141,96;17100605840;14.049,29;354554646995;13.965,60;141115216639;14.572,20;123232819313
2003-06-05;14.812,82;419241435185;12.745,27;482573467968;24.522,22;56027593088;14.126,21;17081146679;14.030,17;354096945360;13.958,69;141823210010;14.551,87;123081251676
2003-06-06;14.862,46;420297643750;12.773,29;480510700186;24.584,06;56206420391;14.157,20;17086589997;14.064,94;354990550657;13.993,87;142134627034;14.585,90;123114217975
2003-06-07;14.862,46;420297643750;12.773,29;480510700186;24.584,06;56206420391;14.157,20;17086589997;14.064,94;354990550657;13.993,87;142134627034;14.585,90;123114217975
2003-06-08;14.862,46;420297643750;12.773,29;480510700186;24.584,06;56206420391;14.157,20;17086589997;14.064,94;354990550657;13.993,87;142134627034;14.585,90;123114217975
2003-06-09;14.837,41;419567295653;12.760,72;479956971011;24.551,56;56126094451;14.144,15;16993438968;14.044,47;352355826170;13.972,56;141957217613;14.567,74;122022912527
2003-06-10;14.870,66;420491257403;12.776,98;479479344571;24.591,50;56272828274;14.162,01;16993373081;14.066,37;352234130380;13.993,25;140783444941;14.590,28;122143019368
2003-06-11;14.861,05;420064951186;12.781,45;479771381724;24.595,62;56282406837;14.167,41;16996146751;14.070,02;352422519176;13.997,99;140914258405;14.592,77;121483149873
2003-06-12;14.868,94;420368196440;12.778,67;479847359812;24.602,69;56248056803;14.162,12;17004214126;14.055,85;351956330482;14.001,28;140942475880;14.585,16;121448237953
2003-06-13;14.829,17;419366859615;12.762,02;479338461567;24.531,72;54822148330;14.136,92;16942469882;14.047,14;351784747858;13.971,99;140753579425;14.569,85;121225348100
2003-06-14;14.829,17;419366859615;12.762,02;479338461567;24.531,72;54822148330;14.136,92;16942469882;14.047,14;351784747858;13.971,99;140753579425;14.569,85;121225348100
2003-06-15;14.829,17;419366859615;12.762,02;479338461567;24.531,72;54822148330;14.136,92;16942469882;14.047,14;351784747858;13.971,99;140753579425;14.569,85;121225348100
2003-06-16;14.829,17;419366859615;12.762,02;479338461567;24.531,72;54822148330;14.136,92;16942469882;14.047,14;351784747858;13.971,99;140753579425;14.569,85;121225348100
2003-06-17;14.852,45;403747286797;12.783,99;479938619782;24.527,00;53473792042;14.155,56;17568569514;14.068,56;355067404934;13.990,45;140477566925;14.593,67;126029856572
2003-06-18;14.839,80;403412392216;12.770,57;479497191669;24.533,19;53521994037;14.144,52;17558847569;14.056,02;354837732910;13.974,89;140431584026;14.577,54;123875947122
2003-06-19;14.848,76;403532246100;12.782,17;482613706963;24.541,55;51174703345;14.152,22;17580142920;14.066,63;355135863753;13.972,00;140383824243;14.581,69;123977090022
2003-06-20;14.838,97;403315552845;12.776,78;482847995197;24.540,81;51184619352;14.149,08;17575817049;14.065,51;355104927755;13.965,88;140395589299;14.578,13;123975102716
2003-06-21;14.838,97;403315552845;12.776,78;482847995197;24.540,81;51184619352;14.149,08;17575817049;14.065,51;355104927755;13.965,88;140395589299;14.578,13;123975102716
2003-06-22;14.838,97;403315552845;12.776,78;482847995197;24.540,81;51184619352;14.149,08;17575817049;14.065,51;355104927755;13.965,88;140395589299;14.578,13;123975102716
2003-06-23;14.832,15;403775212854;12.778,29;482662236101;24.521,34;49872773563;14.152,39;17591829041;14.060,72;358171047156;13.970,06;140464233593;14.578,97;123961252301
2003-06-24;14.834,10;403970015474;12.784,35;482863631396;24.516,68;49871821981;14.154,88;17594931729;14.069,08;358338798379;13.973,40;138909110101;14.585,81;123996295945
2003-06-25;14.829,83;405963109969;12.786,31;482913454385;24.519,83;47636330627;14.157,06;17605604154;14.066,55;358256150427;13.975,29;139898922129;14.589,03;124108369220
2003-06-26;14.854,57;406724608320;12.798,58;483383789392;24.560,21;47724958952;14.168,33;17629118066;14.081,31;358596272755;13.988,56;140029582637;14.606,18;124342842313
2003-06-27;14.837,31;406290675526;12.788,69;460149281507;24.520,55;47672191382;14.152,36;17626341189;14.063,08;359136227582;13.970,58;139865507209;14.585,58;122849405482
2003-06-28;14.837,31;406290675526;12.788,69;460149281507;24.520,55;47672191382;14.152,36;17626341189;14.063,08;359136227582;13.970,58;139865507209;14.585,58;122849405482
2003-06-29;14.837,31;406290675526;12.788,69;460149281507;24.520,55;47672191382;14.152,36;17626341189;14.063,08;359136227582;13.970,58;139865507209;14.585,58;122849405482
2003-06-30;14.826,77;406412007589;12.769,05;460478176421;24.480,05;47707993815;14.146,77;17615531001;14.065,55;354412429203;13.961,55;140285015524;14.571,38;122890028710
2003-07-01;14.842,82;407005376510;12.768,65;460313032890;24.517,44;47780871510;14.143,54;17597669106;14.056,95;354194553870;13.961,53;140126409801;14.571,88;122894187811
2003-07-02;14.814,43;405956411753;12.765,69;460227239532;24.511,68;47769692021;14.143,39;17578858706;14.044,42;353788809670;13.945,01;139932501988;14.559,50;122273834714
2003-07-03;14.830,32;406117620897;12.766,36;459571538271;24.501,05;47746365050;14.150,79;17588062557;14.060,32;353831920391;13.955,98;140020962704;14.574,36;122443222764
2003-07-04;14.832,21;406196114520;12.768,32;459688789234;24.498,35;47654785276;14.151,18;17588077650;14.055,65;353701530650;13.954,24;139923361067;14.573,93;122316615018
2003-07-05;14.832,21;406196114520;12.768,32;459688789234;24.498,35;47654785276;14.151,18;17588077650;14.055,65;353701530650;13.954,24;139923361067;14.573,93;122316615018
2003-07-06;14.832,21;406196114520;12.768,32;459688789234;24.498,35;47654785276;14.151,18;17588077650;14.055,65;353701530650;13.954,24;139923361067;14.573,93;122316615018
2003-07-07;14.827,43;405921219669;12.759,87;458842714089;24.524,53;46874712262;14.146,63;17582413689;14.048,22;352619283212;13.950,84;139805927167;14.569,20;122269771655
2003-07-08;14.835,92;406071363685;12.775,15;459276884832;24.553,06;46926193056;14.155,30;17609028675;14.054,67;352758749638;13.971,76;138479208512;14.581,81;122368059103
2003-07-09;14.849,81;406053112880;12.791,30;458552555423;24.570,43;46960853936;14.167,92;17577467940;14.072,68;353208215048;13.979,05;138564061179;14.600,68;121450844861
2003-07-10;14.833,18;390226592328;12.781,00;458207381238;24.569,94;46867734938;14.162,44;17572224035;14.058,26;352046925084;13.969,28;138536217250;14.581,42;121220353550
2003-07-11;14.851,94;390427827773;12.798,08;458924031874;24.608,98;46943426836;14.176,25;17564421693;14.076,68;352269670118;13.983,18;138689523220;14.597,63;121196894178
2003-07-12;14.851,94;390427827773;12.798,08;458924031874;24.608,98;46943426836;14.176,25;17564421693;14.076,68;352269670118;13.983,18;138689523220;14.597,63;121196894178
2003-07-13;14.851,94;390427827773;12.798,08;458924031874;24.608,98;46943426836;14.176,25;17564421693;14.076,68;352269670118;13.983,18;138689523220;14.597,63;121196894178
2003-07-14;14.861,01;390634080212;12.802,17;459153921146;24.624,95;47008740874;14.182,26;17571877088;14.085,15;352507464208;13.992,71;138765072426;14.609,87;121187871229
2003-07-15;14.866,04;389097681297;12.811,47;458775689331;24.633,79;46159969805;14.188,55;17671841850;14.097,42;352155772239;13.995,62;138339657427;14.615,89;121583984764
2003-07-16;14.855,03;388860511083;12.816,31;459009327901;24.646,05;46199387561;14.180,00;17622406153;14.086,87;351917184158;13.997,82;138388465457;14.608,77;121053807723
2003-07-17;14.861,42;389710705332;12.811,09;442387463645;24.646,17;44902208044;14.174,81;17615946742;14.082,08;351616248683;13.994,05;138337794436;14.602,61;120927530625
2003-07-18;14.861,93;389787643727;12.814,63;442603900270;24.640,34;44905480811;14.183,51;17628356902;14.086,84;351820327169;13.996,71;138377744088;14.609,73;120605122709
2003-07-19;14.861,93;389787643727;12.814,63;442603900270;24.640,34;44905480811;14.183,51;17628356902;14.086,84;351820327169;13.996,71;138377744088;14.609,73;120605122709
2003-07-20;14.861,93;389787643727;12.814,63;442603900270;24.640,34;44905480811;14.183,51;17628356902;14.086,84;351820327169;13.996,71;138377744088;14.609,73;120605122709
2003-07-21;14.891,13;390718977791;12.827,19;443622076819;24.666,85;42936211173;14.207,02;17659032338;14.102,92;350198555584;14.011,22;138865111227;14.626,32;120876502496
2003-07-22;14.881,27;390271016138;12.814,40;443165778162;24.662,90;42941745904;14.195,59;17649057787;14.084,79;349729924249;14.009,95;137490166871;14.615,67;120829813213
2003-07-23;14.883,36;390135431607;12.815,17;443164664467;24.671,87;42962137387;14.196,82;17655125065;14.090,18;349858199410;14.014,99;137697400495;14.614,62;120138241140
2003-07-24;14.930,42;391730086956;12.856,22;444695874376;24.718,50;43051204088;14.240,08;17705446573;14.136,83;351002990444;14.047,41;138029574565;14.657,30;120529637923
2003-07-25;14.934,23;391941701974;12.849,16;444299253502;24.708,08;43040152301;14.231,18;17705220609;14.128,84;350802716688;14.043,89;138112340465;14.648,62;120284160280
2003-07-26;14.934,23;391941701974;12.849,16;444299253502;24.708,08;43040152301;14.231,18;17705220609;14.128,84;350802716688;14.043,89;138112340465;14.648,62;120284160280
2003-07-27;14.934,23;391941701974;12.849,16;444299253502;24.708,08;43040152301;14.231,18;17705220609;14.128,84;350802716688;14.043,89;138112340465;14.648,62;120284160280
2003-07-28;14.935,25;392175454101;12.870,62;445476782122;24.755,17;43134298257;14.255,46;17742372108;14.140,21;351062454590;14.071,53;138377561637;14.670,91;120465176574
2003-07-29;14.932,38;392225308849;12.845,90;444422916051;24.743,92;43122720225;14.218,42;17699606305;14.123,08;350702900519;14.051,21;138174411013;14.652,10;120455901059
2003-07-30;14.946,30;392859332474;12.879,75;445899847537;24.796,03;43226834250;14.268,82;17762794491;14.148,02;352582637041;14.081,08;138524254928;14.688,90;120586098006
2003-07-31;14.937,78;392695893629;12.866,70;445872021452;24.764,05;43180683321;14.251,89;17749894493;14.131,02;352160007497;14.056,88;138225625121;14.671,16;120479804626
2003-08-01;14.916,23;392075881742;12.872,58;446071846608;24.750,27;43188135906;14.241,24;17721843443;14.129,22;352130769338;14.041,68;138032088852;14.663,37;120415840495
2003-08-02;14.916,23;392075881742;12.872,58;446071846608;24.750,27;43188135906;14.241,24;17721843443;14.129,22;352130769338;14.041,68;138032088852;14.663,37;120415840495
2003-08-03;14.916,23;392075881742;12.872,58;446071846608;24.750,27;43188135906;14.241,24;17721843443;14.129,22;352130769338;14.041,68;138032088852;14.663,37;120415840495
2003-08-04;14.933,34;392538464479;12.874,92;446102036698;24.770,76;42975974090;14.246,91;17728852597;14.138,79;352361257591;14.039,31;137933880288;14.671,18;120250417349
2003-08-05;14.965,96;393014695759;12.898,76;446952395076;24.849,65;43013668314;14.264,78;17751083570;14.157,20;352747525517;14.076,89;137463417542;14.696,11;120399815367
2003-08-06;14.942,05;377070738744;12.889,08;446194529604;24.814,84;42952143994;14.252,01;17734021227;14.147,08;352405329061;14.066,95;137267238813;14.684,54;120285894717
2003-08-07;14.933,47;375973503181;12.869,12;427308324143;24.750,82;42815518724;14.235,75;17713295459;14.120,54;351625999247;14.033,71;136853480467;14.658,04;119847617304
2003-08-08;14.934,78;375828618820;12.851,40;425186738942;24.752,36;42816433577;14.225,82;17425395308;14.118,51;350852388741;14.039,08;136740042097;14.649,53;119090928039
2003-08-09;14.934,78;375828618820;12.851,40;425186738942;24.752,36;42816433577;14.225,82;17425395308;14.118,51;350852388741;14.039,08;136740042097;14.649,53;119090928039
2003-08-10;14.934,78;375828618820;12.851,40;425186738942;24.752,36;42816433577;14.225,82;17425395308;14.118,51;350852388741;14.039,08;136740042097;14.649,53;119090928039
2003-08-11;14.911,50;375136085299;12.860,26;425631268258;24.754,52;42828965450;14.226,05;17435212951;14.112,67;347860513134;14.033,76;136765633026;14.653,90;119018238607
2003-08-12;14.933,75;375341237715;12.869,94;425961315187;24.750,60;42758515912;14.236,32;17432992535;14.134,84;348075813075;14.046,20;136895156861;14.663,89;118965816455
2003-08-13;14.941,87;375523280824;12.881,03;426366079586;24.773,07;42834671558;14.247,79;17458124331;14.144,06;348338913473;14.058,12;137023673556;14.677,28;118151267626
2003-08-14;14.943,86;375543400854;12.884,78;426537974523;24.803,28;42894463277;14.253,05;17478662174;14.140,45;348304659625;14.072,29;137169938364;14.682,32;118243644985
2003-08-15;14.943,86;375543400854;12.884,78;426537974523;24.803,28;42894463277;14.253,05;17478662174;14.140,45;348304659625;14.072,29;137169938364;14.682,32;118243644985
2003-08-16;14.943,86;375543400854;12.884,78;426537974523;24.803,28;42894463277;14.253,05;17478662174;14.140,45;348304659625;14.072,29;137169938364;14.682,32;118243644985
2003-08-17;14.943,86;375543400854;12.884,78;426537974523;24.803,28;42894463277;14.253,05;17478662174;14.140,45;348304659625;14.072,29;137169938364;14.682,32;118243644985
2003-08-18;14.910,18;373561573889;12.857,74;424046848415;24.723,72;40474240702;14.237,66;16991970863;14.109,66;346722293833;14.049,91;135624760520;14.652,68;117077543777
2003-08-19;14.909,41;373526051847;12.861,38;424279906028;24.728,99;40499738382;14.231,70;17005785939;14.107,19;346667101042;14.042,65;135563345788;14.649,68;116974243910
2003-08-20;14.938,74;374523100481;12.892,04;425195404325;24.773,21;39390585109;14.258,22;17067242520;14.140,68;347542484853;14.069,49;135094940245;14.684,23;116744344421
2003-08-21;14.928,40;374260307336;12.884,92;425557299761;24.735,63;39334153420;14.255,18;17067381859;14.145,55;347660646029;14.059,82;135082163488;14.687,16;116859555929
2003-08-22;14.908,79;374041997699;12.876,47;425373423786;24.766,37;39399056024;14.254,10;17079410862;14.115,68;346963699754;14.070,48;135237643376;14.675,05;116488070424
2003-08-23;14.908,79;374041997699;12.876,47;425373423786;24.766,37;39399056024;14.254,10;17079410862;14.115,68;346963699754;14.070,48;135237643376;14.675,05;116488070424
2003-08-24;14.908,79;374041997699;12.876,47;425373423786;24.766,37;39399056024;14.254,10;17079410862;14.115,68;346963699754;14.070,48;135237643376;14.675,05;116488070424
2003-08-25;14.903,60;374193943714;12.881,18;425627389391;24.764,30;39401863151;14.248,41;17077494069;14.117,04;346998007013;14.073,91;135271623078;14.677,14;116544000623
2003-08-26;14.912,31;374191677866;12.885,80;425777173379;24.733,85;39383826640;14.246,30;17087145917;14.120,20;347128405751;14.062,93;135189419296;14.675,65;116550248202
2003-08-27;14.924,37;374872390241;12.883,66;426346247576;24.739,44;39474251127;14.238,21;17108801790;14.122,70;347263897709;14.061,20;135456841954;14.679,09;115746709583
2003-08-28;14.953,50;356505047499;12.889,31;406120018125;24.760,87;39515114501;14.247,68;17142417455;14.138,86;348661698819;14.065,56;135305661063;14.690,05;115858390443
2003-08-29;14.957,57;356049948403;12.858,69;405494885946;24.719,81;39461124795;14.220,86;17116952227;14.109,36;348060106636;14.046,09;135242085842;14.658,51;115712006940
2003-08-30;14.957,57;356049948403;12.858,69;405494885946;24.719,81;39461124795;14.220,86;17116952227;14.109,36;348060106636;14.046,09;135242085842;14.658,51;115712006940
2003-08-31;14.957,57;356049948403;12.858,69;405494885946;24.719,81;39461124795;14.220,86;17116952227;14.109,36;348060106636;14.046,09;135242085842;14.658,51;115712006940
2003-09-01;14.970,11;355187560831;12.876,98;406076539345;24.748,91;39507384212;14.253,50;17156242382;14.136,25;341826247580;14.060,26;135254957815;14.681,73;115895296455
2003-09-02;14.933,50;353035819958;12.866,85;405752665785;24.696,31;39423523326;14.241,96;17142260595;14.124,33;341381875314;14.056,12;133439504191;14.677,27;115912209215
2003-09-03;14.924,25;351622379566;12.849,59;404492790767;24.694,06;39348689585;14.226,90;17124126106;14.105,76;340788469932;14.043,69;133202144927;14.661,83;114611449608
2003-09-04;14.912,26;350117202176;12.846,17;404369316022;24.659,94;39193659956;14.213,94;17041716271;14.080,14;340139557554;14.017,24;132912710475;14.646,13;114497974764
2003-09-05;14.868,15;347915208164;12.816,03;402895498444;24.622,81;39133533642;14.185,82;17008000016;14.052,87;338360715068;14.000,24;132739672323;14.617,46;113214236200
2003-09-06;14.868,15;347915208164;12.816,03;402895498444;24.622,81;39133533642;14.185,82;17008000016;14.052,87;338360715068;14.000,24;132739672323;14.617,46;113214236200
2003-09-07;14.868,15;347915208164;12.816,03;402895498444;24.622,81;39133533642;14.185,82;17008000016;14.052,87;338360715068;14.000,24;132739672323;14.617,46;113214236200
2003-09-08;14.905,37;347822207004;12.844,03;403735538296;24.656,51;39099771211;14.220,59;16671126284;14.089,41;339210434552;14.031,29;132865611328;14.653,07;113503692431
2003-09-09;14.906,00;345322900888;12.839,77;402320798681;24.725,72;39170515604;14.217,09;16662827012;14.094,37;339148739493;14.041,72;132972171236;14.657,16;113391177153
2003-09-10;14.938,76;346128448494;12.856,43;402853673361;24.744,08;39200216447;14.236,85;16686347210;14.115,81;339852304332;14.062,70;133188306539;14.670,45;112811487364
2003-09-11;14.923,84;345836513606;12.843,99;402544269367;24.690,10;39114447370;14.219,37;16665373910;14.104,68;339532660908;14.031,77;132897455771;14.658,48;112755987265
2003-09-12;14.899,16;345264982480;12.822,15;401793045387;24.646,06;37955085314;14.201,69;16644733104;14.080,90;339146162855;14.018,09;132785309782;14.634,35;112302703836
2003-09-13;14.899,16;345264982480;12.822,15;401793045387;24.646,06;37955085314;14.201,69;16644733104;14.080,90;339146162855;14.018,09;132785309782;14.634,35;112302703836
2003-09-14;14.899,16;345264982480;12.822,15;401793045387;24.646,06;37955085314;14.201,69;16644733104;14.080,90;339146162855;14.018,09;132785309782;14.634,35;112302703836
2003-09-15;14.881,75;344859043736;12.800,71;401120690034;24.602,11;37889592829;14.177,83;16622929634;14.060,68;335247537469;13.994,08;132552473165;14.619,98;112188680173
2003-09-16;14.878,99;343015491039;12.806,65;384122040559;24.623,50;35448127020;14.175,71;15999266471;14.064,65;333712714175;13.995,48;129237400267;14.621,00;112111555128
2003-09-17;14.870,03;338111582612;12.786,82;383727659518;24.612,80;35435546912;14.163,31;15985269039;14.047,27;333296671344;13.983,42;129125510901;14.604,00;112117617290
2003-09-18;14.870,03;338111582612;12.786,82;383727659518;24.612,80;35435546912;14.163,31;15985269039;14.047,27;333296671344;13.983,42;129125510901;14.604,00;112117617290
2003-09-19;14.870,03;338111582612;12.786,82;383727659518;24.612,80;35435546912;14.163,31;15985269039;14.047,27;333296671344;13.983,42;129125510901;14.604,00;112117617290
2003-09-20;14.870,03;338111582612;12.786,82;383727659518;24.612,80;35435546912;14.163,31;15985269039;14.047,27;333296671344;13.983,42;129125510901;14.604,00;112117617290
2003-09-21;14.870,03;338111582612;12.786,82;383727659518;24.612,80;35435546912;14.163,31;15985269039;14.047,27;333296671344;13.983,42;129125510901;14.604,00;112117617290
2003-09-22;14.889,76;338555544338;12.804,67;384020974450;24.626,64;35454810507;14.175,37;15998644085;14.063,94;333699787054;14.001,12;129279909336;14.616,50;110375437789
2003-09-23;14.873,13;338323369211;12.793,89;383750507473;24.613,82;35450975801;14.180,09;16005028645;14.044,19;333235680237;14.000,30;129365249394;14.611,86;110340906474
2003-09-24;14.862,65;336041403993;12.785,26;383411470155;24.604,45;35461856013;14.166,43;16000563324;14.038,79;333016078264;13.990,18;129269909310;14.603,02;110311349012
2003-09-25;14.904,88;337368830420;12.817,40;384204988074;24.646,46;35530958162;14.187,55;16016232188;14.075,13;333886317179;14.017,40;129501660602;14.635,99;110515112086
2003-09-26;14.904,58;337581402532;12.819,88;384862355918;24.648,21;35539330583;14.177,76;16007752780;14.076,10;333960002963;14.010,82;129607872252;14.634,80;109843966105
2003-09-27;14.904,58;337581402532;12.819,88;384862355918;24.648,21;35539330583;14.177,76;16007752780;14.076,10;333960002963;14.010,82;129607872252;14.634,80;109843966105
2003-09-28;14.904,58;337581402532;12.819,88;384862355918;24.648,21;35539330583;14.177,76;16007752780;14.076,10;333960002963;14.010,82;129607872252;14.634,80;109843966105
2003-09-29;14.899,63;337853699700;12.827,21;385556229539;24.667,55;35586044687;14.193,31;16044660371;14.095,17;332398670458;14.037,73;129839901615;14.660,67;110080450512
2003-09-30;14.891,97;337666574148;12.808,42;385301456887;24.597,18;35621643301;14.190,06;16048370192;14.103,18;332833389030;14.034,19;130020047622;14.657,80;110329779102
2003-10-01;14.866,45;332911213989;12.798,58;379406176441;24.499,35;35533387080;14.183,60;16041064954;14.088,40;332448416293;14.010,60;129707660263;14.640,32;110198211617
2003-10-02;14.902,70;333453330143;12.817,58;379879558540;24.504,74;35540956010;14.200,29;16058964865;14.121,99;333102785236;14.027,41;129740757194;14.667,31;110408539774
2003-10-03;14.934,86;334162338103;12.835,44;379935937143;24.581,61;35652417391;14.207,63;16067267287;14.137,74;333352253875;14.043,27;129669275799;14.685,29;109542491806
2003-10-04;14.934,86;334162338103;12.835,44;379935937143;24.581,61;35652417391;14.207,63;16067267287;14.137,74;333352253875;14.043,27;129669275799;14.685,29;109542491806
2003-10-05;14.934,86;334162338103;12.835,44;379935937143;24.581,61;35652417391;14.207,63;16067267287;14.137,74;333352253875;14.043,27;129669275799;14.685,29;109542491806
2003-10-06;14.907,73;333582725751;12.818,50;376595656735;24.537,55;35395797770;14.193,09;16017149003;14.097,82;332430334576;14.022,07;129392499435;14.658,92;109339966423
2003-10-07;14.923,77;333710259667;12.825,22;376609970849;24.550,41;35415157213;14.194,94;16019272408;14.099,63;332557132549;14.023,99;127919719578;14.661,63;108548971858
2003-10-08;14.888,33;328706201044;12.799,07;374668677685;24.515,21;35276552887;14.176,65;15911964621;14.068,70;331661253075;14.013,37;127627573008;14.629,49;107521526959
2003-10-09;14.878,37;328383617441;12.786,89;374212273819;24.471,80;35214110515;14.170,13;15904502591;14.050,86;330991835547;13.995,72;127515852017;14.617,03;107446587347
2003-10-10;14.891,13;328566394736;12.786,50;374245538614;24.549,42;34731569647;14.167,15;15875569275;14.055,75;330371789851;14.009,62;127710366947;14.624,70;107059053636
2003-10-11;14.891,13;328566394736;12.786,50;374245538614;24.549,42;34731569647;14.167,15;15875569275;14.055,75;330371789851;14.009,62;127710366947;14.624,70;107059053636
2003-10-12;14.891,13;328566394736;12.786,50;374245538614;24.549,42;34731569647;14.167,15;15875569275;14.055,75;330371789851;14.009,62;127710366947;14.624,70;107059053636
2003-10-13;14.916,79;329287029991;12.810,81;375193803901;24.605,54;34854977875;14.189,04;15926582579;14.079,11;326770163514;14.032,19;128028715922;14.647,06;107324389360
2003-10-14;14.914,08;329277919025;12.808,53;364276235344;24.612,47;34924831468;14.192,76;15937683689;14.073,63;326605589923;14.031,55;128074675416;14.643,93;107197405478
2003-10-15;14.987,60;323741632202;12.860,57;363952335910;24.716,13;34318942997;14.238,51;15113613936;14.101,48;325900951170;14.062,00;126643136653;14.684,33;106259408726
2003-10-16;15.030,22;324809711744;12.885,59;364789518316;24.791,55;34434354130;14.253,79;15141660883;14.124,00;326670271455;14.080,67;126822373326;14.710,19;106474539663
2003-10-17;15.002,17;324286974893;12.873,97;364499828990;24.732,23;34365389489;14.247,67;15135855715;14.097,46;326070981226;14.061,03;126617010803;14.690,59;105740586443
2003-10-18;15.002,17;324286974893;12.873,97;364499828990;24.732,23;34365389489;14.247,67;15135855715;14.097,46;326070981226;14.061,03;126617010803;14.690,59;105740586443
2003-10-19;15.002,17;324286974893;12.873,97;364499828990;24.732,23;34365389489;14.247,67;15135855715;14.097,46;326070981226;14.061,03;126617010803;14.690,59;105740586443
2003-10-20;15.022,11;324704423557;12.880,59;364813115135;24.746,28;34384896006;14.244,00;15132097045;14.107,61;326302626848;14.072,47;126770968259;14.701,94;105851165237
2003-10-21;15.015,86;324533055504;12.879,81;365002672569;24.729,44;34375628865;14.251,56;15162429169;14.110,33;326468011615;14.073,22;124841518395;14.697,63;105891148121
2003-10-22;15.001,59;318625784180;12.868,13;364839922312;24.755,88;34440974721;14.233,50;15143974346;14.104,14;326598866572;14.067,32;124920364729;14.688,94;104857957844
2003-10-23;15.017,07;319367794871;12.886,61;365507682203;24.759,67;34460856382;14.251,46;15175389233;14.121,32;326894013971;14.082,52;125101106464;14.712,56;105068167035
2003-10-24;14.969,78;318270998611;12.870,57;364857225067;24.740,91;34416215078;14.246,09;15173775464;14.100,05;326636095761;14.062,19;124909151151;14.678,36;104059848159
2003-10-25;14.969,78;318270998611;12.870,57;364857225067;24.740,91;34416215078;14.246,09;15173775464;14.100,05;326636095761;14.062,19;124909151151;14.678,36;104059848159
2003-10-26;14.969,78;318270998611;12.870,57;364857225067;24.740,91;34416215078;14.246,09;15173775464;14.100,05;326636095761;14.062,19;124909151151;14.678,36;104059848159
2003-10-27;15.014,98;319365691708;12.875,92;366159960704;24.756,84;34441506947;14.249,62;15187216041;14.108,03;320746119579;14.069,60;125230538211;14.697,28;104142829104
2003-10-28;15.046,91;320272369302;12.900,40;366775094627;24.782,02;34525343687;14.270,87;15215541298;14.138,61;321442735945;14.088,85;125394445980;14.731,23;103736221692
2003-10-29;15.006,38;313171427124;12.875,93;366049448844;24.785,82;34538264165;14.242,33;15209337320;14.111,16;320759323365;14.074,96;125270429070;14.700,22;103531126275
2003-10-30;15.008,07;313316143467;12.887,26;366245529125;24.789,01;34530440345;14.261,10;15226460883;14.107,96;321435770561;14.076,53;125281008932;14.705,66;103089549830
2003-10-31;14.944,28;312215475714;12.850,34;365389762151;24.683,35;34383250475;14.230,86;15194169046;14.078,01;320824620871;14.041,96;125094075327;14.661,40;102789816290
2003-11-01;14.944,28;312215475714;12.850,34;365389762151;24.683,35;34383250475;14.230,86;15194169046;14.078,01;320824620871;14.041,96;125094075327;14.661,40;102789816290
2003-11-02;14.944,28;312215475714;12.850,34;365389762151;24.683,35;34383250475;14.230,86;15194169046;14.078,01;320824620871;14.041,96;125094075327;14.661,40;102789816290
2003-11-03;14.962,98;312630558600;12.865,71;351156158872;24.714,07;34413924295;14.235,39;15199008073;14.093,38;321174323895;14.042,38;125096938668;14.699,91;103059835016
2003-11-04;14.954,36;312107634175;12.859,88;350995257835;24.731,16;34437721069;14.229,45;15192662309;14.090,64;320940447191;14.041,57;125055211492;14.700,50;103063968269
2003-11-05;14.940,99;307191481697;12.860,63;350189585256;24.734,92;34441839049;14.222,67;15119890752;14.093,82;320865654616;14.042,88;124796614868;14.696,90;103035035190
2003-11-06;14.947,58;307003812634;12.849,97;349891463384;24.747,10;34185143644;14.212,27;15108537053;14.083,88;320634435983;14.040,80;124677226704;14.686,14;102942924216
2003-11-07;14.953,28;304998628770;12.855,43;349490681074;24.777,79;34199880273;14.220,86;14802449932;14.074,72;320296792257;14.046,46;124579942511;14.682,98;102802044509
2003-11-08;14.953,28;304998628770;12.855,43;349490681074;24.777,79;34199880273;14.220,86;14802449932;14.074,72;320296792257;14.046,46;124579942511;14.682,98;102802044509
2003-11-09;14.953,28;304998628770;12.855,43;349490681074;24.777,79;34199880273;14.220,86;14802449932;14.074,72;320296792257;14.046,46;124579942511;14.682,98;102802044509
2003-11-10;14.902,87;302318484719;12.831,37;347219582275;24.655,80;33953220372;14.203,17;14759338340;14.048,83;313755569405;14.008,48;124088504367;14.639,86;102431990028
2003-11-11;14.918,73;302117652068;12.836,29;347412579178;24.720,07;34052000346;14.204,28;14760876411;14.056,19;313091128777;14.013,81;120854014016;14.655,80;102226836421
2003-11-12;14.998,67;302463768481;12.867,10;342688247881;24.814,02;32919616584;14.230,46;14787573022;14.088,63;313474070810;14.060,34;121171527326;14.712,27;102622380755
2003-11-13;14.999,02;301952014210;12.869,38;341950488079;24.791,12;32888480754;14.226,08;14790976115;14.086,29;313421821860;14.059,90;121206373600;14.702,52;99626847594
2003-11-14;14.983,26;300842748726;12.871,87;342353292510;24.762,33;32850348917;14.222,81;14755169138;14.086,96;313579079121;14.052,37;121130732716;14.690,84;99605195705
