
Valores Confirmados

Fecha;CAPITAL;;CUPRUM;;HABITAT;;MODELO;;PLANVITAL;;PROVIDA;;UNO
;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio
2020-02-21;51.813,40;4388568089621;54.289,72;5390943620858;55.206,44;6366703404619;53.548,16;1289598061641;50.359,10;552398800486;54.183,82;4501905323011;55.501,06;16533589004
2020-02-22;51.813,40;4388568089621;54.289,72;5390943620858;55.206,44;6366703404619;53.548,16;1289598061641;50.359,10;552398800486;54.183,82;4501905323011;55.501,06;16533589004
2020-02-23;51.813,40;4388568089621;54.289,72;5390943620858;55.206,44;6366703404619;53.548,16;1289598061641;50.359,10;552398800486;54.183,82;4501905323011;55.501,06;16533589004
2020-02-24;51.823,21;4390934919547;54.304,53;5397552372598;55.248,47;6376895147890;53.535,41;1290772065320;50.385,04;552927476786;54.207,49;4506554647694;55.492,11;16563153967
2020-02-25;50.711,80;4306162104514;53.145,00;5286422874431;54.093,05;6247647929290;52.379,19;1263520853582;49.308,36;541406209028;53.065,26;4413559937135;54.321,27;16175673970
2020-02-26;50.179,55;4278076538580;52.600,19;5233730439781;53.534,98;6185467054224;51.831,75;1250577816833;48.804,83;536056874534;52.527,55;4369460953369;53.713,41;16049341455
2020-02-27;49.784,34;4251884367001;52.150,58;5190818455183;53.052,00;6130409862786;51.351,44;1239768240146;48.378,69;531415962125;52.092,73;4334029089997;53.428,36;15878511954
2020-02-28;48.948,36;4154769009921;51.259,35;5070480118492;52.165,07;5974284459766;50.441,77;1212582782907;47.585,30;520449216244;51.231,92;4243872493833;52.623,85;15553410119
2020-02-29;48.948,36;4154769009921;51.259,35;5070480118492;52.165,07;5974284459766;50.441,77;1212582782907;47.585,30;520449216244;51.231,92;4243872493833;52.623,85;15553410119
2020-03-01;48.948,36;4154769009921;51.259,35;5070480118492;52.165,07;5974284459766;50.441,77;1212582782907;47.585,30;520449216244;51.231,92;4243872493833;52.623,85;15553410119
2020-03-02;48.307,16;4091784726369;50.540,10;4989491151961;51.444,84;5878673296820;49.711,00;1190544497994;46.945,28;520217277463;50.480,51;4177001084217;52.003,31;15844023935
2020-03-03;49.059,72;4133325744756;51.275,32;5054191502892;52.271,55;5968308913837;50.467,42;1207282720121;47.626,94;527328917597;51.246,43;4239003479280;52.644,72;16053937729
2020-03-04;48.875,99;4106136563175;51.118,17;5036883654617;52.098,72;5932171417744;50.264,40;1200378428334;47.467,55;524833246163;51.112,78;4226457226540;52.272,19;15913773355
2020-03-05;49.505,93;4119250469182;51.762,97;5072931530323;52.751,96;5969909006309;50.955,05;1212693753009;48.078,37;530946157139;51.731,80;4267345372885;53.020,87;15897109138
2020-03-06;49.443,34;4097944945029;51.722,26;5045057781904;52.731,21;5948053683724;50.863,98;1207498865662;48.037,43;529969740349;51.666,05;4254543321796;53.049,78;15873001748
2020-03-07;49.443,34;4097944945029;51.722,26;5045057781904;52.731,21;5948053683724;50.863,98;1207498865662;48.037,43;529969740349;51.666,05;4254543321796;53.049,78;15873001748
