
Valores Confirmados

Fecha;CAPITAL;;CUPRUM;;HABITAT;;MODELO;;PLANVITAL;;PROVIDA;;UNO
;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio
2020-03-07;43.473,47;4620025353242;45.050,03;4012350977834;45.822,53;6149940241255;43.108,06;3313191072092;42.920,92;1722232982102;42.890,96;5557843178785;44.211,52;12296873817
2020-03-08;43.473,47;4620025353242;45.050,03;4012350977834;45.822,53;6149940241255;43.108,06;3313191072092;42.920,92;1722232982102;42.890,96;5557843178785;44.211,52;12296873817
2020-03-09;43.039,84;4562432025950;44.587,84;3959008015693;45.335,93;6068656676453;42.636,13;3275292076796;42.493,73;1704574859978;42.445,17;5498889423403;43.831,36;12224454961
2020-03-10;41.689,26;4410816923987;43.319,04;3836862379411;44.015,63;5874856306809;41.336,91;3175577975426;41.238,34;1654680422443;41.173,86;5331688448591;42.595,60;11888041062
2020-03-11;41.935,85;4437610046953;43.462,40;3847587110591;44.206,26;5894391484865;41.523,16;3193835736454;41.385,88;1661464440866;41.322,87;5350996362801;42.666,47;11892001821
2020-03-12;41.153,28;4352851779895;42.716,98;3776436920385;43.443,90;5786868917517;40.763,09;3143769106443;40.646,37;1635037196640;40.613,18;5260373122943;41.899,79;11718348211
2020-03-13;39.111,67;4119352553879;40.710,23;3589402996648;41.461,00;5516118476672;38.790,51;2995544755347;38.753,23;1563683860785;38.640,21;5001465829545;40.046,39;11116825189
2020-03-14;39.111,67;4119352553879;40.710,23;3589402996648;41.461,00;5516118476672;38.790,51;2995544755347;38.753,23;1563683860785;38.640,21;5001465829545;40.046,39;11116825189
2020-03-15;39.111,67;4119352553879;40.710,23;3589402996648;41.461,00;5516118476672;38.790,51;2995544755347;38.753,23;1563683860785;38.640,21;5001465829545;40.046,39;11116825189
2020-03-16;39.489,89;4156597592380;40.925,56;3597562248587;41.718,52;5538425767338;39.111,56;3025316234835;39.005,57;1577527270249;38.912,35;5036145173120;40.230,02;11826225083
2020-03-17;37.589,13;3946407262431;39.069,97;3424126075148;39.850,42;5281988648171;37.184,47;2881982002824;37.190,94;1511618329019;37.119,66;4803223329313;38.496,24;11425822079
2020-03-18;37.675,74;3920783205828;39.171,98;3409196642987;39.936,51;5268531403661;37.382,07;2892516543399;37.286,56;1514014686873;37.174,86;4794252965814;38.644,90;11407912721
2020-03-19;36.293,35;3756473099195;37.791,92;3271871079860;38.493,61;5057042000971;35.949,46;2777230184478;35.936,33;1458149016410;35.781,80;4597033601120;37.229,70;11003554718
2020-03-20;36.035,36;3688777152059;37.415,37;3202553670132;38.207,42;4990938569136;35.659,47;2743965181748;35.614,26;1443509328147;35.461,24;4537913791170;36.823,17;10819356471
2020-03-21;36.035,36;3688777152059;37.415,37;3202553670132;38.207,42;4990938569136;35.659,47;2743965181748;35.614,26;1443509328147;35.461,24;4537913791170;36.823,17;10819356471
2020-03-22;36.035,36;3688777152059;37.415,37;3202553670132;38.207,42;4990938569136;35.659,47;2743965181748;35.614,26;1443509328147;35.461,24;4537913791170;36.823,17;10819356471
2020-03-23;35.938,55;3642699752741;37.244,03;3145773303910;38.138,43;4932590978208;35.533,24;2726530732657;35.526,34;1437896534552;35.346,11;4507323783995;36.646,30;10652849888
2020-03-24;35.262,07;3549225084828;36.517,21;3059319032557;37.430,05;4787997052032;34.828,76;2665303989637;34.839,78;1408201258002;34.644,54;4405926325819;36.060,31;10434926628
2020-03-25;35.892,39;3559583567981;37.129,91;3079998215961;38.076,76;4818321243301;35.448,55;2695865149165;35.460,34;1430281452214;35.282,02;4459522760131;36.572,27;10319820021
2020-03-26;36.566,88;3564333267608;37.828,00;3099262830604;38.813,84;4867564312942;36.170,97;2737582228119;36.169,74;1455325899663;36.048,21;4534241066449;37.381,80;10562756875
2020-03-27;37.349,83;3567521758494;38.670,44;3121396816686;39.600,98;4904297013869;37.003,21;2783085076612;36.984,50;1483126106342;36.900,53;4607986419442;38.220,55;10672508511
2020-03-28;37.349,83;3567521758494;38.670,44;3121396816686;39.600,98;4904297013869;37.003,21;2783085076612;36.984,50;1483126106342;36.900,53;4607986419442;38.220,55;10672508511
2020-03-29;37.349,83;3567521758494;38.670,44;3121396816686;39.600,98;4904297013869;37.003,21;2783085076612;36.984,50;1483126106342;36.900,53;4607986419442;38.220,55;10672508511
2020-03-30;36.951,49;3581583624825;38.243,03;3170130680489;39.130,10;4990795950834;36.570,03;2764724074823;36.617,63;1469711671617;36.468,29;4581430867975;37.795,48;10636140238
2020-03-31;37.352,53;3653456498648;38.636,21;3234337341098;39.562,12;5143337125239;36.994,30;2796872431465;36.985,40;1483061892757;36.840,36;4623621502928;38.155,34;10775793617
