
Valores Confirmados

Fecha;CUPRUM;;HABITAT;;PLANVITAL;;PROVIDA;;SANTA MARIA;;SUMMA BANSANDER
;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio
2005-11-28;16.593,25;2089711831878;16.819,36;2973497036299;15.827,95;4478244942749;29.945,10;750053257122;14.968,35;6087567213016;14.969,85;2294152779100
2005-11-29;16.593,87;2089901291755;16.816,26;2973361978295;15.824,35;4476356286927;29.944,26;750214210398;14.970,88;6095515783171;14.969,26;2293896543022
2005-11-30;16.554,23;2083946719657;16.771,05;2965565702148;15.782,18;4466318571353;29.855,06;747783247143;14.928,60;6077878357849;14.925,95;2289882811518
2005-12-01;16.534,46;2080408517405;16.760,45;2966733336532;15.759,01;4454108531941;29.825,36;742908295445;14.916,22;6069078953568;14.909,74;2281163508492
2005-12-02;16.510,16;2076363586774;16.741,20;2963332301815;15.737,55;4448302876563;29.792,09;742079789320;14.897,77;6063335260207;14.886,61;2277727165387
2005-12-03;16.510,16;2076363586774;16.741,20;2963332301815;15.737,55;4448302876563;29.792,09;742079789320;14.897,77;6063335260207;14.886,61;2277727165387
2005-12-04;16.510,16;2076363586774;16.741,20;2963332301815;15.737,55;4448302876563;29.792,09;742079789320;14.897,77;6063335260207;14.886,61;2277727165387
2005-12-05;16.565,73;2083054169363;16.788,52;2971732535739;15.787,54;4461507046064;29.883,56;746998575032;14.941,29;6080576692607;14.930,32;2284163758080
2005-12-06;16.633,42;2091606652997;16.852,37;2982708052534;15.854,13;4480287119637;30.008,28;749932215456;15.006,63;6106168472937;14.997,08;2294101115405
2005-12-07;16.611,79;2087211709316;16.825,14;2977505596748;15.832,82;4470364058810;29.957,67;748606382928;14.982,60;6095965416059;14.973,13;2289026054613
2005-12-08;16.611,79;2087211709316;16.825,14;2977505596748;15.832,82;4470364058810;29.957,67;748606382928;14.982,60;6095965416059;14.973,13;2289026054613
2005-12-09;16.604,62;2086388789836;16.816,48;2975102167836;15.822,41;4465951216175;29.954,77;748536022844;14.976,58;6092252672087;14.967,82;2288523411671
2005-12-10;16.604,62;2086388789836;16.816,48;2975102167836;15.822,41;4465951216175;29.954,77;748536022844;14.976,58;6092252672087;14.967,82;2288523411671
2005-12-11;16.604,62;2086388789836;16.816,48;2975102167836;15.822,41;4465951216175;29.954,77;748536022844;14.976,58;6092252672087;14.967,82;2288523411671
2005-12-12;16.616,30;2088002215194;16.830,58;2977390437610;15.841,93;4471278475999;29.984,93;749129473335;14.992,64;6095699818049;14.983,35;2289740452085
2005-12-13;16.584,24;2083375536231;16.795,77;2970811578125;15.797,53;4457925687973;29.899,33;746964651722;14.957,57;6080426527244;14.942,47;2284691593800
2005-12-14;16.580,15;2081998070044;16.795,32;2970490366193;15.795,56;4457481543250;29.895,81;746904104629;14.956,26;6080734693190;14.940,01;2283922337293
2005-12-15;16.631,96;2088243540660;16.846,62;2983881738550;15.847,44;4468351056431;29.984,73;742985295964;14.999,79;6089241270827;14.987,56;2286455962904
2005-12-16;16.632,70;2089347349586;16.841,95;2984241704864;15.847,27;4467979585027;29.970,45;746160864971;15.003,33;6090540873649;14.978,87;2286095411134
2005-12-17;16.632,70;2089347349586;16.841,95;2984241704864;15.847,27;4467979585027;29.970,45;746160864971;15.003,33;6090540873649;14.978,87;2286095411134
2005-12-18;16.632,70;2089347349586;16.841,95;2984241704864;15.847,27;4467979585027;29.970,45;746160864971;15.003,33;6090540873649;14.978,87;2286095411134
2005-12-19;16.680,82;2095422352677;16.867,03;2992298400689;15.878,82;4483604133186;30.033,20;747722095161;15.031,88;6108059803631;15.006,94;2291259118600
2005-12-20;16.695,91;2100411530244;16.899,68;2998422172076;15.891,68;4487291453399;30.057,88;748342123616;15.040,76;6115173214034;15.022,21;2292633719881
2005-12-21;16.632,61;2091946243535;16.847,39;2989042751308;15.842,41;4475609613209;29.970,41;746314836342;14.975,08;6089313948693;14.975,80;2289115005052
2005-12-22;16.591,77;2086146617157;16.801,61;2981363066340;15.802,44;4462004137954;29.886,86;744172495008;14.945,98;6077627007759;14.934,85;2281264401715
2005-12-23;16.642,61;2093461313008;16.849,47;2990134642932;15.846,42;4474501531757;29.980,13;746506476854;15.004,78;6103752199897;14.983,54;2290500233402
2005-12-24;16.642,61;2093461313008;16.849,47;2990134642932;15.846,42;4474501531757;29.980,13;746506476854;15.004,78;6103752199897;14.983,54;2290500233402
2005-12-25;16.642,61;2093461313008;16.849,47;2990134642932;15.846,42;4474501531757;29.980,13;746506476854;15.004,78;6103752199897;14.983,54;2290500233402
2005-12-26;16.660,93;2095413890746;16.872,36;2995576761358;15.866,41;4483732489642;30.014,15;747543035925;15.023,17;6109081817064;14.998,42;2291760276424
2005-12-27;16.670,45;2096698162474;16.880,78;2997152553069;15.875,20;4486489565822;30.033,08;748165567864;15.032,31;6112668359474;15.008,61;2292453881766
2005-12-28;16.649,77;2093433576016;16.867,09;2994757454004;15.862,82;4482835847670;30.007,11;747752920956;15.016,05;6107273323943;14.997,66;2294118716267
2005-12-29;16.653,38;2093957889748;16.860,70;2994045823855;15.865,74;4482280928671;30.007,49;748076000455;15.017,01;6112027295627;14.998,63;2293414680204
2005-12-30;16.670,67;2095907037572;16.874,66;2992691059334;15.878,17;4485986230376;30.023,08;748199150375;15.023,29;6114666351914;15.006,37;2292406396363
2005-12-31;16.670,67;2095907037572;16.874,66;2992691059334;15.878,17;4485986230376;30.023,08;748199150375;15.023,29;6114666351914;15.006,37;2292406396363
