
Valores Confirmados

Fecha;APORTA;;CUPRUM;;HABITAT;;MAGISTER;;PLANVITAL;;PROVIDA;;SANTA MARIA;;SUMMA BANSANDER
;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio
2000-01-13;9.214,91;221720017967;9.830,65;2924335533984;9.240,47;4033480975816;17.504,17;325597801788;9.511,47;467400334761;8.810,83;5820841421644;8.804,30;2300873553246;9.649,60;2063467873970
2000-01-14;9.226,71;222019556145;9.827,89;2923320525617;9.244,86;4035844998026;17.511,79;325537093962;9.511,10;467446534562;8.809,22;5820099705522;8.803,78;2300857724354;9.644,92;2062621224985
2000-01-15;9.226,71;222019556145;9.827,89;2923320525617;9.244,86;4035844998026;17.511,79;325537093962;9.511,10;467446534562;8.809,22;5820099705522;8.803,78;2300857724354;9.644,92;2062621224985
2000-01-16;9.226,71;222019556145;9.827,89;2923320525617;9.244,86;4035844998026;17.511,79;325537093962;9.511,10;467446534562;8.809,22;5820099705522;8.803,78;2300857724354;9.644,92;2062621224985
2000-01-17;9.253,59;222626397516;9.866,60;2934871032758;9.273,51;4048520087064;17.555,50;326340599507;9.533,61;468499065378;8.835,68;5837438130067;8.834,78;2308953457142;9.690,45;2072308552172
2000-01-18;9.265,03;222901828784;9.888,46;2941424770722;9.285,92;4053504220628;17.577,11;326744461822;9.548,47;469234702871;8.847,97;5845616891128;8.848,33;2313119046286;9.703,26;2076080713325
2000-01-19;9.287,42;223419027024;9.902,82;2945292438798;9.306,75;4063345235624;17.615,96;327518638591;9.566,49;470158205088;8.861,25;5853639539883;8.865,11;2318036262305;9.722,28;2081474933685
2000-01-20;9.316,98;224125073189;9.928,69;2953037554318;9.329,55;4085319976217;17.643,82;327999359844;9.583,01;471110546736;8.880,07;5866281271094;8.884,69;2324205768630;9.744,35;2087946815309
2000-01-21;9.329,94;224453736704;9.934,82;2957245073868;9.333,54;4084980905433;17.659,40;328338952946;9.588,05;471441895322;8.884,06;5869072494657;8.888,78;2326395838326;9.748,31;2089532780379
2000-01-22;9.329,94;224453736704;9.934,82;2957245073868;9.333,54;4084980905433;17.659,40;328338952946;9.588,05;471441895322;8.884,06;5869072494657;8.888,78;2326395838326;9.748,31;2089532780379
2000-01-23;9.329,94;224453736704;9.934,82;2957245073868;9.333,54;4084980905433;17.659,40;328338952946;9.588,05;471441895322;8.884,06;5869072494657;8.888,78;2326395838326;9.748,31;2089532780379
2000-01-24;9.347,32;224866024257;9.950,83;2962240949431;9.346,86;4090664060024;17.694,24;328878488544;9.604,07;472535343585;8.896,14;5876621355394;8.903,86;2331849908319;9.762,94;2093538273119
2000-01-25;9.346,85;224855824210;9.944,48;2960789457082;9.348,33;4091103755305;17.697,46;329228817148;9.604,48;473011647634;8.893,02;5873784935244;8.902,39;2332392880007;9.762,29;2095772462639
2000-01-26;9.353,58;225445112027;9.949,71;2964246310037;9.356,04;4105673770202;17.713,61;330009161853;9.612,27;473659958529;8.897,66;5877220526788;8.910,08;2335817164670;9.769,43;2099654420421
2000-01-27;9.358,09;226291262005;9.951,51;2967333674074;9.361,26;4108299028691;17.719,54;330394315689;9.614,78;474280288725;8.898,84;5877646552462;8.913,91;2338066718054;9.773,52;2100462492344
2000-01-28;9.369,74;226609990885;9.963,82;2975310199391;9.370,16;4113250821113;17.747,45;331274612004;9.627,34;475464600177;8.909,79;5916608485211;8.926,00;2342209004698;9.785,58;2103072349077
2000-01-29;9.369,74;226609990885;9.963,82;2975310199391;9.370,16;4113250821113;17.747,45;331274612004;9.627,34;475464600177;8.909,79;5916608485211;8.926,00;2342209004698;9.785,58;2103072349077
2000-01-30;9.369,74;226609990885;9.963,82;2975310199391;9.370,16;4113250821113;17.747,45;331274612004;9.627,34;475464600177;8.909,79;5916608485211;8.926,00;2342209004698;9.785,58;2103072349077
2000-01-31;9.377,23;228355080104;9.972,04;2979867364220;9.381,07;4109829178450;17.761,45;338000846804;9.638,40;483821345803;8.920,12;5909188701776;8.935,92;2352619016842;9.797,57;2107275649276
2000-02-01;9.381,91;228511235613;9.973,70;2979537494172;9.387,71;4112498940204;17.771,01;338069571954;9.641,99;484003252991;8.925,00;5911459850026;8.937,62;2352036420951;9.801,62;2107243658199
2000-02-02;9.351,52;227649929814;9.947,11;2970982533647;9.365,84;4102194762581;17.724,25;337211014537;9.619,02;482852939341;8.903,77;5896141018434;8.917,67;2346861488321;9.777,00;2101952806486
2000-02-03;9.337,15;227285766680;9.937,28;2968054723119;9.348,87;4094668150015;17.700,35;336754843165;9.603,22;482023741557;8.891,16;5887200065830;8.905,44;2341877169164;9.762,41;2098094477921
2000-02-04;9.338,52;227323601830;9.939,76;2968335600464;9.350,47;4094858849633;17.713,33;336884964233;9.607,38;481751329273;8.896,64;5889883828539;8.908,72;2342768360587;9.764,58;2096521949686
2000-02-05;9.338,52;227323601830;9.939,76;2968335600464;9.350,47;4094858849633;17.713,33;336884964233;9.607,38;481751329273;8.896,64;5889883828539;8.908,72;2342768360587;9.764,58;2096521949686
2000-02-06;9.338,52;227323601830;9.939,76;2968335600464;9.350,47;4094858849633;17.713,33;336884964233;9.607,38;481751329273;8.896,64;5889883828539;8.908,72;2342768360587;9.764,58;2096521949686
2000-02-07;9.354,91;227668422464;9.955,72;2972636722336;9.366,09;4098366968260;17.724,18;337080415197;9.622,36;482320297738;8.909,55;5897460903306;8.923,77;2344519969212;9.780,83;2100013693333
2000-02-08;9.360,10;227775914971;9.970,68;2976943383050;9.377,36;4103252289393;17.740,22;337402274256;9.630,40;482570984724;8.918,33;5902257764431;8.931,46;2346507804616;9.788,99;2101672505366
2000-02-09;9.391,32;228518925604;9.999,41;2984178772973;9.411,23;4117633953699;17.794,47;338476496464;9.662,30;483565217581;8.944,10;5918716599090;8.960,92;2354431326404;9.823,36;2107823873665
2000-02-10;9.412,01;229052062606;10.020,73;2987396268099;9.428,58;4124839309203;17.830,83;339258141317;9.681,07;484446364139;8.962,23;5925687731915;8.977,36;2358921602875;9.842,58;2111982362873
2000-02-11;9.437,79;229519360559;10.045,95;2995033952666;9.460,67;4138531845521;17.886,30;340043583197;9.706,87;485800982743;8.985,16;5943106210557;9.001,91;2365683404365;9.869,75;2118528773287
2000-02-12;9.437,79;229519360559;10.045,95;2995033952666;9.460,67;4138531845521;17.886,30;340043583197;9.706,87;485800982743;8.985,16;5943106210557;9.001,91;2365683404365;9.869,75;2118528773287
2000-02-13;9.437,79;229519360559;10.045,95;2995033952666;9.460,67;4138531845521;17.886,30;340043583197;9.706,87;485800982743;8.985,16;5943106210557;9.001,91;2365683404365;9.869,75;2118528773287
2000-02-14;9.447,78;229780671900;10.055,21;2998056864978;9.470,15;4142806525725;17.905,88;340422996506;9.716,69;486432704882;8.991,14;5946511965141;9.010,66;2368204720400;9.881,21;2121036368430
2000-02-15;9.455,89;230000168474;10.062,55;3000721059027;9.479,28;4147069694045;17.917,39;340710194596;9.723,43;486853234587;8.995,48;5949658942259;9.018,95;2370872809514;9.889,59;2123463985819
2000-02-16;9.462,17;230220222954;10.063,88;3001298293108;9.484,25;4149265705014;17.927,32;340912088615;9.727,13;487113524452;8.998,34;5951883755981;9.020,84;2371778738352;9.895,71;2125415043330
2000-02-17;9.454,03;229998701644;10.053,40;2998391790060;9.477,03;4152255919756;17.919,46;340783008307;9.717,46;486596205724;8.989,00;5945909690146;9.010,99;2369679743267;9.885,30;2123487979864
2000-02-18;9.440,47;229668576360;10.038,55;2993982866865;9.460,52;4144221877724;17.901,88;340451554787;9.703,31;485933196375;8.977,62;5938116083589;9.000,30;2368129844571;9.873,73;2121552348778
2000-02-19;9.440,47;229668576360;10.038,55;2993982866865;9.460,52;4144221877724;17.901,88;340451554787;9.703,31;485933196375;8.977,62;5938116083589;9.000,30;2368129844571;9.873,73;2121552348778
2000-02-20;9.440,47;229668576360;10.038,55;2993982866865;9.460,52;4144221877724;17.901,88;340451554787;9.703,31;485933196375;8.977,62;5938116083589;9.000,30;2368129844571;9.873,73;2121552348778
2000-02-21;9.443,52;229739105648;10.045,21;2995960330769;9.465,41;4145949180698;17.914,11;340678127458;9.708,25;486245213181;8.985,56;5943038518679;9.005,81;2372576805521;9.879,27;2123486435114
2000-02-22;9.436,89;229577814423;10.037,14;2993258243232;9.459,95;4143933312994;17.908,60;340838147373;9.703,26;486049806960;8.979,41;5939125786979;8.999,61;2371564711866;9.873,00;2123177752506
2000-02-23;9.410,86;228889983304;10.011,95;2986657461058;9.435,42;4132598535047;17.872,09;340080284212;9.678,65;485007983354;8.960,44;5926189351728;8.977,20;2366805804124;9.851,14;2119307920571
2000-02-24;9.378,68;228092040541;9.979,61;2980674688275;9.406,74;4130687652276;17.807,08;338921730510;9.645,46;483458430749;8.932,59;5908307127267;8.948,27;2360291018265;9.816,37;2116731429960
2000-02-25;9.361,75;228564260730;9.960,95;2978161391938;9.386,00;4119630682566;17.772,01;338417599837;9.627,58;482841964776;8.915,48;5897046957934;8.930,14;2356137982733;9.795,69;2112325834747
2000-02-26;9.361,75;228564260730;9.960,95;2978161391938;9.386,00;4119630682566;17.772,01;338417599837;9.627,58;482841964776;8.915,48;5897046957934;8.930,14;2356137982733;9.795,69;2112325834747
2000-02-27;9.361,75;228564260730;9.960,95;2978161391938;9.386,00;4119630682566;17.772,01;338417599837;9.627,58;482841964776;8.915,48;5897046957934;8.930,14;2356137982733;9.795,69;2112325834747
2000-02-28;9.364,01;228892936107;9.965,11;2984790971588;9.390,60;4121330873344;17.767,59;338814775986;9.632,44;483899874625;8.920,20;5925525262223;8.933,40;2357789607048;9.800,58;2113295258735
2000-02-29;9.352,85;232469918348;9.953,54;2988695825525;9.384,11;4116303579985;17.744,37;349251152961;9.623,83;487062784611;8.913,40;5907503567055;8.928,01;2354012550366;9.796,72;2112141522184
2000-03-01;9.333,71;231997388578;9.928,12;2980399693331;9.361,73;4106414231191;17.701,85;348224394540;9.601,18;485916248540;8.893,00;5892963494644;8.909,50;2349099255106;9.773,42;2107166105861
2000-03-02;9.336,03;231995286950;9.934,30;2981721310082;9.362,00;4106138654854;17.701,91;348225655513;9.604,11;485997138656;8.897,29;5894898553154;8.913,82;2349972980937;9.779,07;2107384352714
2000-03-03;9.332,81;231916770267;9.934,82;2981375126692;9.363,81;4106655714225;17.706,43;347927908109;9.609,56;486262359965;8.900,08;5896423715248;8.918,18;2350376620342;9.781,27;2107662706469
2000-03-04;9.332,81;231916770267;9.934,82;2981375126692;9.363,81;4106655714225;17.706,43;347927908109;9.609,56;486262359965;8.900,08;5896423715248;8.918,18;2350376620342;9.781,27;2107662706469
2000-03-05;9.332,81;231916770267;9.934,82;2981375126692;9.363,81;4106655714225;17.706,43;347927908109;9.609,56;486262359965;8.900,08;5896423715248;8.918,18;2350376620342;9.781,27;2107662706469
2000-03-06;9.344,97;232098838695;9.949,80;2985056565561;9.381,80;4112055473548;17.719,43;348124572284;9.624,33;487047113939;8.907,10;5900487771850;8.931,81;2353023354505;9.800,73;2110858731171
2000-03-07;9.358,15;232402620776;9.969,85;2991017369266;9.397,55;4118636388839;17.735,52;348426752837;9.640,71;487816573968;8.917,46;5906481521322;8.945,17;2356577954750;9.812,93;2113266345194
2000-03-08;9.369,14;232562106473;9.985,24;2995831347270;9.415,73;4126227407935;17.764,02;348966692578;9.659,61;488701340805;8.931,67;5914694647727;8.960,71;2358454764622;9.827,16;2114791496686
2000-03-09;9.377,71;232774912472;9.989,20;2996557836955;9.413,48;4124433732730;17.753,32;348769361644;9.653,59;487881838958;8.924,15;5904148591580;8.956,22;2357260035412;9.827,41;2113491161987
2000-03-10;9.382,07;232729227466;9.992,66;2996058940994;9.417,23;4123674443677;17.754,01;348609781392;9.657,85;487442409382;8.930,87;5908151102181;8.959,17;2358249565334;9.834,48;2115134497495
2000-03-11;9.382,07;232729227466;9.992,66;2996058940994;9.417,23;4123674443677;17.754,01;348609781392;9.657,85;487442409382;8.930,87;5908151102181;8.959,17;2358249565334;9.834,48;2115134497495
2000-03-12;9.382,07;232729227466;9.992,66;2996058940994;9.417,23;4123674443677;17.754,01;348609781392;9.657,85;487442409382;8.930,87;5908151102181;8.959,17;2358249565334;9.834,48;2115134497495
2000-03-13;9.399,75;233197936171;10.013,98;3003623436244;9.434,96;4131464723621;17.794,45;349380746308;9.676,75;488483991857;8.948,72;5923241623471;8.977,83;2363190672757;9.855,80;2119747589375
2000-03-14;9.409,03;233428244931;10.021,01;3006002715385;9.442,07;4134386079521;17.814,82;349767309266;9.688,09;489220994904;8.954,29;5926897682896;8.985,62;2365339751007;9.861,82;2121589191619
2000-03-15;9.387,35;232885188021;9.997,41;2998891873062;9.419,99;4124790168953;17.771,78;348989198708;9.658,25;487776223499;8.930,71;5910552228335;8.957,67;2357995475405;9.831,24;2115100984074
2000-03-16;9.396,51;233110803587;10.000,56;2999475085201;9.418,58;4124120858830;17.777,56;349114457348;9.661,06;487950176458;8.937,16;5914550309604;8.960,73;2359118572998;9.835,01;2115963194666
2000-03-17;9.389,76;232943549974;9.997,36;2998605976986;9.415,47;4122770163225;17.768,29;348863562936;9.656,03;487697270781;8.938,15;5914902986227;8.955,64;2358507317719;9.830,59;2115802881658
2000-03-18;9.389,76;232943549974;9.997,36;2998605976986;9.415,47;4122770163225;17.768,29;348863562936;9.656,03;487697270781;8.938,15;5914902986227;8.955,64;2358507317719;9.830,59;2115802881658
2000-03-19;9.389,76;232943549974;9.997,36;2998605976986;9.415,47;4122770163225;17.768,29;348863562936;9.656,03;487697270781;8.938,15;5914902986227;8.955,64;2358507317719;9.830,59;2115802881658
2000-03-20;9.395,96;233229309397;10.009,83;3002623067467;9.427,16;4128054397256;17.787,85;349420673038;9.668,86;488358064992;8.956,43;5926876640903;8.971,66;2365331619458;9.844,20;2120355914498
2000-03-21;9.404,57;233442958097;10.021,52;3006110087671;9.436,46;4138748340194;17.812,85;350023110205;9.684,37;489090390930;8.965,88;5933029333319;8.984,30;2370027948820;9.855,76;2125026797359
2000-03-22;9.408,32;234228747255;10.020,93;3009798596065;9.443,19;4141728115009;17.826,04;350305599625;9.690,30;489610772874;8.969,04;5934113810597;8.987,24;2372244637355;9.859,02;2127112378020
2000-03-23;9.405,97;234178411649;10.023,69;3012032447857;9.446,85;4150620690642;17.818,02;350395004343;9.691,14;489752943385;8.972,17;5936084667831;8.988,95;2374156186202;9.857,75;2127741562388
2000-03-24;9.411,52;234300576250;10.030,57;3014365879284;9.448,62;4149155785419;17.826,79;350581530382;9.698,67;490217216665;8.971,08;5935591186476;8.991,99;2375850949461;9.857,85;2129790232645
2000-03-25;9.411,52;234300576250;10.030,57;3014365879284;9.448,62;4149155785419;17.826,79;350581530382;9.698,67;490217216665;8.971,08;5935591186476;8.991,99;2375850949461;9.857,85;2129790232645
2000-03-26;9.411,52;234300576250;10.030,57;3014365879284;9.448,62;4149155785419;17.826,79;350581530382;9.698,67;490217216665;8.971,08;5935591186476;8.991,99;2375850949461;9.857,85;2129790232645
2000-03-27;9.415,73;234272989976;10.037,28;3017909019909;9.454,73;4151509095067;17.841,74;350836722532;9.705,50;490913627779;8.978,98;5940721669875;8.996,38;2378012726789;9.862,13;2131903659445
2000-03-28;9.419,61;234369711333;10.045,71;3021246567543;9.458,44;4152981472482;17.846,35;351148868411;9.713,91;491809838800;8.984,73;5943950127646;9.002,60;2380174694628;9.867,65;2132979110888
2000-03-29;9.436,38;234820037634;10.057,94;3030424914707;9.472,53;4158687455083;17.866,73;351879188315;9.728,88;493113368632;8.996,82;5951738315386;9.015,60;2383882015542;9.881,12;2135783434070
2000-03-30;9.439,51;238312892823;10.057,00;3033819255209;9.475,20;4164583368002;17.870,94;357939833914;9.730,63;497368951772;8.997,07;5962390474897;9.014,95;2394988467071;9.878,77;2134229095809
2000-03-31;9.450,39;238657441888;10.077,31;3038739894428;9.500,92;4173839169220;17.899,92;358755703065;9.747,90;498394383313;9.016,42;5975130754837;9.033,92;2399950444341;9.908,44;2140764821156
2000-04-01;9.450,39;238657441888;10.077,31;3038739894428;9.500,92;4173839169220;17.899,92;358755703065;9.747,90;498394383313;9.016,42;5975130754837;9.033,92;2399950444341;9.908,44;2140764821156
2000-04-02;9.450,39;238657441888;10.077,31;3038739894428;9.500,92;4173839169220;17.899,92;358755703065;9.747,90;498394383313;9.016,42;5975130754837;9.033,92;2399950444341;9.908,44;2140764821156
2000-04-03;9.454,29;238755813746;10.075,06;3037603857717;9.492,75;4170090945422;17.910,91;358940720418;9.738,34;497818423009;9.015,54;5973400869853;9.026,07;2396377391475;9.901,34;2139082610041
2000-04-04;9.446,93;238523746092;10.071,60;3036117283839;9.482,66;4165313671616;17.891,10;358537354403;9.737,09;497754430894;9.012,46;5970112807130;9.023,62;2395302290091;9.899,19;2137974144348
2000-04-05;9.445,43;238441353406;10.064,14;3032572617954;9.476,71;4162560374648;17.866,19;358015213791;9.727,73;497200677301;9.008,71;5967216640046;9.015,23;2392140358293;9.889,95;2134906078638
2000-04-06;9.430,57;238073254920;10.056,50;3030261864703;9.456,95;4153466791150;17.825,87;357206696782;9.712,86;495716007606;8.999,44;5959698480035;9.002,49;2388433142067;9.877,98;2132258749877
2000-04-07;9.416,55;237558829028;10.041,12;3024317374758;9.442,39;4143923846461;17.792,63;356539814848;9.696,11;494801530882;8.983,84;5948122149251;8.988,56;2382377852894;9.863,73;2129195805034
2000-04-08;9.416,55;237558829028;10.041,12;3024317374758;9.442,39;4143923846461;17.792,63;356539814848;9.696,11;494801530882;8.983,84;5948122149251;8.988,56;2382377852894;9.863,73;2129195805034
2000-04-09;9.416,55;237558829028;10.041,12;3024317374758;9.442,39;4143923846461;17.792,63;356539814848;9.696,11;494801530882;8.983,84;5948122149251;8.988,56;2382377852894;9.863,73;2129195805034
2000-04-10;9.433,06;237919439380;10.055,45;3028089918891;9.455,47;4149614003031;17.818,23;357052904696;9.713,54;495605618755;8.997,26;5952479923619;9.006,43;2385869768852;9.879,98;2127537592551
2000-04-11;9.440,20;237942804074;10.070,08;3031832589094;9.474,60;4160241416228;17.853,23;357643051045;9.731,72;495748458820;9.010,67;5962873616559;9.022,77;2390238460868;9.898,11;2131188813967
2000-04-12;9.451,60;238277839293;10.077,90;3031889608368;9.489,44;4161973603914;17.864,63;357456959363;9.744,38;496415558618;9.022,79;5969456483629;9.033,38;2392828597180;9.907,04;2133285068579
2000-04-13;9.435,67;237887551444;10.059,50;3026063841925;9.469,73;4153226859531;17.822,18;356692393050;9.722,83;495429416184;9.008,54;5958699380458;9.013,50;2387717368803;9.885,41;2128506951853
2000-04-14;9.426,55;237667421926;10.048,84;3022709436387;9.450,26;4145033691272;17.788,51;356046088089;9.710,24;494804875957;8.999,97;5953407609227;8.999,68;2384245517303;9.869,48;2125409870100
2000-04-15;9.426,55;237667421926;10.048,84;3022709436387;9.450,26;4145033691272;17.788,51;356046088089;9.710,24;494804875957;8.999,97;5953407609227;8.999,68;2384245517303;9.869,48;2125409870100
2000-04-16;9.426,55;237667421926;10.048,84;3022709436387;9.450,26;4145033691272;17.788,51;356046088089;9.710,24;494804875957;8.999,97;5953407609227;8.999,68;2384245517303;9.869,48;2125409870100
2000-04-17;9.436,87;237927742556;10.053,39;3024092394760;9.447,17;4146176588074;17.776,10;355797596527;9.709,19;494818773655;9.004,29;5956320634254;8.997,20;2386175162829;9.868,33;2125160862832
2000-04-18;9.431,55;237785599348;10.047,36;3022434724140;9.437,75;4141918724194;17.725,78;354786622369;9.695,98;494208171819;8.994,73;5949913207181;8.983,50;2383555595513;9.854,08;2122093407778
2000-04-19;9.383,85;236568861497;9.997,10;3006878795025;9.384,39;4124029952193;17.624,60;352854333670;9.641,48;491582393728;8.951,38;5921255456546;8.937,59;2372473372897;9.799,34;2110007865740
2000-04-20;9.371,05;236208060761;9.987,43;3003794886815;9.372,95;4117447008324;17.614,50;352629071535;9.634,81;491260532473;8.945,74;5917580018503;8.931,81;2371949050517;9.790,20;2108313980582
2000-04-21;9.371,05;236208060761;9.987,43;3003794886815;9.372,95;4117447008324;17.614,50;352629071535;9.634,81;491260532473;8.945,74;5917580018503;8.931,81;2371949050517;9.790,20;2108313980582
2000-04-22;9.371,05;236208060761;9.987,43;3003794886815;9.372,95;4117447008324;17.614,50;352629071535;9.634,81;491260532473;8.945,74;5917580018503;8.931,81;2371949050517;9.790,20;2108313980582
2000-04-23;9.371,05;236208060761;9.987,43;3003794886815;9.372,95;4117447008324;17.614,50;352629071535;9.634,81;491260532473;8.945,74;5917580018503;8.931,81;2371949050517;9.790,20;2108313980582
2000-04-24;9.395,38;236816167992;10.010,05;3011085672930;9.394,52;4126800353291;17.650,70;353347569474;9.656,95;492417439242;8.965,10;5930590304698;8.952,17;2378662907045;9.811,45;2113475982755
2000-04-25;9.397,62;236845849496;10.012,21;3014640163713;9.394,08;4126635545998;17.662,40;353602813278;9.659,62;492783680635;8.968,28;5932537678319;8.953,93;2380196777046;9.817,88;2114734064311
2000-04-26;9.380,07;237445788422;10.000,50;3013792181626;9.384,92;4122989631895;17.633,45;353372135665;9.649,98;492335293581;8.957,34;5924850305423;8.942,82;2378955711144;9.802,17;2113067694283
2000-04-27;9.385,01;237669901278;10.007,78;3027185686122;9.388,77;4125204103046;17.648,63;354295220577;9.654,77;493587028491;8.964,48;5959329146913;8.949,14;2381221749594;9.809,33;2119802823747
2000-04-28;9.388,42;240675051683;10.014,73;3025881538355;9.397,08;4144175714216;17.663,91;362090011329;9.665,27;500090521374;8.965,70;5943292492101;8.953,79;2389075809858;9.811,36;2123316726469
2000-04-29;9.388,42;240675051683;10.014,73;3025881538355;9.397,08;4144175714216;17.663,91;362090011329;9.665,27;500090521374;8.965,70;5943292492101;8.953,79;2389075809858;9.811,36;2123316726469
2000-04-30;9.388,42;240675051683;10.014,73;3025881538355;9.397,08;4144175714216;17.663,91;362090011329;9.665,27;500090521374;8.965,70;5943292492101;8.953,79;2389075809858;9.811,36;2123316726469
2000-05-01;9.388,42;240675051683;10.014,73;3025881538355;9.397,08;4144175714216;17.663,91;362090011329;9.665,27;500090521374;8.965,70;5943292492101;8.953,79;2389075809858;9.811,36;2123316726469
2000-05-02;9.404,71;241204374018;10.036,57;3033025585169;9.420,20;4154024244942;17.689,23;362636828082;9.682,30;501246434079;8.980,39;5952715058268;8.971,34;2392747789184;9.827,61;2127489272651
2000-05-03;9.410,69;241355190228;10.035,96;3032698975751;9.421,26;4153857600303;17.692,78;362657097347;9.686,42;501359933935;8.983,61;5954193574990;8.973,98;2393349388670;9.831,30;2128157909986
2000-05-04;9.410,61;241192522722;10.039,61;3032853680967;9.426,43;4155880010592;17.709,94;362918721226;9.694,16;501279369130;8.989,72;5956397504256;8.978,33;2394065462919;9.837,14;2129274113312
2000-05-05;9.409,65;241171842384;10.043,41;3031896762413;9.426,59;4155918626477;17.712,72;362975553133;9.696,95;501439332105;8.991,36;5957268225326;8.979,48;2394099651498;9.840,49;2129138662456
2000-05-06;9.409,65;241171842384;10.043,41;3031896762413;9.426,59;4155918626477;17.712,72;362975553133;9.696,95;501439332105;8.991,36;5957268225326;8.979,48;2394099651498;9.840,49;2129138662456
2000-05-07;9.409,65;241171842384;10.043,41;3031896762413;9.426,59;4155918626477;17.712,72;362975553133;9.696,95;501439332105;8.991,36;5957268225326;8.979,48;2394099651498;9.840,49;2129138662456
2000-05-08;9.426,49;241050946939;10.060,66;3037098072929;9.441,83;4159607861822;17.734,33;363297910547;9.709,23;501987742989;9.003,96;5964316586859;8.992,73;2394687836492;9.854,30;2129452451718
2000-05-09;9.429,81;241033656042;10.061,23;3036170923958;9.441,33;4158198930049;17.726,98;363135751380;9.709,71;502012960603;9.007,81;5962196582814;8.995,44;2394633475897;9.858,62;2130128824456
2000-05-10;9.427,90;240849715407;10.051,81;3032392881802;9.431,03;4151236114850;17.711,76;362899462586;9.698,43;501354751374;9.000,37;5957669327812;8.986,59;2392351312303;9.851,28;2127087663461
2000-05-11;9.422,98;240728885475;10.044,44;3029178045347;9.423,60;4147652190044;17.693,36;362536959607;9.689,23;500343336466;8.994,83;5953555778889;8.979,46;2390523306150;9.845,13;2125729497179
2000-05-12;9.410,47;240296423362;10.026,49;3023598492573;9.404,17;4139399736747;17.661,90;361917503507;9.672,82;499652400206;8.979,95;5944001380938;8.963,89;2386871729778;9.824,64;2121732457130
2000-05-13;9.410,47;240296423362;10.026,49;3023598492573;9.404,17;4139399736747;17.661,90;361917503507;9.672,82;499652400206;8.979,95;5944001380938;8.963,89;2386871729778;9.824,64;2121732457130
2000-05-14;9.410,47;240296423362;10.026,49;3023598492573;9.404,17;4139399736747;17.661,90;361917503507;9.672,82;499652400206;8.979,95;5944001380938;8.963,89;2386871729778;9.824,64;2121732457130
2000-05-15;9.413,34;240512374999;10.027,28;3023697061548;9.404,75;4139634009033;17.674,56;361791494276;9.673,87;499788645397;8.984,26;5946081008719;8.968,97;2388098545087;9.822,17;2121214537877
