
Valores Confirmados

Fecha;CAPITAL;;CUPRUM;;HABITAT;;PLANVITAL;;PROVIDA
2009-07-29;19.212,96;2395094732189;19.364,07;2106535916945;19.253,52;2969725127190;19.281,39;265173577259;18.975,08;3210002112280
2009-07-30;19.120,33;2384367210610;19.271,92;2097889986313;19.153,09;2955282564290;19.191,68;263996540411;18.869,48;3192899089373
2009-07-31;19.234,92;2391956338353;19.382,51;2108317148716;19.270,02;2966614673147;19.303,49;264348499958;18.982,25;3213059519153
2009-08-01;19.234,92;2391956338353;19.382,51;2108317148716;19.270,02;2966614673147;19.303,49;264348499958;18.982,25;3213059519153
2009-08-02;19.234,92;2391956338353;19.382,51;2108317148716;19.270,02;2966614673147;19.303,49;264348499958;18.982,25;3213059519153
2009-08-03;19.318,93;2404636235475;19.458,05;2118537436825;19.344,99;2979665177675;19.372,35;263738673512;19.051,75;3223213022428
2009-08-04;19.487,42;2426779691138;19.624,04;2137269113384;19.535,07;3009369425251;19.513,01;265646510170;19.216,02;3237460902229
2009-08-05;19.551,05;2437262439064;19.690,28;2147526771814;19.604,45;3021541151411;19.592,93;269160623842;19.290,42;3250478365049
2009-08-06;19.531,60;2435575761642;19.677,57;2147523788798;19.587,06;3018064883797;19.577,80;269016985721;19.271,11;3247627935328
2009-08-07;19.494,95;2431609822196;19.653,70;2145664397318;19.533,09;3009912696723;19.541,87;268517816419;19.233,26;3241981684413
2009-08-08;19.494,95;2431609822196;19.653,70;2145664397318;19.533,09;3009912696723;19.541,87;268517816419;19.233,26;3241981684413
2009-08-09;19.494,95;2431609822196;19.653,70;2145664397318;19.533,09;3009912696723;19.541,87;268517816419;19.233,26;3241981684413
2009-08-10;19.496,29;2432408155245;19.653,73;2147563420864;19.526,74;3010998846418;19.524,44;268362445735;19.229,96;3242759957095
2009-08-11;19.520,34;2436332476600;19.679,78;2152177302544;19.557,59;3018123946068;19.553,95;268767418036;19.255,80;3248118482681
2009-08-12;19.446,34;2429672352595;19.615,58;2147017956816;19.486,97;3009241522361;19.490,60;267894179944;19.190,39;3238569853403
2009-08-13;19.433,70;2430945488255;19.591,25;2148238399568;19.485,47;3011064429187;19.464,18;267717272433;19.170,21;3237999029050
2009-08-14;19.542,18;2447411145174;19.709,75;2166302260806;19.582,47;3027850398715;19.573,73;269310182290;19.283,50;3258399678069
2009-08-15;19.542,18;2447411145174;19.709,75;2166302260806;19.582,47;3027850398715;19.573,73;269310182290;19.283,50;3258399678069
2009-08-16;19.542,18;2447411145174;19.709,75;2166302260806;19.582,47;3027850398715;19.573,73;269310182290;19.283,50;3258399678069
2009-08-17;19.525,16;2456157584073;19.708,00;2171346977095;19.561,46;3033464695614;19.560,20;267465740026;19.267,03;3263157161859
2009-08-18;19.268,53;2426006137607;19.475,94;2147239279723;19.300,90;2998432786489;19.317,19;266152533671;19.010,86;3221596819113
2009-08-19;19.313,75;2433400653306;19.490,80;2153000553143;19.347,68;3009439079808;19.352,48;267118094426;19.055,64;3232153700995
2009-08-20;19.295,98;2432459585938;19.469,57;2151753077416;19.334,18;3012329075856;19.329,76;267168346537;19.032,08;3229190150340
2009-08-21;19.377,94;2443660885633;19.542,21;2160457184057;19.408,87;3024110531970;19.418,61;268477002881;19.115,98;3242855605914
2009-08-22;19.377,94;2443660885633;19.542,21;2160457184057;19.408,87;3024110531970;19.418,61;268477002881;19.115,98;3242855605914
2009-08-23;19.377,94;2443660885633;19.542,21;2160457184057;19.408,87;3024110531970;19.418,61;268477002881;19.115,98;3242855605914
2009-08-24;19.462,26;2454719657689;19.621,24;2170047468793;19.489,06;3041380714904;19.486,36;269526543786;19.195,93;3256765703623
2009-08-25;19.548,95;2466417359719;19.723,57;2182384554240;19.574,98;3054842597961;19.572,55;270953147745;19.288,49;3273652056175
2009-08-26;19.546,34;2469575176614;19.728,71;2183846579384;19.576,14;3055462671601;19.572,74;271089375163;19.286,96;3273845517741
2009-08-27;19.518,80;2466243053056;19.694,91;2180342106516;19.557,34;3054061340263;19.541,28;270754138428;19.256,29;3269662774455
2009-08-28;19.491,40;2463705730365;19.652,17;2176446423024;19.531,29;3051023627783;19.505,89;270299002316;19.225,03;3264962766457
2009-08-29;19.491,40;2463705730365;19.652,17;2176446423024;19.531,29;3051023627783;19.505,89;270299002316;19.225,03;3264962766457
2009-08-30;19.491,40;2463705730365;19.652,17;2176446423024;19.531,29;3051023627783;19.505,89;270299002316;19.225,03;3264962766457
2009-08-31;19.504,14;2458459821909;19.676,59;2178734241018;19.531,23;3043987652544;19.505,87;269057532984;19.240,90;3269327207556
2009-09-01;19.403,06;2446990677077;19.588,19;2173104039234;19.426,97;3029440419429;19.411,92;265856938506;19.139,68;3249648353189
2009-09-02;19.296,03;2435302396644;19.514,26;2165602203119;19.319,56;3013625476501;19.323,98;264893814824;19.043,37;3218920431101
2009-09-03;19.252,18;2430590641036;19.449,11;2158827859781;19.278,91;3008191784132;19.257,05;266141810362;18.984,70;3208921350371
2009-09-04;19.348,07;2443059756760;19.527,30;2167928843854;19.373,34;3023294516953;19.344,12;267351159108;19.079,25;3225715451389
2009-09-05;19.348,07;2443059756760;19.527,30;2167928843854;19.373,34;3023294516953;19.344,12;267351159108;19.079,25;3225715451389
2009-09-06;19.348,07;2443059756760;19.527,30;2167928843854;19.373,34;3023294516953;19.344,12;267351159108;19.079,25;3225715451389
2009-09-07;19.514,96;2464232385111;19.672,78;2183471258268;19.544,02;3050390257401;19.498,71;269600583942;19.242,30;3254028843390
2009-09-08;19.592,80;2474632525532;19.760,32;2194049038241;19.619,91;3062751087713;19.578,17;270760293642;19.320,73;3267393442171
2009-09-09;19.727,28;2492498687448;19.876,04;2207050101910;19.757,56;3084840304986;19.692,54;272361057884;19.442,58;3288837310616
2009-09-10;19.795,32;2502036145480;19.950,28;2216400556532;19.821,13;3095037138900;19.762,87;273422254213;19.512,04;3301451003116
2009-09-11;19.891,58;2515418306266;20.040,82;2227423632220;19.921,33;3113023223058;19.843,30;274686382591;19.603,56;3317963632918
2009-09-12;19.891,58;2515418306266;20.040,82;2227423632220;19.921,33;3113023223058;19.843,30;274686382591;19.603,56;3317963632918
2009-09-13;19.891,58;2515418306266;20.040,82;2227423632220;19.921,33;3113023223058;19.843,30;274686382591;19.603,56;3317963632918
2009-09-14;19.936,54;2521315603114;20.081,10;2233830222128;19.963,43;3122941248865;19.901,05;275641802395;19.654,00;3332960017323
2009-09-15;19.923,83;2525981330009;20.054,57;2236921089749;19.944,49;3125973834633;19.867,26;272553735484;19.628,81;3326905939044
2009-09-16;20.008,31;2540730833819;20.124,34;2245734118013;20.023,40;3141232477184;19.943,90;276061592250;19.709,84;3341175080093
2009-09-17;20.151,07;2561636520021;20.245,75;2262682690281;20.148,51;3161761416184;20.067,39;278123203326;19.846,05;3365833821825
2009-09-18;20.151,07;2561636520021;20.245,75;2262682690281;20.148,51;3161761416184;20.067,39;278123203326;19.846,05;3365833821825
2009-09-19;20.151,07;2561636520021;20.245,75;2262682690281;20.148,51;3161761416184;20.067,39;278123203326;19.846,05;3365833821825
2009-09-20;20.151,07;2561636520021;20.245,75;2262682690281;20.148,51;3161761416184;20.067,39;278123203326;19.846,05;3365833821825
2009-09-21;20.222,67;2569999688985;20.314,60;2270656644040;20.225,68;3181381919981;20.142,32;279238912969;19.912,25;3384460574326
2009-09-22;20.166,08;2564285869760;20.251,55;2266055183469;20.157,09;3170909899129;20.096,27;278696102148;19.850,65;3375142240885
2009-09-23;20.248,10;2576550698811;20.332,08;2275911491839;20.223,28;3182438449281;20.148,92;279517239805;19.920,73;3388019251093
2009-09-24;20.252,89;2577793603398;20.356,70;2279535779259;20.224,78;3183588660583;20.173,40;279907436254;19.924,80;3388610823082
2009-09-25;20.162,90;2567190783108;20.268,00;2269446733029;20.129,72;3169142151780;20.094,57;278875488004;19.832,03;3373709535395
2009-09-26;20.162,90;2567190783108;20.268,00;2269446733029;20.129,72;3169142151780;20.094,57;278875488004;19.832,03;3373709535395
2009-09-27;20.162,90;2567190783108;20.268,00;2269446733029;20.129,72;3169142151780;20.094,57;278875488004;19.832,03;3373709535395
2009-09-28;20.142,88;2565580162337;20.237,80;2267279291773;20.104,48;3166194455023;20.052,15;278407337476;19.810,41;3370519091253
2009-09-29;20.212,85;2575537783306;20.301,70;2276621871784;20.172,71;3178079336057;20.120,30;279580932313;19.878,02;3382787392385
2009-09-30;20.281,20;2577073147318;20.378,65;2285773545395;20.253,58;3183219445596;20.187,91;279192756051;19.950,32;3395641227422
2009-10-01;20.344,50;2586058418841;20.444,78;2300968312492;20.323,39;3193704436514;20.234,97;277596217219;20.016,27;3404455182101
2009-10-02;20.257,11;2576038273656;20.395,30;2295921267912;20.242,28;3182105957766;20.173,86;278869717740;19.942,33;3373581558129
2009-10-03;20.257,11;2576038273656;20.395,30;2295921267912;20.242,28;3182105957766;20.173,86;278869717740;19.942,33;3373581558129
2009-10-04;20.257,11;2576038273656;20.395,30;2295921267912;20.242,28;3182105957766;20.173,86;278869717740;19.942,33;3373581558129
2009-10-05;20.190,83;2568204500019;20.302,51;2286953035395;20.193,30;3176076509080;20.098,78;277886310798;19.873,89;3362090237790
2009-10-06;20.316,91;2585103621073;20.411,55;2300655225445;20.319,09;3197920628837;20.204,00;279454133269;19.996,29;3383319319235
2009-10-07;20.495,95;2609190328531;20.587,70;2322407112990;20.497,75;3227195456126;20.389,80;282113411318;20.183,95;3416054765998
2009-10-08;20.553,03;2618292130962;20.640,84;2328879546406;20.562,05;3238882437847;20.447,08;283032597386;20.242,85;3427095180883
2009-10-09;20.667,51;2633941859857;20.748,46;2342711182871;20.655,50;3255160370903;20.547,18;284514082556;20.342,57;3444864063748
2009-10-10;20.667,51;2633941859857;20.748,46;2342711182871;20.655,50;3255160370903;20.547,18;284514082556;20.342,57;3444864063748
2009-10-11;20.667,51;2633941859857;20.748,46;2342711182871;20.655,50;3255160370903;20.547,18;284514082556;20.342,57;3444864063748
2009-10-12;20.667,51;2633941859857;20.748,46;2342711182871;20.655,50;3255160370903;20.547,18;284514082556;20.342,57;3444864063748
2009-10-13;20.806,62;2653189026327;20.893,41;2360890153782;20.791,71;3278878151746;20.663,47;286367028228;20.482,52;3469992953324
2009-10-14;20.859,55;2663337015111;20.941,35;2368746434522;20.851,81;3291711480224;20.719,79;287455014662;20.534,19;3479510946976
2009-10-15;21.050,47;2695846327647;21.116,99;2394283719721;21.032,03;3324853156418;20.879,08;287338735940;20.716,84;3509451950371
2009-10-16;21.045,69;2698752175079;21.121,16;2400248695096;21.014,39;3326908999612;20.895,80;289313969630;20.711,05;3508815909248
2009-10-17;21.045,69;2698752175079;21.121,16;2400248695096;21.014,39;3326908999612;20.895,80;289313969630;20.711,05;3508815909248
2009-10-18;21.045,69;2698752175079;21.121,16;2400248695096;21.014,39;3326908999612;20.895,80;289313969630;20.711,05;3508815909248
2009-10-19;20.964,82;2693934849278;21.047,51;2395393837263;20.934,12;3323436165717;20.832,74;288963921232;20.626,39;3509877472431
2009-10-20;21.056,35;2706916819673;21.119,09;2406215992969;21.014,55;3338618602974;20.901,71;290418065341;20.717,68;3526103608519
2009-10-21;20.960,53;2695816311982;21.048,04;2398734674259;20.914,54;3325703790289;20.840,37;289750761225;20.620,74;3510427295208
2009-10-22;20.926,26;2692704220684;21.000,91;2395518399014;20.880,38;3321940766444;20.786,53;289137787573;20.583,03;3504981197163
2009-10-23;20.848,73;2683882952968;20.909,61;2386341155272;20.801,54;3311235029511;20.726,12;288495289632;20.501,20;3491762221034
2009-10-24;20.848,73;2683882952968;20.909,61;2386341155272;20.801,54;3311235029511;20.726,12;288495289632;20.501,20;3491762221034
2009-10-25;20.848,73;2683882952968;20.909,61;2386341155272;20.801,54;3311235029511;20.726,12;288495289632;20.501,20;3491762221034
2009-10-26;20.857,94;2686670772573;20.925,88;2388903197755;20.796,17;3311278777079;20.748,86;288991252280;20.500,20;3492669516447
2009-10-27;20.798,10;2679920200356;20.876,70;2384562219528;20.739,00;3304685721106;20.699,42;288316634883;20.446,27;3484327296928
2009-10-28;20.621,39;2658368185487;20.713,74;2366615643780;20.567,92;3279107563624;20.539,03;286291235215;20.266,87;3455085703157
2009-10-29;20.274,25;2614872069231;20.382,10;2330987560034;20.240,38;3227325426849;20.259,26;282418051504;19.942,23;3400330359348
2009-10-30;20.342,78;2613736732060;20.413,14;2334480425859;20.307,36;3227979793130;20.256,19;281030372460;20.007,91;3413303161249
2009-10-31;20.342,78;2613736732060;20.413,14;2334480425859;20.307,36;3227979793130;20.256,19;281030372460;20.007,91;3413303161249
2009-11-01;20.342,78;2613736732060;20.413,14;2334480425859;20.307,36;3227979793130;20.256,19;281030372460;20.007,91;3413303161249
2009-11-02;20.263,01;2605074091889;20.370,81;2332860964071;20.230,56;3218312121860;20.221,25;278444092172;19.931,58;3398245683084
2009-11-03;20.183,79;2595775505832;20.268,23;2320976905069;20.153,66;3206466284306;20.124,63;279697642208;19.850,52;3366967424828
2009-11-04;20.116,96;2587361440208;20.198,84;2313207143172;20.095,88;3197904288891;20.047,41;278660888005;19.780,91;3355012711668
2009-11-05;20.289,53;2609725903825;20.371,74;2333191504003;20.286,24;3228231741945;20.229,13;281251038548;19.968,00;3385459418869
2009-11-06;20.355,13;2618506651802;20.442,23;2339724210226;20.362,11;3241244800694;20.308,31;282403994573;20.033,43;3398414209723
2009-11-07;20.355,13;2618506651802;20.442,23;2339724210226;20.362,11;3241244800694;20.308,31;282403994573;20.033,43;3398414209723
2009-11-08;20.355,13;2618506651802;20.442,23;2339724210226;20.362,11;3241244800694;20.308,31;282403994573;20.033,43;3398414209723
2009-11-09;20.410,21;2626209536869;20.508,88;2347224330916;20.438,34;3253459862385;20.375,79;283426730831;20.098,11;3411066127060
2009-11-10;20.583,89;2648914397493;20.681,77;2367641887319;20.620,81;3283181619812;20.553,59;285970324559;20.276,29;3441602956914
2009-11-11;20.563,68;2647324643444;20.660,19;2364796594640;20.593,04;3277821912718;20.561,92;286119147431;20.256,20;3438151453221
2009-11-12;20.554,76;2647529952819;20.650,58;2365174320162;20.597,04;3280551534065;20.552,66;286115283942;20.254,05;3438405794890
2009-11-13;20.454,46;2637372912636;20.551,07;2356117911813;20.480,48;3263405972194;20.455,03;284912724590;20.152,24;3424893047988
2009-11-14;20.454,46;2637372912636;20.551,07;2356117911813;20.480,48;3263405972194;20.455,03;284912724590;20.152,24;3424893047988
2009-11-15;20.454,46;2637372912636;20.551,07;2356117911813;20.480,48;3263405972194;20.455,03;284912724590;20.152,24;3424893047988
2009-11-16;20.424,42;2640262899949;20.493,64;2359300684821;20.457,96;3270142611393;20.408,65;282491572897;20.119,10;3423812395834
2009-11-17;20.520,67;2655896317511;20.579,17;2371049302169;20.552,95;3287821625699;20.501,48;286070764543;20.213,72;3442222589294
2009-11-18;20.450,54;2647383877564;20.502,33;2362491098505;20.479,68;3278695365728;20.452,99;285482654812;20.148,11;3431567573468
2009-11-19;20.376,47;2638366499296;20.444,09;2357218976784;20.424,33;3270837634085;20.392,34;284822346793;20.086,11;3421482951548
2009-11-20;20.308,61;2630447002358;20.384,64;2351126699625;20.355,52;3259944748843;20.329,67;283951035924;20.023,08;3410536066897
2009-11-21;20.308,61;2630447002358;20.384,64;2351126699625;20.355,52;3259944748843;20.329,67;283951035924;20.023,08;3410536066897
2009-11-22;20.308,61;2630447002358;20.384,64;2351126699625;20.355,52;3259944748843;20.329,67;283951035924;20.023,08;3410536066897
2009-11-23;20.325,13;2633186217652;20.416,92;2354981129338;20.375,23;3263582606574;20.346,92;284283848665;20.043,27;3414545319158
2009-11-24;20.373,70;2639687390974;20.446,99;2358272626770;20.422,66;3271466376351;20.389,48;285032629390;20.082,55;3421334951412
2009-11-25;20.297,20;2629827838180;20.353,73;2346914482540;20.337,02;3257605948442;20.313,39;284138479550;20.000,01;3407087180760
2009-11-26;20.379,77;2640857515234;20.431,20;2355362258993;20.427,38;3272228720191;20.385,06;285283810568;20.078,39;3420732146877
2009-11-27;20.257,58;2625072302267;20.299,67;2340339185270;20.290,61;3250707021358;20.279,36;283822874576;19.960,25;3401282926086
2009-11-28;20.257,58;2625072302267;20.299,67;2340339185270;20.290,61;3250707021358;20.279,36;283822874576;19.960,25;3401282926086
2009-11-29;20.257,58;2625072302267;20.299,67;2340339185270;20.290,61;3250707021358;20.279,36;283822874576;19.960,25;3401282926086
2009-11-30;20.074,89;2592914346680;20.154,48;2322698655657;20.139,21;3217305863047;20.129,20;280643885262;19.814,10;3377481254386
2009-12-01;20.159,69;2608074668143;20.235,98;2332440923443;20.230,21;3231049342517;20.207,16;279640805008;19.890,11;3389106353729
2009-12-02;20.400,07;2639029299348;20.452,84;2354958877322;20.464,19;3267754209233;20.420,48;284679425478;20.112,89;3410365660071
2009-12-03;20.552,85;2655765953381;20.619,80;2366631404525;20.605,44;3285307104918;20.578,16;286888968213;20.260,77;3433986104466
2009-12-04;20.614,95;2663270104067;20.695,26;2374543729380;20.686,02;3298867374894;20.643,50;287582960046;20.319,94;3443560113044
2009-12-05;20.614,95;2663270104067;20.695,26;2374543729380;20.686,02;3298867374894;20.643,50;287582960046;20.319,94;3443560113044
2009-12-06;20.614,95;2663270104067;20.695,26;2374543729380;20.686,02;3298867374894;20.643,50;287582960046;20.319,94;3443560113044
2009-12-07;20.594,44;2660676906385;20.690,75;2373598949003;20.638,23;3290595072926;20.633,18;287474936551;20.297,08;3439808217572
2009-12-08;20.594,44;2660676906385;20.690,75;2373598949003;20.638,23;3290595072926;20.633,18;287474936551;20.297,08;3439808217572
2009-12-09;20.473,73;2645552888609;20.567,83;2359997582530;20.547,83;3277020647263;20.513,75;285841587032;20.181,18;3420123148315
2009-12-10;20.379,86;2634566824915;20.471,23;2349522528284;20.422,48;3257788853134;20.403,69;284355184240;20.084,12;3404055197449
2009-12-11;20.354,69;2632207063461;20.431,66;2345520433455;20.395,78;3253870986300;20.386,11;284216033692;20.061,95;3400977621990
2009-12-12;20.354,69;2632207063461;20.431,66;2345520433455;20.395,78;3253870986300;20.386,11;284216033692;20.061,95;3400977621990
2009-12-13;20.354,69;2632207063461;20.431,66;2345520433455;20.395,78;3253870986300;20.386,11;284216033692;20.061,95;3400977621990
2009-12-14;20.451,54;2646950862491;20.527,12;2358491660019;20.496,54;3272358877044;20.492,22;285770330806;20.163,38;3421627505964
2009-12-15;20.539,98;2665232927922;20.619,74;2374275040012;20.599,22;3296058219139;20.579,04;284457514021;20.257,26;3439058971648
2009-12-16;20.529,33;2666442001657;20.618,67;2376454850607;20.590,37;3299394890882;20.576,54;286715666707;20.246,56;3440906516170
2009-12-17;20.544,89;2669549747396;20.634,97;2379514961639;20.609,00;3307020022518;20.585,00;287034590657;20.261,49;3447341872687
2009-12-18;20.377,24;2650005005582;20.504,55;2364471564551;20.461,23;3284733344622;20.451,15;285517223285;20.106,57;3424828250713
2009-12-19;20.377,24;2650005005582;20.504,55;2364471564551;20.461,23;3284733344622;20.451,15;285517223285;20.106,57;3424828250713
2009-12-20;20.377,24;2650005005582;20.504,55;2364471564551;20.461,23;3284733344622;20.451,15;285517223285;20.106,57;3424828250713
2009-12-21;20.351,62;2647383559771;20.470,36;2361178452128;20.440,90;3281610665582;20.415,58;285072896897;20.085,24;3421399597820
2009-12-22;20.398,21;2654196165862;20.524,14;2366547680656;20.488,48;3289776154217;20.453,72;285621252273;20.126,48;3428715790757
2009-12-23;20.465,11;2663002022052;20.597,12;2375254518336;20.560,04;3301277232423;20.515,37;286523937427;20.188,97;3439793269901
2009-12-24;20.568,80;2677972001386;20.705,28;2387925825973;20.664,34;3319262494197;20.604,47;287796501753;20.296,32;3458186087942
2009-12-25;20.568,80;2677972001386;20.705,28;2387925825973;20.664,34;3319262494197;20.604,47;287796501753;20.296,32;3458186087942
2009-12-26;20.568,80;2677972001386;20.705,28;2387925825973;20.664,34;3319262494197;20.604,47;287796501753;20.296,32;3458186087942
2009-12-27;20.568,80;2677972001386;20.705,28;2387925825973;20.664,34;3319262494197;20.604,47;287796501753;20.296,32;3458186087942
2009-12-28;20.605,57;2683059897914;20.721,06;2390389633119;20.688,48;3323415848331;20.637,34;288268254769;20.324,30;3463362382612
2009-12-29;20.687,57;2694046523643;20.829,61;2402999878214;20.772,33;3337026273313;20.719,75;289461961475;20.415,73;3478807108608
2009-12-30;20.742,87;2688105558205;20.880,76;2408996714302;20.821,37;3335557064506;20.773,20;289115569335;20.464,81;3488064440606
2009-12-31;20.779,75;2692871458609;20.910,75;2412753646633;20.851,94;3341083984355;20.809,77;289623885649;20.504,37;3494795410727
