
Valores Confirmados

Fecha;CUPRUM;;HABITAT;;MAGISTER;;PLANVITAL;;PROVIDA;;SANTA MARIA;;SUMMA BANSANDER
;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio
2003-11-15;13.041,14;268682152227;12.704,43;360192027469;12.447,00;14944703651;12.878,73;20505475671;13.017,28;317336926220;12.680,98;105375873304;13.051,34;203996404383
2003-11-16;13.041,14;268682152227;12.704,43;360192027469;12.447,00;14944703651;12.878,73;20505475671;13.017,28;317336926220;12.680,98;105375873304;13.051,34;203996404383
2003-11-17;13.071,55;282890181481;12.740,02;364005399606;12.482,36;15725593253;12.908,02;23611724939;13.058,23;332944006122;12.720,96;110424552884;13.104,03;212908837900
2003-11-18;13.020,87;283464680981;12.682,35;362442481789;12.433,53;15664076143;12.868,76;23539916608;13.016,14;331865076947;12.684,56;110104686988;13.060,41;212617680994
2003-11-19;13.004,84;285134506568;12.677,37;362293117884;12.409,38;15707140730;12.850,53;23513806465;12.997,97;331393086186;12.660,45;109893447957;13.042,25;215701279733
2003-11-20;12.938,47;285403820361;12.597,96;360025731361;12.387,04;15686037352;12.793,57;23413721238;12.933,44;329736023503;12.600,68;109553525030;12.975,20;214885082059
2003-11-21;12.841,25;284712930084;12.512,18;357590340588;12.334,23;15618369123;12.699,82;23242270564;12.836,22;327652764758;12.504,90;108719400957;12.873,16;214618723876
2003-11-22;12.841,25;284712930084;12.512,18;357590340588;12.334,23;15618369123;12.699,82;23242270564;12.836,22;327652764758;12.504,90;108719400957;12.873,16;214618723876
2003-11-23;12.841,25;284712930084;12.512,18;357590340588;12.334,23;15618369123;12.699,82;23242270564;12.836,22;327652764758;12.504,90;108719400957;12.873,16;214618723876
2003-11-24;12.787,90;285345722630;12.462,86;357505039326;12.298,14;15579062376;12.653,41;23167974798;12.791,73;338770297319;12.458,41;108358888075;12.835,23;214002160790
2003-11-25;12.790,16;286959101758;12.454,21;357289952450;12.286,80;15574022837;12.649,59;23191593596;12.792,24;338781199971;12.455,48;115271408547;12.828,63;213970405593
2003-11-26;12.848,61;289168928926;12.509,78;358871423898;12.308,07;15616239199;12.696,40;23298709690;12.850,57;340324894295;12.508,39;115760482911;12.876,77;217168591497
2003-11-27;12.943,08;292434205791;12.615,93;361923889106;12.363,69;15681885589;12.787,32;23478558129;12.950,45;344708147538;12.603,09;116636357869;12.975,23;218935030842
2003-11-28;12.967,29;294443651813;12.636,54;363312214969;12.398,15;15698975733;12.811,01;23530684946;12.979,57;345488194250;12.631,40;117262886457;12.996,73;218952591641
2003-11-29;12.967,29;294443651813;12.636,54;363312214969;12.398,15;15698975733;12.811,01;23530684946;12.979,57;345488194250;12.631,40;117262886457;12.996,73;218952591641
2003-11-30;12.967,29;294443651813;12.636,54;363312214969;12.398,15;15698975733;12.811,01;23530684946;12.979,57;345488194250;12.631,40;117262886457;12.996,73;218952591641
2003-12-01;12.984,01;295353826274;12.644,30;380126750756;12.408,42;15711979802;12.833,23;23571480701;12.995,07;350458318403;12.646,39;117400836279;13.015,50;219268765662
2003-12-02;13.034,24;297438719768;12.688,93;381455857200;12.441,65;15754054343;12.893,56;23682293801;13.054,56;352047333557;12.709,02;117970453774;13.074,08;220257676759
2003-12-03;13.141,17;300699524174;12.797,99;384717135477;12.502,15;15830432341;12.999,18;24862407435;13.166,57;355063348349;12.812,57;119003818029;13.182,10;224211247819
2003-12-04;13.072,32;300084039177;12.748,01;383242976658;12.435,78;15734450051;12.938,11;24745606766;13.102,97;353327680889;12.748,40;118402277577;13.120,09;223175077429
2003-12-05;13.114,26;302268014918;12.794,50;384789545708;12.426,06;15726816053;12.962,10;24791494639;13.144,91;354619319657;12.779,86;118716901423;13.154,19;224029084688
2003-12-06;13.114,26;302268014918;12.794,50;384789545708;12.426,06;15726816053;12.962,10;24791494639;13.144,91;354619319657;12.779,86;118716901423;13.154,19;224029084688
2003-12-07;13.114,26;302268014918;12.794,50;384789545708;12.426,06;15726816053;12.962,10;24791494639;13.144,91;354619319657;12.779,86;118716901423;13.154,19;224029084688
2003-12-08;13.114,26;302268014918;12.794,50;384789545708;12.426,06;15726816053;12.962,10;24791494639;13.144,91;354619319657;12.779,86;118716901423;13.154,19;224029084688
2003-12-09;13.160,42;304086236493;12.843,11;386207672917;12.468,12;15780287907;13.012,70;24888347805;13.197,68;356079550495;12.831,54;119191722685;13.203,44;224842149157
2003-12-10;13.099,26;304301813242;12.763,95;383842699673;12.439,96;15751120177;12.958,17;24783448766;13.133,47;354272811642;12.766,84;122614973691;13.136,80;225337772050
2003-12-11;13.110,04;304591687773;12.776,64;384204803984;12.416,58;15721761047;12.952,71;24775666256;13.137,15;354363898841;12.766,37;122606443191;13.139,34;225414594131
2003-12-12;13.015,65;303360724454;12.675,90;389394801733;12.347,44;16198091371;12.867,68;24612304543;13.043,02;352003518123;12.676,79;121743720837;13.045,03;224787395395
2003-12-13;13.015,65;303360724454;12.675,90;389394801733;12.347,44;16198091371;12.867,68;24612304543;13.043,02;352003518123;12.676,79;121743720837;13.045,03;224787395395
2003-12-14;13.015,65;303360724454;12.675,90;389394801733;12.347,44;16198091371;12.867,68;24612304543;13.043,02;352003518123;12.676,79;121743720837;13.045,03;224787395395
2003-12-15;13.088,04;305650509473;12.752,05;391909195418;12.386,64;16250204442;12.937,17;24743221781;13.120,96;361135819465;12.741,09;122419605428;13.121,53;226110723824
2003-12-16;13.095,29;322070551309;12.769,37;395435371598;12.381,16;16617737081;12.942,64;28038649383;13.132,71;380083931933;12.754,45;130113760905;13.140,72;238071793576
2003-12-17;13.123,51;323309373086;12.808,32;396619951364;12.374,92;16615260068;12.961,60;28100439206;13.167,66;381086322418;12.783,89;130366517626;13.174,93;239650952310
2003-12-18;13.074,12;322518030628;12.752,62;395453929773;12.335,24;16569175857;12.906,37;27989752607;13.110,75;379432317785;12.726,24;129779503961;13.112,37;238984489965
2003-12-19;13.061,01;322675481090;12.736,92;394993504141;12.330,25;16573458888;12.898,54;27972757579;13.094,51;378902306928;12.711,70;129630145442;13.104,88;239399371845
2003-12-20;13.061,01;322675481090;12.736,92;394993504141;12.330,25;16573458888;12.898,54;27972757579;13.094,51;378902306928;12.711,70;129630145442;13.104,88;239399371845
2003-12-21;13.061,01;322675481090;12.736,92;394993504141;12.330,25;16573458888;12.898,54;27972757579;13.094,51;378902306928;12.711,70;129630145442;13.104,88;239399371845
2003-12-22;13.087,79;324784631629;12.741,85;395857606933;12.333,96;16582902404;12.913,19;28003717773;13.114,38;379468241492;12.724,17;130028232189;13.117,68;239634956613
2003-12-23;13.116,25;326366590540;12.785,65;397215959932;12.333,12;16591418899;12.937,64;28056726808;13.146,26;380378207273;12.750,20;133104358504;13.154,75;240714860413
2003-12-24;13.174,19;328430352808;12.859,23;400249449530;12.395,18;16643940156;13.008,60;28243501010;13.193,75;382498873392;12.818,07;133811804267;13.205,10;242535533236
2003-12-25;13.174,19;328430352808;12.859,23;400249449530;12.395,18;16643940156;13.008,60;28243501010;13.193,75;382498873392;12.818,07;133811804267;13.205,10;242535533236
2003-12-26;13.185,55;329220810079;12.871,10;400599352658;12.418,10;16677545752;13.022,01;28278204085;13.201,91;382713550765;12.831,87;133955915005;13.215,79;242731774046
2003-12-27;13.185,55;329220810079;12.871,10;400599352658;12.418,10;16677545752;13.022,01;28278204085;13.201,91;382713550765;12.831,87;133955915005;13.215,79;242731774046
2003-12-28;13.185,55;329220810079;12.871,10;400599352658;12.418,10;16677545752;13.022,01;28278204085;13.201,91;382713550765;12.831,87;133955915005;13.215,79;242731774046
2003-12-29;13.188,54;330093963331;12.862,98;400458915676;12.411,01;16676138824;13.018,01;28307644776;13.202,45;386978309912;12.828,42;134344775673;13.220,16;244369571010
2003-12-30;13.316,57;333497986241;12.978,73;404138668494;12.500,29;16802839667;13.124,08;28551407819;13.351,84;393409746732;12.937,08;135473627843;13.354,70;246758042653
2003-12-31;13.346,12;334252198790;13.008,63;405063253546;12.560,20;16883377992;13.166,34;28643294096;13.388,29;394454678310;12.971,31;135831037521;13.390,55;247379171878
