
Valores Confirmados

Fecha;CUPRUM;;HABITAT;;MAGISTER;;PLANVITAL;;PROVIDA;;SANTA MARIA;;SUMMA BANSANDER
2002-11-30;14.055,31;370520069397;12.185,66;437905299881;23.656,71;60052484756;13.603,54;12483792490;13.412,33;305480607072;13.396,51;117813784269;13.950,03;94649827032
2002-12-01;14.055,31;370520069397;12.185,66;437905299881;23.656,71;60052484756;13.603,54;12483792490;13.412,33;305480607072;13.396,51;117813784269;13.950,03;94649827032
2002-12-02;14.062,47;370778469989;12.189,35;438875751266;23.659,43;60059110223;13.623,57;12501989149;13.398,05;305546379849;13.402,33;117829471122;13.953,82;94680154679
2002-12-03;14.040,34;370118347363;12.153,74;437561478503;23.627,15;59972962660;13.594,84;12475289785;13.383,48;305209002286;13.382,71;118217041081;13.945,24;94584703451
2002-12-04;14.077,14;371080483564;12.195,57;438849351208;23.662,89;60155448978;13.652,85;12528325513;13.439,76;306489588506;13.431,68;118649078290;13.996,33;94924264252
2002-12-05;14.106,42;371414457674;12.228,41;442654538192;23.747,22;60416258124;13.690,58;12546253851;13.478,56;308570416642;13.477,25;120036390863;14.019,83;95785360502
2002-12-06;14.094,91;371039937349;12.222,39;442345672436;23.722,41;60781008751;13.680,72;12537200365;13.477,57;308539537211;13.461,35;119893668528;14.026,90;95833615643
2002-12-07;14.094,91;371039937349;12.222,39;442345672436;23.722,41;60781008751;13.680,72;12537200365;13.477,57;308539537211;13.461,35;119893668528;14.026,90;95833615643
2002-12-08;14.094,91;371039937349;12.222,39;442345672436;23.722,41;60781008751;13.680,72;12537200365;13.477,57;308539537211;13.461,35;119893668528;14.026,90;95833615643
2002-12-09;14.107,17;371377886485;12.216,50;442109999539;23.688,94;60699332135;13.697,06;12533625635;13.490,01;309769521489;13.476,92;120087451883;14.024,22;95815289645
2002-12-10;14.130,89;375971331571;12.243,19;441822294821;23.756,72;60796430709;13.710,19;12893858484;13.505,85;310088413291;13.487,62;121435429499;14.050,57;95994128197
2002-12-11;14.128,70;375807110868;12.237,34;441528418175;23.714,50;60592700532;13.705,50;12889353709;13.504,94;309463525039;13.476,29;121224030242;14.041,45;95938899877
2002-12-12;14.113,01;375495944148;12.206,53;440442017686;23.695,41;60563441824;13.661,25;12849163660;13.466,47;308662282206;13.435,94;120884140794;14.012,50;95645193986
2002-12-13;14.117,57;375778377773;12.203,63;440574615451;23.625,77;60385167619;13.654,38;12874324902;13.470,08;308736707941;13.421,32;120750290862;14.007,94;97465654271
2002-12-14;14.117,57;375778377773;12.203,63;440574615451;23.625,77;60385167619;13.654,38;12874324902;13.470,08;308736707941;13.421,32;120750290862;14.007,94;97465654271
2002-12-15;14.117,57;375778377773;12.203,63;440574615451;23.625,77;60385167619;13.654,38;12874324902;13.470,08;308736707941;13.421,32;120750290862;14.007,94;97465654271
2002-12-16;14.152,25;384362526798;12.242,27;441965254860;23.700,81;60576959847;13.690,12;12910634547;13.500,26;309382406963;13.451,18;121052451241;14.037,84;97736132706
2002-12-17;14.132,35;383792520788;12.219,28;441098097192;23.673,17;60505390345;13.668,38;12890380575;13.468,44;308663254058;13.430,56;121678267597;14.005,10;97502100988
2002-12-18;14.112,02;383953131058;12.207,66;440622676597;23.665,09;60429832761;13.643,28;12866222760;13.453,53;308235567084;13.418,23;121566299331;13.989,26;97384511484
2002-12-19;14.122,30;384227319107;12.220,20;442812316051;23.700,10;60538990838;13.652,67;12859740087;13.462,12;308412417278;13.430,32;121640101552;14.002,25;97488186601
2002-12-20;14.135,70;385020358167;12.218,19;442709791794;23.704,87;61107066000;13.652,95;12910180044;13.467,41;308545712783;13.434,61;121773774453;14.000,16;97622305107
2002-12-21;14.135,70;385020358167;12.218,19;442709791794;23.704,87;61107066000;13.652,95;12910180044;13.467,41;308545712783;13.434,61;121773774453;14.000,16;97622305107
2002-12-22;14.135,70;385020358167;12.218,19;442709791794;23.704,87;61107066000;13.652,95;12910180044;13.467,41;308545712783;13.434,61;121773774453;14.000,16;97622305107
2002-12-23;14.133,23;385061524055;12.209,65;442735161989;23.690,75;61122345230;13.619,48;12878531577;13.430,78;308026405385;13.411,67;121563817669;13.979,39;97845799156
2002-12-24;14.145,68;385537978503;12.220,85;443717239209;23.731,46;61266922553;13.627,05;12885687400;13.434,33;308138645407;13.425,85;122233203690;13.997,18;97985480794
2002-12-25;14.145,68;385537978503;12.220,85;443717239209;23.731,46;61266922553;13.627,05;12885687400;13.434,33;308138645407;13.425,85;122233203690;13.997,18;97985480794
2002-12-26;14.152,91;385905435714;12.220,43;443675742813;23.749,38;61354388465;13.628,32;12886851129;13.437,46;308184623129;13.451,04;122610784077;14.009,03;97926379158
2002-12-27;14.170,32;391609001532;12.254,57;448445735591;23.818,51;61620272166;13.667,94;13313821520;13.475,49;310708174743;13.484,12;123722011660;14.035,48;99747881697
2002-12-28;14.170,32;391609001532;12.254,57;448445735591;23.818,51;61620272166;13.667,94;13313821520;13.475,49;310708174743;13.484,12;123722011660;14.035,48;99747881697
2002-12-29;14.170,32;391609001532;12.254,57;448445735591;23.818,51;61620272166;13.667,94;13313821520;13.475,49;310708174743;13.484,12;123722011660;14.035,48;99747881697
2002-12-30;14.173,08;392021963042;12.220,86;448142927251;23.841,87;61680682804;13.630,06;13291461812;13.441,51;311709070845;13.454,02;123957851615;14.004,98;99512909563
2002-12-31;14.215,84;393203541291;12.266,05;449799485924;23.865,63;61742155136;13.679,44;13346305721;13.497,68;312993911025;13.496,56;124349784642;14.039,23;99750218557
