
Valores Confirmados

Fecha;CAPITAL;;CUPRUM;;HABITAT;;MODELO;;PLANVITAL;;PROVIDA;;UNO
;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio
2020-02-05;45.416,00;5600618698326;47.436,41;5995030435870;43.327,74;8845273673594;46.774,52;2012300991830;73.330,52;858578880236;43.344,87;4686128572827;47.988,59;16383233676
2020-02-06;45.395,93;5602031871296;47.427,47;5994088916707;43.294,89;8842566008772;46.768,35;2012211178036;73.322,20;858873088915;43.335,30;4686309113801;47.983,75;14992617256
2020-02-07;45.420,14;5611925134164;47.444,83;5999235531123;43.329,17;8858869809342;46.786,87;2015411211038;73.324,80;859365965417;43.354,51;4690640312390;47.993,81;14956870466
2020-02-08;45.420,14;5611925134164;47.444,83;5999235531123;43.329,17;8858869809342;46.786,87;2015411211038;73.324,80;859365965417;43.354,51;4690640312390;47.993,81;14956870466
2020-02-09;45.420,14;5611925134164;47.444,83;5999235531123;43.329,17;8858869809342;46.786,87;2015411211038;73.324,80;859365965417;43.354,51;4690640312390;47.993,81;14956870466
2020-02-10;45.510,96;5623246013678;47.528,91;6008416545470;43.427,84;8868810338479;46.870,19;2018544559613;73.442,88;860449086390;43.449,06;4700372967042;48.075,60;14952761516
2020-02-11;45.566,13;5619949744039;47.588,84;6006991314325;43.475,36;8866440583262;46.907,31;2020884899512;73.539,96;861635211875;43.501,22;4701723190920;48.138,71;14912039198
2020-02-12;45.468,93;5606733169300;47.483,23;5992473993449;43.375,56;8842809307505;46.807,40;2019023042530;73.383,55;860780628374;43.410,71;4692713008780;48.038,99;14894406390
2020-02-13;45.461,82;5602192223484;47.479,47;5988948021766;43.371,84;8835734126606;46.799,99;2019805101121;73.367,51;860876115728;43.405,91;4692643798337;48.032,89;14904757564
2020-02-14;45.388,58;5560239554890;47.398,46;5964779718379;43.314,30;8772238529525;46.717,44;2013474584974;73.249,91;859532328410;43.327,51;4678123101617;47.956,49;14760142066
2020-02-15;45.388,58;5560239554890;47.398,46;5964779718379;43.314,30;8772238529525;46.717,44;2013474584974;73.249,91;859532328410;43.327,51;4678123101617;47.956,49;14760142066
2020-02-16;45.388,58;5560239554890;47.398,46;5964779718379;43.314,30;8772238529525;46.717,44;2013474584974;73.249,91;859532328410;43.327,51;4678123101617;47.956,49;14760142066
2020-02-17;45.331,28;5535076554233;47.337,58;5930287839186;43.258,05;8727265241428;46.645,87;1999990388994;73.143,58;860453355577;43.269,57;4658184662361;47.902,73;15976999934
2020-02-18;45.321,76;5518345388848;47.320,28;5910640116274;43.242,14;8701261569494;46.624,78;1997070990774;73.126,54;859683955204;43.253,79;4652438559274;47.883,35;15941058635
2020-02-19;45.161,87;5489900375722;47.159,38;5884346166265;43.100,44;8660726614547;46.451,54;1988909224840;72.862,23;856497242031;43.094,21;4631685970963;47.712,75;15772100359
2020-02-20;44.976,90;5460399348407;46.962,03;5854590478522;42.915,05;8612126754729;46.245,32;1979451618830;72.557,41;852904057788;42.884,62;4606853151562;47.503,97;15751986235
2020-02-21;44.681,81;5411024049069;46.665,97;5810309968823;42.668,89;8543846031556;45.936,12;1963929911499;72.079,32;847037068060;42.579,08;4569488335810;47.201,28;15671935411
2020-02-22;44.681,81;5411024049069;46.665,97;5810309968823;42.668,89;8543846031556;45.936,12;1963929911499;72.079,32;847037068060;42.579,08;4569488335810;47.201,28;15671935411
2020-02-23;44.681,81;5411024049069;46.665,97;5810309968823;42.668,89;8543846031556;45.936,12;1963929911499;72.079,32;847037068060;42.579,08;4569488335810;47.201,28;15671935411
2020-02-24;44.470,12;5371926233428;46.430,01;5774012781430;42.492,01;8494584312507;45.697,54;1952481943512;71.726,90;842061887451;42.330,47;4541043569705;46.963,49;15556637354
2020-02-25;44.595,63;5367958462829;46.583,41;5783942105896;42.622,18;8513661017953;45.866,40;1958596238229;71.955,75;844245272679;42.442,65;4548414423383;47.100,95;15617344912
