fecha,fondo,administradora,valor cuota,valor patrimonio
2020-05-14,C,CAPITAL,43035.75,9993453395136.0
2020-05-14,C,CUPRUM,49397.21,9396382849068.0
2020-05-14,C,HABITAT,49466.19,16751413752512.0
2020-05-14,C,MODELO,47260.45,2408428671563.0
2020-05-14,C,PLANVITAL,85710.1,1955337968105.0
2020-05-14,C,PROVIDA,42462.44,14959713635969.0
2020-05-14,C,UNO,48046.43,28606037644.0
2020-05-15,C,CAPITAL,42986.63,10093142498457.0
2020-05-15,C,CUPRUM,49346.47,9496440686204.0
2020-05-15,C,HABITAT,49371.68,16867808545629.0
2020-05-15,C,MODELO,47181.44,2435024976477.0
2020-05-15,C,PLANVITAL,85594.85,1964705292952.0
2020-05-15,C,PROVIDA,42393.39,14961001585533.0
2020-05-15,C,UNO,47965.24,31811466743.0
2020-05-16,C,CAPITAL,42986.63,10093142498457.0
2020-05-16,C,CUPRUM,49346.47,9496440686204.0
2020-05-16,C,HABITAT,49371.68,16867808545629.0
2020-05-16,C,MODELO,47181.44,2435024976477.0
2020-05-16,C,PLANVITAL,85594.85,1964705292952.0
2020-05-16,C,PROVIDA,42393.39,14961001585533.0
2020-05-16,C,UNO,47965.24,31811466743.0
2020-05-17,C,CAPITAL,42986.63,10093142498457.0
2020-05-17,C,CUPRUM,49346.47,9496440686204.0
2020-05-17,C,HABITAT,49371.68,16867808545629.0
2020-05-17,C,MODELO,47181.44,2435024976477.0
2020-05-17,C,PLANVITAL,85594.85,1964705292952.0
2020-05-17,C,PROVIDA,42393.39,14961001585533.0
2020-05-17,C,UNO,47965.24,31811466743.0
2020-05-18,C,CAPITAL,43133.95,10187218055074.0
2020-05-18,C,CUPRUM,49515.61,9570963019959.0
2020-05-18,C,HABITAT,49547.66,17033533719154.0
2020-05-18,C,MODELO,47373.43,2468156383051.0
2020-05-18,C,PLANVITAL,85880.66,1972454935126.0
2020-05-18,C,PROVIDA,42560.77,15025919556486.0
2020-05-18,C,UNO,48144.31,32186868845.0
2020-05-19,C,CAPITAL,43628.95,10359011198598.0
2020-05-19,C,CUPRUM,50048.26,9672239429895.0
2020-05-19,C,HABITAT,50101.06,17318910478963.0
2020-05-19,C,MODELO,47977.89,2519619547185.0
2020-05-19,C,PLANVITAL,86861.19,1994921041982.0
2020-05-19,C,PROVIDA,43052.31,15196920241689.0
2020-05-19,C,UNO,48728.76,33898786719.0
2020-05-20,C,CAPITAL,43783.83,10397732303158.0
2020-05-20,C,CUPRUM,50229.47,9705077570066.0
2020-05-20,C,HABITAT,50284.14,17402416023749.0
2020-05-20,C,MODELO,48131.02,2547155576358.0
2020-05-20,C,PLANVITAL,87175.2,2002081154044.0
2020-05-20,C,PROVIDA,43217.34,15255459844314.0
2020-05-20,C,UNO,48880.78,34260271881.0
2020-05-21,C,CAPITAL,43783.83,10397732303158.0
2020-05-21,C,CUPRUM,50229.47,9705077570066.0
2020-05-21,C,HABITAT,50284.14,17402416023749.0
2020-05-21,C,MODELO,48131.02,2547155576358.0
2020-05-21,C,PLANVITAL,87175.2,2002081154044.0
2020-05-21,C,PROVIDA,43217.34,15255459844314.0
2020-05-21,C,UNO,48880.78,34260271881.0
2020-05-22,C,CAPITAL,43731.69,10376090506737.0
2020-05-22,C,CUPRUM,50179.89,9694659509019.0
2020-05-22,C,HABITAT,50209.41,17375301554853.0
2020-05-22,C,MODELO,48073.49,2550830396910.0
2020-05-22,C,PLANVITAL,87057.04,1999552099938.0
2020-05-22,C,PROVIDA,43178.59,15241632893919.0
2020-05-22,C,UNO,48838.64,34525176176.0
2020-05-23,C,CAPITAL,43731.69,10376090506737.0
2020-05-23,C,CUPRUM,50179.89,9694659509019.0
2020-05-23,C,HABITAT,50209.41,17375301554853.0
2020-05-23,C,MODELO,48073.49,2550830396910.0
2020-05-23,C,PLANVITAL,87057.04,1999552099938.0
2020-05-23,C,PROVIDA,43178.59,15241632893919.0
2020-05-23,C,UNO,48838.64,34525176176.0
2020-05-24,C,CAPITAL,43731.69,10376090506737.0
2020-05-24,C,CUPRUM,50179.89,9694659509019.0
2020-05-24,C,HABITAT,50209.41,17375301554853.0
2020-05-24,C,MODELO,48073.49,2550830396910.0
2020-05-24,C,PLANVITAL,87057.04,1999552099938.0
2020-05-24,C,PROVIDA,43178.59,15241632893919.0
2020-05-24,C,UNO,48838.64,34525176176.0
2020-05-25,C,CAPITAL,43917.16,10418070809132.0
2020-05-25,C,CUPRUM,50360.09,9731490633206.0
2020-05-25,C,HABITAT,50384.09,17430829937800.0
2020-05-25,C,MODELO,48275.15,2560897612330.0
2020-05-25,C,PLANVITAL,87495.05,2009578386132.0
2020-05-25,C,PROVIDA,43390.42,15315828892327.0
2020-05-25,C,UNO,49033.94,34515215025.0
2020-05-26,C,CAPITAL,44068.87,10452973189689.0
2020-05-26,C,CUPRUM,50520.44,9762573895300.0
2020-05-26,C,HABITAT,50536.99,17481821225055.0
2020-05-26,C,MODELO,48443.41,2570158428086.0
2020-05-26,C,PLANVITAL,87798.38,2015871209817.0
2020-05-26,C,PROVIDA,43549.18,15370831878189.0
2020-05-26,C,UNO,49193.75,34646242467.0
2020-05-27,C,CAPITAL,44109.67,10462747157576.0
2020-05-27,C,CUPRUM,50598.22,9778519031627.0
2020-05-27,C,HABITAT,50604.77,17507608044923.0
2020-05-27,C,MODELO,48506.25,2573761515637.0
2020-05-27,C,PLANVITAL,87869.68,2017123421357.0
2020-05-27,C,PROVIDA,43597.83,15388639217474.0
2020-05-27,C,UNO,49249.48,34650458328.0
2020-05-28,C,CAPITAL,44068.37,10452193312154.0
2020-05-28,C,CUPRUM,50551.2,9767403269595.0
2020-05-28,C,HABITAT,50535.16,17485990204589.0
2020-05-28,C,MODELO,48463.84,2572356370238.0
2020-05-28,C,PLANVITAL,87697.64,2013251684465.0
2020-05-28,C,PROVIDA,43522.44,15361213795078.0
2020-05-28,C,UNO,49168.31,34634300690.0
2020-05-29,C,CAPITAL,44278.54,10474241310078.0
2020-05-29,C,CUPRUM,50777.35,9799641873616.0
2020-05-29,C,HABITAT,50774.29,17547232659919.0
2020-05-29,C,MODELO,48685.62,2585478168744.0
2020-05-29,C,PLANVITAL,88163.08,2022174772329.0
2020-05-29,C,PROVIDA,43736.26,15393839806796.0
2020-05-29,C,UNO,49420.45,35008342919.0
2020-05-30,C,CAPITAL,44278.54,10474241310078.0
2020-05-30,C,CUPRUM,50777.35,9799641873616.0
2020-05-30,C,HABITAT,50774.29,17547232659919.0
2020-05-30,C,MODELO,48685.62,2585478168744.0
2020-05-30,C,PLANVITAL,88163.08,2022174772329.0
2020-05-30,C,PROVIDA,43736.26,15393839806796.0
2020-05-30,C,UNO,49420.45,35008342919.0
2020-05-31,C,CAPITAL,44278.54,10474241310078.0
2020-05-31,C,CUPRUM,50777.35,9799641873616.0
2020-05-31,C,HABITAT,50774.29,17547232659919.0
2020-05-31,C,MODELO,48685.62,2585478168744.0
2020-05-31,C,PLANVITAL,88163.08,2022174772329.0
2020-05-31,C,PROVIDA,43736.26,15393839806796.0
2020-05-31,C,UNO,49420.45,35008342919.0
2020-06-01,C,CAPITAL,44244.75,10457092164273.0
2020-06-01,C,CUPRUM,50734.19,9801506630202.0
2020-06-01,C,HABITAT,50742.2,17533943349732.0
2020-06-01,C,MODELO,48633.07,2581582190432.0
2020-06-01,C,PLANVITAL,88113.66,2023645382654.0
2020-06-01,C,PROVIDA,43686.14,15370338498786.0
2020-06-01,C,UNO,49328.17,34368835502.0
2020-06-02,C,CAPITAL,44317.89,10144929214780.0
2020-06-02,C,CUPRUM,50768.81,9473383961066.0
2020-06-02,C,HABITAT,50783.72,17077337941233.0
2020-06-02,C,MODELO,48625.61,2473898615774.0
2020-06-02,C,PLANVITAL,88170.59,1978430581636.0
2020-06-02,C,PROVIDA,43741.25,15134305886694.0
2020-06-02,C,UNO,49389.87,33166441080.0
2020-06-03,C,CAPITAL,44373.76,9863429431254.0
2020-06-03,C,CUPRUM,50825.08,9165393994847.0
2020-06-03,C,HABITAT,50845.31,16640217711244.0
2020-06-03,C,MODELO,48678.61,2373825094188.0
2020-06-03,C,PLANVITAL,88234.84,1962364632813.0
2020-06-03,C,PROVIDA,43797.59,14976869003764.0
2020-06-03,C,UNO,49401.52,31571938811.0
2020-06-04,C,CAPITAL,44250.42,9559661561817.0
2020-06-04,C,CUPRUM,50678.65,8849599636119.0
2020-06-04,C,HABITAT,50699.9,16129752129754.0
2020-06-04,C,MODELO,48527.3,2278572017667.0
2020-06-04,C,PLANVITAL,88000.96,1955243682325.0
2020-06-04,C,PROVIDA,43697.85,14912442779933.0
2020-06-04,C,UNO,49351.1,29982636365.0
2020-06-05,C,CAPITAL,44223.45,9510639404359.0
2020-06-05,C,CUPRUM,50654.65,8726718789892.0
2020-06-05,C,HABITAT,50652.29,15706409402009.0
2020-06-05,C,MODELO,48485.79,2233626624518.0
2020-06-05,C,PLANVITAL,87911.83,1950129721757.0
2020-06-05,C,PROVIDA,43647.89,14875958979968.0
2020-06-05,C,UNO,49275.67,28480056128.0
2020-06-06,C,CAPITAL,44223.45,9510639404359.0
2020-06-06,C,CUPRUM,50654.65,8726718789892.0
2020-06-06,C,HABITAT,50652.29,15706409402009.0
2020-06-06,C,MODELO,48485.79,2233626624518.0
2020-06-06,C,PLANVITAL,87911.83,1950129721757.0
2020-06-06,C,PROVIDA,43647.89,14875958979968.0
2020-06-06,C,UNO,49275.67,28480056128.0
2020-06-07,C,CAPITAL,44223.45,9510639404359.0
2020-06-07,C,CUPRUM,50654.65,8726718789892.0
2020-06-07,C,HABITAT,50652.29,15706409402009.0
2020-06-07,C,MODELO,48485.79,2233626624518.0
2020-06-07,C,PLANVITAL,87911.83,1950129721757.0
2020-06-07,C,PROVIDA,43647.89,14875958979968.0
2020-06-07,C,UNO,49275.67,28480056128.0
2020-06-08,C,CAPITAL,44157.17,9490566917324.0
2020-06-08,C,CUPRUM,50620.64,8713899278137.0
2020-06-08,C,HABITAT,50536.72,15565263334225.0
2020-06-08,C,MODELO,48437.64,2229957957629.0
2020-06-08,C,PLANVITAL,87793.34,1946905491794.0
2020-06-08,C,PROVIDA,43584.28,14851159399020.0
2020-06-08,C,UNO,49273.88,28176166995.0
2020-06-09,C,CAPITAL,44264.52,9508064151841.0
2020-06-09,C,CUPRUM,50752.1,8731159491549.0
2020-06-09,C,HABITAT,50610.71,15572167991394.0
2020-06-09,C,MODELO,48516.97,2231843495780.0
2020-06-09,C,PLANVITAL,87924.54,1949754273893.0
2020-06-09,C,PROVIDA,43642.61,14868840196354.0
2020-06-09,C,UNO,49356.65,28270874543.0
2020-06-10,C,CAPITAL,44345.34,9519341383541.0
2020-06-10,C,CUPRUM,50812.17,8737120695736.0
2020-06-10,C,HABITAT,50704.98,15597571457858.0
2020-06-10,C,MODELO,48587.64,2234864992181.0
2020-06-10,C,PLANVITAL,88060.32,1952035017084.0
2020-06-10,C,PROVIDA,43717.25,14890352003218.0
2020-06-10,C,UNO,49441.93,28403998256.0
2020-06-11,C,CAPITAL,44470.95,9558169869497.0
2020-06-11,C,CUPRUM,50950.65,8757542192300.0
2020-06-11,C,HABITAT,50918.46,15682466739178.0
2020-06-11,C,MODELO,48713.49,2242606040978.0
2020-06-11,C,PLANVITAL,88350.74,1958946274605.0
2020-06-11,C,PROVIDA,43870.32,14945239134357.0
2020-06-11,C,UNO,49575.79,28807821199.0
2020-06-12,C,CAPITAL,44311.68,9527566637429.0
2020-06-12,C,CUPRUM,50770.73,8731288380109.0
2020-06-12,C,HABITAT,50790.64,15660635318084.0
2020-06-12,C,MODELO,48546.32,2237772186609.0
2020-06-12,C,PLANVITAL,88082.2,1954324147592.0
2020-06-12,C,PROVIDA,43734.8,14903132422119.0
2020-06-12,C,UNO,49305.35,29024033435.0
2020-06-13,C,CAPITAL,44311.68,9527566637429.0
2020-06-13,C,CUPRUM,50770.73,8731288380109.0
2020-06-13,C,HABITAT,50790.64,15660635318084.0
2020-06-13,C,MODELO,48546.32,2237772186609.0
2020-06-13,C,PLANVITAL,88082.2,1954324147592.0
2020-06-13,C,PROVIDA,43734.8,14903132422119.0
2020-06-13,C,UNO,49305.35,29024033435.0
2020-06-14,C,CAPITAL,44311.68,9527566637429.0
2020-06-14,C,CUPRUM,50770.73,8731288380109.0
2020-06-14,C,HABITAT,50790.64,15660635318084.0
2020-06-14,C,MODELO,48546.32,2237772186609.0
2020-06-14,C,PLANVITAL,88082.2,1954324147592.0
2020-06-14,C,PROVIDA,43734.8,14903132422119.0
2020-06-14,C,UNO,49305.35,29024033435.0
2020-06-15,C,CAPITAL,44345.85,9545310707345.0
2020-06-15,C,CUPRUM,50792.94,8743356247529.0
2020-06-15,C,HABITAT,50777.81,15675754973927.0
2020-06-15,C,MODELO,48585.39,2238257734852.0
2020-06-15,C,PLANVITAL,88100.86,1956668283125.0
2020-06-15,C,PROVIDA,43743.16,14908188887049.0
2020-06-15,C,UNO,49424.87,30161198572.0
2020-06-16,C,CAPITAL,44373.95,9568856469179.0
2020-06-16,C,CUPRUM,50785.97,8749979221081.0
2020-06-16,C,HABITAT,50754.71,15680084199221.0
2020-06-16,C,MODELO,48589.24,2241970687045.0
2020-06-16,C,PLANVITAL,88081.05,1958944846473.0
2020-06-16,C,PROVIDA,43747.49,14919429318893.0
2020-06-16,C,UNO,49415.19,30709796967.0
2020-06-17,C,CAPITAL,44213.86,9535060573546.0
2020-06-17,C,CUPRUM,50649.43,8726900414013.0
2020-06-17,C,HABITAT,50625.65,15645053641378.0
2020-06-17,C,MODELO,48444.55,2236265471788.0
2020-06-17,C,PLANVITAL,87840.3,1955418804032.0
2020-06-17,C,PROVIDA,43610.05,14870844441267.0
2020-06-17,C,UNO,49256.64,30768400625.0
2020-06-18,C,CAPITAL,44763.9,9655474365736.0
2020-06-18,C,CUPRUM,51252.1,8832053798813.0
2020-06-18,C,HABITAT,51241.62,15831640736969.0
2020-06-18,C,MODELO,49059.44,2264765606116.0
2020-06-18,C,PLANVITAL,88892.14,1977886922369.0
2020-06-18,C,PROVIDA,44150.72,15053682781606.0
2020-06-18,C,UNO,49814.53,31181938643.0
2020-06-19,C,CAPITAL,45299.11,9770409782935.0
2020-06-19,C,CUPRUM,51834.49,8933198060759.0
2020-06-19,C,HABITAT,51881.77,16029843152957.0
2020-06-19,C,MODELO,49642.55,2290592925586.0
2020-06-19,C,PLANVITAL,89968.66,2001598163702.0
2020-06-19,C,PROVIDA,44684.43,15233275292511.0
2020-06-19,C,UNO,50408.58,31564970229.0
2020-06-20,C,CAPITAL,45299.11,9770409782935.0
2020-06-20,C,CUPRUM,51834.49,8933198060759.0
2020-06-20,C,HABITAT,51881.77,16029843152957.0
2020-06-20,C,MODELO,49642.55,2290592925586.0
2020-06-20,C,PLANVITAL,89968.66,2001598163702.0
2020-06-20,C,PROVIDA,44684.43,15233275292511.0
2020-06-20,C,UNO,50408.58,31564970229.0
2020-06-21,C,CAPITAL,45299.11,9770409782935.0
2020-06-21,C,CUPRUM,51834.49,8933198060759.0
2020-06-21,C,HABITAT,51881.77,16029843152957.0
2020-06-21,C,MODELO,49642.55,2290592925586.0
2020-06-21,C,PLANVITAL,89968.66,2001598163702.0
2020-06-21,C,PROVIDA,44684.43,15233275292511.0
2020-06-21,C,UNO,50408.58,31564970229.0
2020-06-22,C,CAPITAL,45735.73,9907237788181.0
2020-06-22,C,CUPRUM,52331.43,9067695747946.0
2020-06-22,C,HABITAT,52382.73,16269609997067.0
2020-06-22,C,MODELO,50159.25,2318105795847.0
2020-06-22,C,PLANVITAL,90879.01,2027287771341.0
2020-06-22,C,PROVIDA,45148.19,15396249862009.0
2020-06-22,C,UNO,50933.94,31867731728.0
2020-06-23,C,CAPITAL,45623.79,9910428517247.0
2020-06-23,C,CUPRUM,52210.72,9083049313266.0
2020-06-23,C,HABITAT,52241.7,16317167531243.0
2020-06-23,C,MODELO,49994.86,2309933201104.0
2020-06-23,C,PLANVITAL,90644.78,2021604151855.0
2020-06-23,C,PROVIDA,45021.48,15373307632261.0
2020-06-23,C,UNO,50771.07,32107126062.0
2020-06-24,C,CAPITAL,45847.26,9964901154631.0
2020-06-24,C,CUPRUM,52452.24,9119419574951.0
2020-06-24,C,HABITAT,52487.79,16398007505322.0
2020-06-24,C,MODELO,50246.59,2320372080122.0
2020-06-24,C,PLANVITAL,91053.09,2030277752282.0
2020-06-24,C,PROVIDA,45243.41,15449656284890.0
2020-06-24,C,UNO,51005.31,31879801651.0
2020-06-25,C,CAPITAL,45756.56,9945598126524.0
2020-06-25,C,CUPRUM,52326.05,9101881493714.0
2020-06-25,C,HABITAT,52392.72,16356545612867.0
2020-06-25,C,MODELO,50109.62,2312195681648.0
2020-06-25,C,PLANVITAL,90860.89,2025793763421.0
2020-06-25,C,PROVIDA,45143.25,15414098001474.0
2020-06-25,C,UNO,50883.58,32217342461.0
2020-06-26,C,CAPITAL,45675.78,9936641209474.0
2020-06-26,C,CUPRUM,52219.88,9087541424855.0
2020-06-26,C,HABITAT,52299.49,16333293056712.0
2020-06-26,C,MODELO,50006.76,2303296885322.0
2020-06-26,C,PLANVITAL,90736.29,2023279094925.0
2020-06-26,C,PROVIDA,45083.46,15394304639928.0
2020-06-26,C,UNO,50786.26,31770944057.0
2020-06-27,C,CAPITAL,45675.78,9936641209474.0
2020-06-27,C,CUPRUM,52219.88,9087541424855.0
2020-06-27,C,HABITAT,52299.49,16333293056712.0
2020-06-27,C,MODELO,50006.76,2303296885322.0
2020-06-27,C,PLANVITAL,90736.29,2023279094925.0
2020-06-27,C,PROVIDA,45083.46,15394304639928.0
2020-06-27,C,UNO,50786.26,31770944057.0
2020-06-28,C,CAPITAL,45675.78,9936641209474.0
2020-06-28,C,CUPRUM,52219.88,9087541424855.0
2020-06-28,C,HABITAT,52299.49,16333293056712.0
2020-06-28,C,MODELO,50006.76,2303296885322.0
2020-06-28,C,PLANVITAL,90736.29,2023279094925.0
2020-06-28,C,PROVIDA,45083.46,15394304639928.0
2020-06-28,C,UNO,50786.26,31770944057.0
2020-06-29,C,CAPITAL,45675.78,9936641209474.0
2020-06-29,C,CUPRUM,52219.88,9087541424855.0
2020-06-29,C,HABITAT,52299.49,16333293056712.0
2020-06-29,C,MODELO,50006.76,2303296885322.0
2020-06-29,C,PLANVITAL,90736.29,2023279094925.0
2020-06-29,C,PROVIDA,45083.46,15394304639928.0
2020-06-29,C,UNO,50786.26,31770944057.0
2020-06-30,C,CAPITAL,45570.37,9892461351568.0
2020-06-30,C,CUPRUM,52083.95,9050582356346.0
2020-06-30,C,HABITAT,52172.09,16273725959846.0
2020-06-30,C,MODELO,49872.97,2297555010545.0
2020-06-30,C,PLANVITAL,90498.45,2016409101681.0
2020-06-30,C,PROVIDA,44962.55,15309209251675.0
2020-06-30,C,UNO,50654.41,31689762177.0
2020-07-01,C,CAPITAL,45645.99,9915567719301.0
2020-07-01,C,CUPRUM,52176.86,9073888412559.0
2020-07-01,C,HABITAT,52249.44,16308080853407.0
2020-07-01,C,MODELO,49970.48,2299976156115.0
2020-07-01,C,PLANVITAL,90607.56,2018815927348.0
2020-07-01,C,PROVIDA,44996.11,15309448743045.0
2020-07-01,C,UNO,50741.2,32276660993.0
2020-07-02,C,CAPITAL,45733.88,9938011723209.0
2020-07-02,C,CUPRUM,52277.18,9094540263516.0
2020-07-02,C,HABITAT,52339.57,16340162095186.0
2020-07-02,C,MODELO,50072.81,2305271735651.0
2020-07-02,C,PLANVITAL,90789.74,2022905297409.0
2020-07-02,C,PROVIDA,45100.66,15344751860066.0
2020-07-02,C,UNO,50842.59,32215740473.0
2020-07-03,C,CAPITAL,45740.53,9942937038414.0
2020-07-03,C,CUPRUM,52305.54,9099917400600.0
2020-07-03,C,HABITAT,52341.96,16342174256754.0
2020-07-03,C,MODELO,50099.92,2306610285953.0
2020-07-03,C,PLANVITAL,90809.78,2022666167139.0
2020-07-03,C,PROVIDA,45089.69,15341444437865.0
2020-07-03,C,UNO,50880.28,32310020220.0
2020-07-04,C,CAPITAL,45740.53,9942937038414.0
2020-07-04,C,CUPRUM,52305.54,9099917400600.0
2020-07-04,C,HABITAT,52341.96,16342174256754.0
2020-07-04,C,MODELO,50099.92,2306610285953.0
2020-07-04,C,PLANVITAL,90809.78,2022666167139.0
2020-07-04,C,PROVIDA,45089.69,15341444437865.0
2020-07-04,C,UNO,50880.28,32310020220.0
2020-07-05,C,CAPITAL,45740.53,9942937038414.0
2020-07-05,C,CUPRUM,52305.54,9099917400600.0
2020-07-05,C,HABITAT,52341.96,16342174256754.0
2020-07-05,C,MODELO,50099.92,2306610285953.0
2020-07-05,C,PLANVITAL,90809.78,2022666167139.0
2020-07-05,C,PROVIDA,45089.69,15341444437865.0
2020-07-05,C,UNO,50880.28,32310020220.0
2020-07-06,C,CAPITAL,45905.05,9981440968805.0
2020-07-06,C,CUPRUM,52477.44,9130936181563.0
2020-07-06,C,HABITAT,52521.5,16404235605157.0
2020-07-06,C,MODELO,50277.31,2314906795192.0
2020-07-06,C,PLANVITAL,91135.61,2030009899058.0
2020-07-06,C,PROVIDA,45251.91,15396255072197.0
2020-07-06,C,UNO,51049.89,32570870519.0
2020-07-07,C,CAPITAL,46230.36,10055906960039.0
2020-07-07,C,CUPRUM,52876.86,9202506828188.0
2020-07-07,C,HABITAT,52897.3,16523666575656.0
2020-07-07,C,MODELO,50731.32,2336133116555.0
2020-07-07,C,PLANVITAL,91829.92,2045212365894.0
2020-07-07,C,PROVIDA,45593.22,15513562475971.0
2020-07-07,C,UNO,51489.37,32914263959.0
2020-07-08,C,CAPITAL,46192.22,10052503040177.0
2020-07-08,C,CUPRUM,52830.46,9193718445516.0
2020-07-08,C,HABITAT,52872.09,16521222112180.0
2020-07-08,C,MODELO,50674.4,2334462293893.0
2020-07-08,C,PLANVITAL,91766.91,2043996496935.0
2020-07-08,C,PROVIDA,45555.45,15501914232024.0
2020-07-08,C,UNO,51407.78,32966378841.0
2020-07-09,C,CAPITAL,46177.45,10055004349199.0
2020-07-09,C,CUPRUM,52845.48,9195886074372.0
2020-07-09,C,HABITAT,52901.65,16539708733757.0
2020-07-09,C,MODELO,50658.63,2335082974832.0
2020-07-09,C,PLANVITAL,91785.43,2045326037844.0
2020-07-09,C,PROVIDA,45551.73,15502914206560.0
2020-07-09,C,UNO,51415.87,33200718966.0
2020-07-10,C,CAPITAL,45834.89,9984414226424.0
2020-07-10,C,CUPRUM,52461.68,9141376272603.0
2020-07-10,C,HABITAT,52516.28,16434674162416.0
2020-07-10,C,MODELO,50237.57,2317858724088.0
2020-07-10,C,PLANVITAL,91124.54,2031065094060.0
2020-07-10,C,PROVIDA,45206.47,15386310685926.0
2020-07-10,C,UNO,51040.26,33020070797.0
2020-07-11,C,CAPITAL,45834.89,9984414226424.0
2020-07-11,C,CUPRUM,52461.68,9141376272603.0
2020-07-11,C,HABITAT,52516.28,16434674162416.0
2020-07-11,C,MODELO,50237.57,2317858724088.0
2020-07-11,C,PLANVITAL,91124.54,2031065094060.0
2020-07-11,C,PROVIDA,45206.47,15386310685926.0
2020-07-11,C,UNO,51040.26,33020070797.0
2020-07-12,C,CAPITAL,45834.89,9984414226424.0
2020-07-12,C,CUPRUM,52461.68,9141376272603.0
2020-07-12,C,HABITAT,52516.28,16434674162416.0
2020-07-12,C,MODELO,50237.57,2317858724088.0
2020-07-12,C,PLANVITAL,91124.54,2031065094060.0
2020-07-12,C,PROVIDA,45206.47,15386310685926.0
2020-07-12,C,UNO,51040.26,33020070797.0
2020-07-13,C,CAPITAL,46006.15,10024198862180.0
2020-07-13,C,CUPRUM,52609.35,9167586196180.0
2020-07-13,C,HABITAT,52697.62,16494394410534.0
2020-07-13,C,MODELO,50397.06,2328364192144.0
2020-07-13,C,PLANVITAL,91398.74,2037329291115.0
2020-07-13,C,PROVIDA,45355.52,15441046949502.0
2020-07-13,C,UNO,51203.51,33392853692.0
2020-07-14,C,CAPITAL,45926.46,10018635670055.0
2020-07-14,C,CUPRUM,52524.93,9161412220929.0
2020-07-14,C,HABITAT,52626.31,16482840029978.0
2020-07-14,C,MODELO,50303.93,2329623557316.0
2020-07-14,C,PLANVITAL,91232.97,2035692064516.0
2020-07-14,C,PROVIDA,45279.92,15425737911357.0
2020-07-14,C,UNO,51176.17,34076138591.0
2020-07-15,C,CAPITAL,45945.64,10037773787323.0
2020-07-15,C,CUPRUM,52544.55,9162522288964.0
2020-07-15,C,HABITAT,52598.78,16493732112053.0
2020-07-15,C,MODELO,50327.47,2332305631081.0
2020-07-15,C,PLANVITAL,91252.79,2038098065856.0
2020-07-15,C,PROVIDA,45291.58,15433848745546.0
2020-07-15,C,UNO,51178.82,36125692813.0
2020-07-16,C,CAPITAL,45945.64,10037773787323.0
2020-07-16,C,CUPRUM,52544.55,9162522288964.0
2020-07-16,C,HABITAT,52598.78,16493732112053.0
2020-07-16,C,MODELO,50327.47,2332305631081.0
2020-07-16,C,PLANVITAL,91252.79,2038098065856.0
2020-07-16,C,PROVIDA,45291.58,15433848745546.0
2020-07-16,C,UNO,51178.82,36125692813.0
2020-07-17,C,CAPITAL,45736.81,9997143675056.0
2020-07-17,C,CUPRUM,52305.95,9119770770969.0
2020-07-17,C,HABITAT,52330.76,16408751224703.0
2020-07-17,C,MODELO,50129.58,2324576380405.0
2020-07-17,C,PLANVITAL,90824.59,2028399726683.0
2020-07-17,C,PROVIDA,45074.22,15359216945111.0
2020-07-17,C,UNO,50922.97,35819809906.0
2020-07-18,C,CAPITAL,45736.81,9997143675056.0
2020-07-18,C,CUPRUM,52305.95,9119770770969.0
2020-07-18,C,HABITAT,52330.76,16408751224703.0
2020-07-18,C,MODELO,50129.58,2324576380405.0
2020-07-18,C,PLANVITAL,90824.59,2028399726683.0
2020-07-18,C,PROVIDA,45074.22,15359216945111.0
2020-07-18,C,UNO,50922.97,35819809906.0
2020-07-19,C,CAPITAL,45736.81,9997143675056.0
2020-07-19,C,CUPRUM,52305.95,9119770770969.0
2020-07-19,C,HABITAT,52330.76,16408751224703.0
2020-07-19,C,MODELO,50129.58,2324576380405.0
2020-07-19,C,PLANVITAL,90824.59,2028399726683.0
2020-07-19,C,PROVIDA,45074.22,15359216945111.0
2020-07-19,C,UNO,50922.97,35819809906.0
2020-07-20,C,CAPITAL,45540.14,9959223120530.0
2020-07-20,C,CUPRUM,52071.58,9080673007292.0
2020-07-20,C,HABITAT,52100.36,16339798324841.0
2020-07-20,C,MODELO,49887.77,2312897293640.0
2020-07-20,C,PLANVITAL,90407.1,2019061732644.0
2020-07-20,C,PROVIDA,44854.27,15283665498957.0
2020-07-20,C,UNO,50701.57,35782122613.0
2020-07-21,C,CAPITAL,45639.77,9983152896863.0
2020-07-21,C,CUPRUM,52180.19,9099657992045.0
2020-07-21,C,HABITAT,52210.34,16380724419094.0
2020-07-21,C,MODELO,49940.42,2314521021191.0
2020-07-21,C,PLANVITAL,90583.09,2022887782052.0
2020-07-21,C,PROVIDA,44953.87,15319916189958.0
2020-07-21,C,UNO,50743.3,36137368889.0
2020-07-22,C,CAPITAL,45669.78,9998071056857.0
2020-07-22,C,CUPRUM,52251.6,9113413909743.0
2020-07-22,C,HABITAT,52272.98,16410243815116.0
2020-07-22,C,MODELO,50012.18,2317706508759.0
2020-07-22,C,PLANVITAL,90669.2,2025175698834.0
2020-07-22,C,PROVIDA,45015.2,15340568425804.0
2020-07-22,C,UNO,50829.82,35549309253.0
2020-07-23,C,CAPITAL,45571.31,9983779706947.0
2020-07-23,C,CUPRUM,52142.5,9099289137008.0
2020-07-23,C,HABITAT,52145.97,16373304183111.0
2020-07-23,C,MODELO,49893.06,2312055443315.0
2020-07-23,C,PLANVITAL,90469.57,2020715996746.0
2020-07-23,C,PROVIDA,44935.33,15320184897111.0
